jd mag magerr filt field
2458207 18.881 0.107 zg 424
2458207 18.734 0.087 zg 424
2458230 18.793 0.03 zg 424
2458243 18.781 0.028 zg 424
2458246 18.747 0.03 zg 424
2458267 18.871 0.098 zg 424
2458270 18.806 0.063 zg 424
2458273 18.808 0.029 zg 424
2458279 18.785 0.026 zg 424
2458283 18.783 0.026 zg 424
2458286 18.828 0.032 zg 424
2458289 18.773 0.046 zg 424
2458293 18.791 0.073 zg 424
2458299 18.674 0.055 zg 424
2458302 18.704 0.032 zg 424
2458305 18.692 0.038 zg 424
2458472 18.747 0.073 zg 424
2458487 18.766 0.028 zg 424
2458495 18.86 0.026 zg 424
2458503 18.789 0.083 zg 424
2458511 18.832 0.049 zg 424
2458547 18.842 0.03 zg 424
2458561 18.909 0.116 zg 424
2458568 18.912 0.035 zg 424
2458573 18.816 0.03 zg 424
2458581 18.747 0.032 zg 424
2458584 18.819 0.039 zg 424
2458587 18.796 0.048 zg 424
2458600 18.834 0.029 zg 424
2458617 18.766 0.069 zg 424
2458634 18.809 0.028 zg 424
2458637 18.821 0.028 zg 424
2458640 18.843 0.028 zg 424
2458643 18.71 0.036 zg 424
2458651 19.129 0.141 zg 424
2458654 18.798 0.058 zg 424
2458658 18.826 0.028 zg 424
2458662 18.792 0.038 zg 424
2458667 18.825 0.034 zg 424
2458672 18.791 0.067 zg 424
2458676 18.651 0.069 zg 424
2458836 18.779 0.088 zg 424
2458857 18.826 0.033 zg 424
2458873 18.761 0.031 zg 424
2458877 18.867 0.027 zg 424
2458894 18.663 0.042 zg 424
2458898 18.828 0.023 zg 424
2458937 18.886 0.026 zg 424
2458940 19.287 0.507 zg 424
2458955 18.794 0.026 zg 424
2458963 18.783 0.027 zg 424
2458963 18.809 0.026 zg 424
2458966 18.81 0.053 zg 424
2458972 18.831 0.054 zg 424
2458976 18.753 0.103 zg 424
2458980 18.789 0.022 zg 424
2458986 18.774 0.025 zg 424
2458992 18.804 0.024 zg 424
2458995 18.833 0.026 zg 424
2458998 18.72 0.03 zg 424
2459014 18.794 0.026 zg 424
2459017 18.788 0.023 zg 424
2459020 18.768 0.024 zg 424
2459023 18.865 0.03 zg 424
2459026 18.6 0.076 zg 424
2459033 18.892 0.081 zg 424
2459039 18.837 0.047 zg 424
2459043 18.774 0.042 zg 424
2459190 18.816 0.096 zg 424
2459204 18.771 0.034 zg 424
2459217 18.876 0.08 zg 424
2459218 18.887 0.065 zg 424
2459227 18.928 0.038 zg 424
2459231 18.802 0.027 zg 424
2459251 18.848 0.029 zg 424
2459253 18.801 0.032 zg 424
2459255 18.78 0.024 zg 424
2459258 18.925 0.043 zg 424
2459264 18.823 0.026 zg 424
2459270 18.811 0.069 zg 424
2459272 18.748 0.112 zg 424
2459292 18.859 0.029 zg 424
2459304 18.986 0.124 zg 424
2459306 18.774 0.035 zg 424
2459307 18.784 0.025 zg 424
2459307 18.771 0.024 zg 424
2459308 18.854 0.027 zg 424
2459309 18.752 0.028 zg 424
2459313 18.797 0.034 zg 424
2459323 18.862 0.041 zg 424
2459325 18.743 0.039 zg 424
2459334 18.807 0.029 zg 424
2459336 18.805 0.025 zg 424
2459338 18.844 0.031 zg 424
2459340 18.783 0.029 zg 424
2459342 18.766 0.026 zg 424
2459344 18.79 0.023 zg 424
2459346 18.859 0.036 zg 424
2459348 18.806 0.024 zg 424
2459366 18.802 0.029 zg 424
2459368 18.79 0.026 zg 424
2459370 18.818 0.029 zg 424
2459374 18.836 0.027 zg 424
2459376 18.779 0.03 zg 424
2459379 18.871 0.034 zg 424
2459390 18.89 0.092 zg 424
2459392 18.846 0.086 zg 424
2459394 18.747 0.037 zg 424
2459399 18.712 0.046 zg 424
2459401 18.877 0.043 zg 424
2459641 18.795 0.024 zg 424
2459673 18.901 0.034 zg 424
2459675 18.744 0.026 zg 424
2459677 18.787 0.038 zg 424
2459679 18.821 0.037 zg 424
2459682 18.771 0.08 zg 424
2459694 18.821 0.044 zg 424
2459696 18.804 0.027 zg 424
2459699 18.817 0.036 zg 424
2459701 18.796 0.03 zg 424
2459717 18.798 0.066 zg 424
2459722 18.741 0.027 zg 424
2459724 18.795 0.031 zg 424
2459730 18.799 0.027 zg 424
2459730 18.812 0.028 zg 424
2459734 18.703 0.035 zg 424
2459736 18.738 0.035 zg 424
2459742 19.004 0.177 zg 424
2459747 18.835 0.066 zg 424
2459749 18.773 0.04 zg 424
2459751 18.873 0.036 zg 424
2459753 18.768 0.038 zg 424
2459756 18.776 0.038 zg 424
2459758 18.754 0.035 zg 424
2459761 18.782 0.041 zg 424
2459763 18.836 0.038 zg 424
2459765 18.863 0.05 zg 424
2459769 18.808 0.076 zg 424
2459771 18.811 0.1 zg 424
2459924 18.794 0.08 zg 424
2459937 18.764 0.034 zg 424
2459951 18.596 0.115 zg 424
2460032 18.803 0.037 zg 424
2460042 18.812 0.098 zg 424
2460044 18.815 0.049 zg 424
2460046 18.816 0.025 zg 424
2460050 18.75 0.029 zg 424
2460057 18.808 0.031 zg 424
2460059 18.777 0.03 zg 424
2460061 18.859 0.037 zg 424
2460063 18.857 0.052 zg 424
2460065 18.874 0.079 zg 424
2458198 17.977 0.016 zr 424
2458217 17.958 0.022 zr 424
2458218 17.921 0.017 zr 424
2458219 17.899 0.035 zr 424
2458224 18.02 0.041 zr 424
2458230 17.964 0.017 zr 424
2458231 17.958 0.018 zr 424
2458233 17.922 0.024 zr 424
2458243 17.973 0.016 zr 424
2458256 17.946 0.018 zr 424
2458256 17.998 0.017 zr 424
2458279 17.933 0.021 zr 424
2458283 17.955 0.016 zr 424
2458286 17.987 0.017 zr 424
2458289 17.97 0.028 zr 424
2458293 17.915 0.033 zr 424
2458296 17.95 0.032 zr 424
2458305 17.989 0.025 zr 424
2458312 18.04 0.024 zr 424
2458450 17.916 0.027 zr 424
2458450 17.997 0.033 zr 424
2458450 17.943 0.031 zr 424
2458450 17.977 0.031 zr 424
2458450 17.942 0.034 zr 424
2458451 17.978 0.027 zr 424
2458451 17.951 0.027 zr 424
2458451 17.977 0.028 zr 424
2458451 17.978 0.037 zr 424
2458475 18.05 0.036 zr 424
2458477 17.99 0.028 zr 424
2458488 17.961 0.016 zr 424
2458503 17.948 0.027 zr 424
2458524 17.964 0.016 zr 424
2458539 17.952 0.022 zr 424
2458543 17.992 0.019 zr 424
2458561 17.925 0.032 zr 424
2458568 18.034 0.029 zr 424
2458573 17.959 0.021 zr 424
2458584 17.972 0.019 zr 424
2458593 17.99 0.04 zr 424
2458596 17.963 0.02 zr 424
2458606 17.994 0.017 zr 424
2458617 18.059 0.031 zr 424
2458634 17.993 0.017 zr 424
2458637 17.973 0.016 zr 424
2458640 17.958 0.017 zr 424
2458643 17.983 0.021 zr 424
2458648 18.028 0.048 zr 424
2458651 17.957 0.043 zr 424
2458654 17.982 0.024 zr 424
2458658 17.952 0.018 zr 424
2458667 17.97 0.019 zr 424
2458672 18.023 0.028 zr 424
2458679 17.997 0.037 zr 424
2458812 17.891 0.034 zr 424
2458812 17.951 0.044 zr 424
2458854 17.987 0.03 zr 424
2458877 17.99 0.017 zr 424
2458884 17.965 0.021 zr 424
2458887 17.957 0.022 zr 424
2458895 17.978 0.02 zr 424
2458898 17.981 0.014 zr 424
2458901 17.971 0.015 zr 424
2458904 17.963 0.017 zr 424
2458908 17.993 0.015 zr 424
2458914 17.984 0.019 zr 424
2458940 17.973 0.033 zr 424
2458941 17.993 0.021 zr 424
2458955 17.98 0.019 zr 424
2458972 18.02 0.028 zr 424
2458976 17.95 0.042 zr 424
2458980 17.983 0.013 zr 424
2458986 17.993 0.015 zr 424
2458992 17.981 0.014 zr 424
2458998 17.95 0.018 zr 424
2459009 17.997 0.024 zr 424
2459017 17.966 0.015 zr 424
2459020 17.959 0.016 zr 424
2459033 17.923 0.032 zr 424
2459039 17.992 0.018 zr 424
2459174 17.95 0.059 zr 424
2459174 17.978 0.06 zr 424
2459184 18.033 0.051 zr 424
2459184 17.965 0.042 zr 424
2459184 17.978 0.039 zr 424
2459184 17.968 0.042 zr 424
2459185 17.952 0.037 zr 424
2459185 18.044 0.038 zr 424
2459185 17.957 0.033 zr 424
2459185 18.046 0.041 zr 424
2459185 18.108 0.055 zr 424
2459186 17.959 0.028 zr 424
