jd mag magerr filt field
2458204 18.19 0.036 zg 422
2458210 18.156 0.076 zg 422
2458229 18.206 0.02 zg 422
2458237 18.158 0.068 zg 422
2458237 18.203 0.077 zg 422
2458242 18.207 0.017 zg 422
2458245 18.076 0.282 zg 422
2458249 18.183 0.021 zg 422
2458267 18.145 0.045 zg 422
2458270 18.219 0.043 zg 422
2458274 18.259 0.018 zg 422
2458277 18.404 0.023 zg 422
2458280 18.194 0.019 zg 422
2458293 18.157 0.04 zg 422
2458443 18.111 0.044 zg 422
2458470 18.609 0.107 zg 422
2458487 18.166 0.017 zg 422
2458495 18.154 0.016 zg 422
2458502 18.212 0.045 zg 422
2458511 18.15 0.021 zg 422
2458514 18.008 0.075 zg 422
2458539 18.067 0.045 zg 422
2458559 18.137 0.032 zg 422
2458567 18.116 0.029 zg 422
2458575 18.182 0.066 zg 422
2458580 18.165 0.017 zg 422
2458586 18.165 0.021 zg 422
2458600 18.164 0.019 zg 422
2458607 18.135 0.018 zg 422
2458612 18.192 0.017 zg 422
2458634 18.168 0.021 zg 422
2458637 18.176 0.019 zg 422
2458640 18.161 0.019 zg 422
2458643 18.185 0.029 zg 422
2458650 18.21 0.066 zg 422
2458653 18.152 0.058 zg 422
2458662 18.187 0.026 zg 422
2458676 18.164 0.055 zg 422
2458806 18.301 0.056 zg 422
2458838 18.118 0.123 zg 422
2458854 18.2 0.017 zg 422
2458857 18.168 0.02 zg 422
2458873 18.239 0.021 zg 422
2458877 18.186 0.017 zg 422
2458880 18.143 0.018 zg 422
2458886 18.194 0.033 zg 422
2458898 18.173 0.015 zg 422
2458908 18.186 0.019 zg 422
2458914 18.197 0.029 zg 422
2458962 18.196 0.017 zg 422
2458965 18.174 0.017 zg 422
2458968 18.179 0.017 zg 422
2458971 18.175 0.029 zg 422
2458978 18.129 0.019 zg 422
2458981 18.194 0.018 zg 422
2458986 18.199 0.016 zg 422
2458992 18.211 0.017 zg 422
2458995 18.166 0.023 zg 422
2458998 18.223 0.019 zg 422
2459005 18.227 0.042 zg 422
2459011 18.191 0.022 zg 422
2459014 18.144 0.019 zg 422
2459021 18.138 0.018 zg 422
2459024 18.164 0.018 zg 422
2459178 18.176 0.023 zg 422
2459185 18.226 0.045 zg 422
2459186 18.183 0.038 zg 422
2459190 18.227 0.05 zg 422
2459204 18.178 0.018 zg 422
2459217 18.101 0.057 zg 422
2459221 18.214 0.039 zg 422
2459227 18.157 0.017 zg 422
2459251 18.199 0.018 zg 422
2459253 18.117 0.02 zg 422
2459255 18.176 0.015 zg 422
2459268 18.143 0.023 zg 422
2459270 18.174 0.038 zg 422
2459276 18.181 0.033 zg 422
2459290 18.163 0.016 zg 422
2459303 18.073 0.055 zg 422
2459304 18.156 0.048 zg 422
2459305 18.118 0.029 zg 422
2459305 18.178 0.034 zg 422
2459306 18.179 0.025 zg 422
2459307 18.184 0.017 zg 422
2459307 18.184 0.017 zg 422
2459308 18.199 0.025 zg 422
2459309 18.171 0.017 zg 422
2459309 18.142 0.017 zg 422
2459310 18.166 0.018 zg 422
2459311 18.202 0.022 zg 422
2459313 18.141 0.017 zg 422
2459317 18.205 0.015 zg 422
2459321 18.17 0.017 zg 422
2459323 18.188 0.022 zg 422
2459325 18.174 0.027 zg 422
2459334 18.157 0.017 zg 422
2459336 18.18 0.016 zg 422
2459338 18.118 0.021 zg 422
2459340 18.193 0.017 zg 422
2459342 18.164 0.015 zg 422
2459348 18.153 0.016 zg 422
2459353 18.14 0.029 zg 422
2459358 18.164 0.062 zg 422
2459361 18.098 0.044 zg 422
2459363 18.174 0.018 zg 422
2459366 18.178 0.021 zg 422
2459370 18.142 0.019 zg 422
2459372 18.173 0.028 zg 422
2459374 18.191 0.02 zg 422
2459376 18.166 0.021 zg 422
2459390 18.074 0.05 zg 422
2459550 18.188 0.021 zg 422
2459600 18.217 0.042 zg 422
2459636 18.18 0.02 zg 422
2459670 18.186 0.016 zg 422
2459678 18.194 0.02 zg 422
2459697 18.167 0.015 zg 422
2459699 18.13 0.018 zg 422
2459701 18.187 0.022 zg 422
2459715 18.09 0.047 zg 422
2459722 18.167 0.02 zg 422
2459730 18.152 0.019 zg 422
2459732 18.221 0.02 zg 422
2459734 18.185 0.026 zg 422
2459736 18.143 0.027 zg 422
2459741 18.149 0.045 zg 422
2459743 18.183 0.056 zg 422
2459747 18.153 0.032 zg 422
2459749 18.132 0.03 zg 422
2459910 18.189 0.025 zg 422
2459924 18.123 0.04 zg 422
2459932 18.17 0.022 zg 422
2459937 18.171 0.021 zg 422
