jd mag magerr filt field
2458207 19.545 0.189 zg 424
2458207 19.485 0.179 zg 424
2458230 19.641 0.059 zg 424
2458243 19.692 0.055 zg 424
2458246 19.728 0.059 zg 424
2458267 19.609 0.178 zg 424
2458270 19.593 0.123 zg 424
2458273 19.612 0.052 zg 424
2458279 19.599 0.047 zg 424
2458283 19.545 0.044 zg 424
2458286 19.724 0.064 zg 424
2458289 19.684 0.1 zg 424
2458293 19.874 0.188 zg 424
2458299 19.617 0.128 zg 424
2458302 19.73 0.07 zg 424
2458305 19.735 0.089 zg 424
2458472 19.722 0.175 zg 424
2458487 19.647 0.055 zg 424
2458495 19.655 0.045 zg 424
2458503 19.734 0.193 zg 424
2458511 19.568 0.091 zg 424
2458547 19.778 0.06 zg 424
2458561 19.768 0.251 zg 424
2458568 19.675 0.063 zg 424
2458573 19.672 0.06 zg 424
2458581 19.603 0.063 zg 424
2458584 19.678 0.078 zg 424
2458587 19.58 0.093 zg 424
2458596 19.7 0.069 zg 424
2458600 19.758 0.059 zg 424
2458617 19.612 0.142 zg 424
2458634 19.589 0.046 zg 424
2458637 19.635 0.052 zg 424
2458640 19.586 0.045 zg 424
2458643 19.454 0.067 zg 424
2458651 19.562 0.203 zg 424
2458654 19.278 0.086 zg 424
2458658 19.683 0.051 zg 424
2458662 19.518 0.062 zg 424
2458667 19.541 0.056 zg 424
2458672 19.709 0.141 zg 424
2458676 19.575 0.161 zg 424
2458836 19.703 0.209 zg 424
2458857 19.687 0.064 zg 424
2458873 19.701 0.062 zg 424
2458877 19.813 0.055 zg 424
2458894 19.711 0.098 zg 424
2458898 19.592 0.037 zg 424
2458937 19.653 0.041 zg 424
2458940 20.127 0.99 zg 424
2458955 19.704 0.052 zg 424
2458963 19.694 0.055 zg 424
2458963 19.723 0.048 zg 424
2458966 19.521 0.088 zg 424
2458972 19.529 0.1 zg 424
2458976 20.098 0.323 zg 424
2458980 19.648 0.037 zg 424
2458986 19.715 0.052 zg 424
2458992 19.551 0.043 zg 424
2458995 19.593 0.046 zg 424
2458998 19.534 0.058 zg 424
2459014 19.649 0.045 zg 424
2459017 19.61 0.044 zg 424
2459020 19.626 0.045 zg 424
2459023 19.638 0.055 zg 424
2459026 20.571 0.55 zg 424
2459033 19.656 0.152 zg 424
2459039 19.542 0.086 zg 424
2459043 19.597 0.076 zg 424
2459190 20.201 0.366 zg 424
2459204 19.563 0.065 zg 424
2459217 19.712 0.167 zg 424
2459218 19.45 0.105 zg 424
2459227 19.724 0.07 zg 424
2459231 19.683 0.056 zg 424
2459251 19.695 0.059 zg 424
2459253 19.733 0.068 zg 424
2459255 19.648 0.043 zg 424
2459258 19.539 0.071 zg 424
2459264 19.678 0.047 zg 424
2459270 19.631 0.139 zg 424
2459272 19.827 0.285 zg 424
2459292 19.692 0.054 zg 424
2459304 20.006 0.314 zg 424
2459306 19.644 0.074 zg 424
2459307 19.647 0.047 zg 424
2459307 19.588 0.042 zg 424
2459308 19.607 0.049 zg 424
2459309 19.623 0.054 zg 424
2459313 19.689 0.066 zg 424
2459323 19.702 0.084 zg 424
2459325 19.702 0.084 zg 424
2459334 19.59 0.051 zg 424
2459336 19.659 0.047 zg 424
2459338 19.661 0.06 zg 424
2459340 19.566 0.049 zg 424
2459342 19.712 0.051 zg 424
2459344 19.573 0.041 zg 424
2459346 19.702 0.066 zg 424
2459348 19.715 0.046 zg 424
2459366 19.749 0.063 zg 424
2459368 19.644 0.049 zg 424
2459370 19.473 0.05 zg 424
2459374 19.614 0.055 zg 424
2459376 19.517 0.052 zg 424
2459379 19.605 0.061 zg 424
2459390 19.826 0.211 zg 424
2459392 19.291 0.119 zg 424
2459394 19.566 0.063 zg 424
2459399 19.574 0.094 zg 424
2459401 19.557 0.07 zg 424
2459641 19.565 0.041 zg 424
2459673 19.662 0.058 zg 424
2459675 19.721 0.056 zg 424
2459677 19.591 0.075 zg 424
2459679 19.756 0.082 zg 424
2459682 19.594 0.164 zg 424
2459694 19.726 0.093 zg 424
2459696 19.696 0.055 zg 424
2459699 19.695 0.075 zg 424
2459701 19.641 0.057 zg 424
2459717 19.676 0.143 zg 424
2459722 19.64 0.053 zg 424
2459724 19.594 0.052 zg 424
2459730 19.675 0.056 zg 424
2459730 19.626 0.05 zg 424
2459734 19.605 0.067 zg 424
2459736 19.648 0.072 zg 424
2459742 19.719 0.321 zg 424
2459747 19.612 0.123 zg 424
2459749 19.556 0.073 zg 424
2459751 19.46 0.06 zg 424
2459753 19.648 0.076 zg 424
2459756 19.839 0.096 zg 424
2459758 19.611 0.066 zg 424
2459761 19.708 0.093 zg 424
2459763 19.574 0.07 zg 424
2459765 19.496 0.082 zg 424
2459769 19.525 0.149 zg 424
2459771 19.488 0.179 zg 424
2459924 19.712 0.18 zg 424
2459937 19.697 0.073 zg 424
2459951 19.392 0.222 zg 424
2460032 19.692 0.077 zg 424
2460042 19.766 0.214 zg 424
2460044 19.642 0.102 zg 424
2460046 19.546 0.037 zg 424
2460050 19.579 0.053 zg 424
2460053 19.683 0.075 zg 424
2460059 19.663 0.057 zg 424
2460061 19.526 0.06 zg 424
2460063 19.603 0.096 zg 424
2460065 19.774 0.172 zg 424
2458198 18.539 0.023 zr 424
2458217 18.646 0.062 zr 424
2458217 18.619 0.035 zr 424
2458218 18.644 0.031 zr 424
2458219 18.639 0.065 zr 424
2458224 18.644 0.067 zr 424
2458224 18.588 0.06 zr 424
2458230 18.574 0.026 zr 424
2458231 18.602 0.029 zr 424
2458233 18.475 0.039 zr 424
2458243 18.614 0.027 zr 424
2458256 18.577 0.027 zr 424
2458256 18.58 0.026 zr 424
2458279 18.583 0.033 zr 424
2458283 18.565 0.024 zr 424
2458286 18.651 0.029 zr 424
2458289 18.643 0.047 zr 424
2458293 18.597 0.056 zr 424
2458296 18.59 0.057 zr 424
2458305 18.628 0.039 zr 424
2458312 18.584 0.037 zr 424
2458450 18.6 0.051 zr 424
2458450 18.579 0.054 zr 424
2458450 18.589 0.053 zr 424
2458450 18.61 0.053 zr 424
2458450 18.656 0.062 zr 424
2458451 18.579 0.044 zr 424
