jd mag magerr filt field
2458207 18.672 0.098 zg 424
2458207 18.856 0.108 zg 424
2458230 18.726 0.03 zg 424
2458246 18.707 0.028 zg 424
2458267 18.655 0.081 zg 424
2458270 18.727 0.059 zg 424
2458273 18.66 0.026 zg 424
2458279 18.713 0.024 zg 424
2458283 18.674 0.024 zg 424
2458286 18.71 0.027 zg 424
2458289 18.674 0.044 zg 424
2458293 18.747 0.075 zg 424
2458299 18.639 0.055 zg 424
2458302 18.702 0.029 zg 424
2458305 18.713 0.041 zg 424
2458472 18.765 0.073 zg 424
2458487 18.751 0.025 zg 424
2458495 18.725 0.021 zg 424
2458503 18.72 0.079 zg 424
2458511 18.783 0.048 zg 424
2458547 18.73 0.026 zg 424
2458561 18.814 0.11 zg 424
2458573 18.721 0.027 zg 424
2458581 18.694 0.03 zg 424
2458584 18.724 0.035 zg 424
2458587 18.771 0.047 zg 424
2458596 18.732 0.03 zg 424
2458600 18.697 0.026 zg 424
2458617 18.684 0.063 zg 424
2458634 18.708 0.024 zg 424
2458637 18.694 0.024 zg 424
2458640 18.704 0.022 zg 424
2458643 18.704 0.035 zg 424
2458651 18.695 0.09 zg 424
2458654 18.664 0.054 zg 424
2458658 18.721 0.025 zg 424
2458667 18.732 0.028 zg 424
2458672 18.682 0.063 zg 424
2458676 18.791 0.079 zg 424
2458836 18.75 0.082 zg 424
2458857 18.707 0.027 zg 424
2458873 18.7 0.025 zg 424
2458877 18.687 0.022 zg 424
2458894 18.682 0.04 zg 424
2458898 18.684 0.018 zg 424
2458937 18.709 0.021 zg 424
2458940 19.094 0.397 zg 424
2458955 18.747 0.024 zg 424
2458963 18.746 0.024 zg 424
2458963 18.714 0.022 zg 424
2458966 18.801 0.055 zg 424
2458972 18.707 0.045 zg 424
2458976 18.735 0.094 zg 424
2458980 18.731 0.018 zg 424
2458986 18.688 0.023 zg 424
2458992 18.706 0.021 zg 424
2458995 18.718 0.022 zg 424
2458998 18.698 0.027 zg 424
2459014 18.748 0.023 zg 424
2459017 18.724 0.021 zg 424
2459020 18.704 0.021 zg 424
2459023 18.72 0.025 zg 424
2459026 18.738 0.058 zg 424
2459033 18.669 0.071 zg 424
2459039 18.674 0.038 zg 424
2459043 18.726 0.043 zg 424
2459190 18.599 0.081 zg 424
2459204 18.751 0.032 zg 424
2459217 18.738 0.071 zg 424
2459218 18.723 0.058 zg 424
2459227 18.701 0.029 zg 424
2459231 18.684 0.023 zg 424
2459251 18.731 0.025 zg 424
2459253 18.746 0.029 zg 424
2459255 18.709 0.021 zg 424
2459258 18.723 0.035 zg 424
2459264 18.727 0.022 zg 424
