jd mag magerr filt field
2458207 18.743 0.092 zg 425
2458207 19.049 0.108 zg 425
2458223 18.937 0.029 zg 425
2458229 18.978 0.034 zg 425
2458243 18.962 0.027 zg 425
2458246 18.968 0.032 zg 425
2458249 18.948 0.031 zg 425
2458267 18.975 0.107 zg 425
2458270 19.088 0.082 zg 425
2458274 18.931 0.024 zg 425
2458277 19.026 0.033 zg 425
2458280 18.987 0.026 zg 425
2458283 18.926 0.026 zg 425
2458286 19.067 0.032 zg 425
2458289 18.969 0.064 zg 425
2458293 18.846 0.073 zg 425
2458299 19.017 0.061 zg 425
2458302 18.976 0.036 zg 425
2458305 18.862 0.042 zg 425
2458338 18.966 0.052 zg 425
2458472 18.919 0.041 zg 425
2458472 18.933 0.114 zg 425
2458472 19.151 0.152 zg 425
2458488 18.989 0.032 zg 425
2458492 18.862 0.036 zg 425
2458495 19.007 0.032 zg 425
2458502 18.994 0.107 zg 425
2458508 19.029 0.094 zg 425
2458539 19.197 0.145 zg 425
2458543 19.077 0.03 zg 425
2458547 18.974 0.033 zg 425
2458560 18.933 0.127 zg 425
2458568 18.958 0.046 zg 425
2458581 18.993 0.034 zg 425
2458584 18.923 0.042 zg 425
2458587 18.921 0.076 zg 425
2458597 19.036 0.038 zg 425
2458600 18.997 0.033 zg 425
2458606 18.945 0.028 zg 425
2458617 18.938 0.073 zg 425
2458634 18.977 0.029 zg 425
2458634 18.95 0.029 zg 425
2458635 18.907 0.024 zg 425
2458637 18.903 0.026 zg 425
2458640 18.982 0.033 zg 425
2458643 18.923 0.041 zg 425
2458649 18.834 0.105 zg 425
2458652 18.958 0.073 zg 425
2458658 18.976 0.03 zg 425
2458667 19.007 0.034 zg 425
2458679 18.986 0.086 zg 425
2458683 18.854 0.054 zg 425
2458686 19.026 0.057 zg 425
2458692 18.92 0.05 zg 425
2458831 18.999 0.095 zg 425
2458872 18.997 0.036 zg 425
2458882 18.998 0.031 zg 425
2458887 18.938 0.078 zg 425
2458896 18.982 0.04 zg 425
2458911 19.008 0.037 zg 425
2458915 19.032 0.067 zg 425
2458937 18.979 0.027 zg 425
2458944 18.893 0.097 zg 425
2458956 18.998 0.072 zg 425
2458963 18.966 0.029 zg 425
2458963 18.965 0.032 zg 425
2458966 19.202 0.105 zg 425
2458972 19.015 0.06 zg 425
2458986 19.026 0.029 zg 425
2458992 18.991 0.029 zg 425
2458995 19.007 0.035 zg 425
2458998 18.932 0.034 zg 425
2459018 19.15 0.034 zg 425
2459024 18.961 0.027 zg 425
2459027 18.936 0.051 zg 425
2459033 18.938 0.081 zg 425
2459043 19.003 0.047 zg 425
2459199 18.989 0.046 zg 425
2459217 18.788 0.128 zg 425
2459218 19.041 0.08 zg 425
2459225 18.981 0.037 zg 425
2459227 18.927 0.036 zg 425
2459227 18.884 0.043 zg 425
2459231 19.072 0.04 zg 425
2459250 18.88 0.043 zg 425
2459252 18.985 0.029 zg 425
2459265 18.946 0.034 zg 425
2459269 18.929 0.047 zg 425
2459290 18.958 0.027 zg 425
2459292 19.05 0.032 zg 425
2459300 18.954 0.135 zg 425
2459305 19.052 0.086 zg 425
2459308 19.163 0.041 zg 425
2459309 19.036 0.033 zg 425
2459316 19.074 0.026 zg 425
2459319 18.964 0.038 zg 425
2459328 18.983 0.106 zg 425
2459334 19.029 0.036 zg 425
2459336 19.019 0.03 zg 425
2459340 18.998 0.03 zg 425
2459342 19.009 0.028 zg 425
2459344 18.985 0.025 zg 425
2459346 18.969 0.029 zg 425
2459348 18.955 0.027 zg 425
2459356 18.948 0.098 zg 425
2459391 18.848 0.08 zg 425
2459399 18.929 0.044 zg 425
2459407 19.062 0.086 zg 425
2459409 18.995 0.064 zg 425
2459419 18.817 0.111 zg 425
2459600 19.257 0.144 zg 425
2459673 18.997 0.034 zg 425
2459682 18.85 0.079 zg 425
2459684 18.666 0.11 zg 425
2459694 18.946 0.045 zg 425
2459699 18.949 0.034 zg 425
2459711 18.89 0.086 zg 425
2459753 19.028 0.041 zg 425
2459756 19.065 0.05 zg 425
2459935 18.989 0.051 zg 425
2460036 19.059 0.066 zg 425
2460043 19.083 0.13 zg 425
2458218 18.186 0.021 zr 425
2458219 18.155 0.041 zr 425
2458219 18.228 0.024 zr 425
2458219 18.193 0.022 zr 425
2458231 18.189 0.024 zr 425
2458243 18.205 0.024 zr 425
2458246 18.212 0.025 zr 425
2458256 18.213 0.02 zr 425
2458256 18.246 0.019 zr 425
2458270 18.222 0.032 zr 425
2458274 18.226 0.019 zr 425
2458277 18.243 0.019 zr 425
2458283 18.193 0.019 zr 425
2458286 18.239 0.022 zr 425
2458289 18.181 0.031 zr 425
2458293 18.126 0.044 zr 425
2458296 18.198 0.039 zr 425
2458305 18.236 0.027 zr 425
2458450 18.207 0.043 zr 425
2458450 18.176 0.05 zr 425
2458450 18.263 0.048 zr 425
2458450 18.179 0.052 zr 425
2458451 18.193 0.039 zr 425
2458451 18.282 0.046 zr 425
2458451 18.257 0.044 zr 425
2458451 18.191 0.044 zr 425
