jd mag magerr filt field
2458207 19.386 0.175 zg 424
2458207 19.823 0.253 zg 424
2458230 19.57 0.058 zg 424
2458243 19.55 0.051 zg 424
2458246 19.526 0.054 zg 424
2458267 19.327 0.138 zg 424
2458270 19.565 0.125 zg 424
2458273 19.621 0.056 zg 424
2458279 19.502 0.046 zg 424
2458283 19.498 0.046 zg 424
2458286 19.432 0.053 zg 424
2458289 19.452 0.087 zg 424
2458293 19.929 0.205 zg 424
2458299 19.451 0.115 zg 424
2458302 19.483 0.06 zg 424
2458305 19.428 0.071 zg 424
2458472 19.382 0.13 zg 424
2458487 19.474 0.049 zg 424
2458495 19.638 0.046 zg 424
2458503 19.487 0.157 zg 424
2458511 19.54 0.094 zg 424
2458547 19.508 0.05 zg 424
2458561 19.589 0.221 zg 424
2458568 19.497 0.057 zg 424
2458573 19.518 0.054 zg 424
2458581 19.557 0.064 zg 424
2458584 19.638 0.08 zg 424
2458587 19.652 0.1 zg 424
2458600 19.408 0.047 zg 424
2458617 19.422 0.118 zg 424
2458634 19.404 0.045 zg 424
2458637 19.532 0.05 zg 424
2458640 19.566 0.046 zg 424
2458643 19.539 0.072 zg 424
2458651 19.681 0.232 zg 424
2458654 19.374 0.097 zg 424
2458658 19.425 0.043 zg 424
2458662 19.468 0.066 zg 424
2458667 19.457 0.056 zg 424
2458672 19.27 0.101 zg 424
2458676 19.582 0.162 zg 424
2458836 19.879 0.239 zg 424
2458857 19.527 0.058 zg 424
2458873 19.525 0.058 zg 424
2458877 19.68 0.05 zg 424
2458894 19.607 0.096 zg 424
2458898 19.573 0.04 zg 424
2458937 19.674 0.048 zg 424
2458940 19.445 0.601 zg 424
2458955 19.624 0.05 zg 424
2458963 19.52 0.05 zg 424
2458963 19.536 0.046 zg 424
2458966 19.562 0.102 zg 424
2458972 19.43 0.093 zg 424
2458976 19.391 0.18 zg 424
2458980 19.539 0.036 zg 424
2458986 19.491 0.046 zg 424
2458992 19.531 0.045 zg 424
2458995 19.576 0.048 zg 424
2458998 19.549 0.056 zg 424
2459014 19.507 0.046 zg 424
2459017 19.584 0.044 zg 424
2459020 19.488 0.042 zg 424
2459023 19.513 0.052 zg 424
2459026 19.247 0.144 zg 424
2459033 19.499 0.14 zg 424
2459039 19.394 0.079 zg 424
2459043 19.578 0.083 zg 424
2459190 19.683 0.214 zg 424
2459204 19.572 0.068 zg 424
2459217 19.677 0.168 zg 424
2459218 19.533 0.117 zg 424
2459227 19.531 0.062 zg 424
2459231 19.554 0.049 zg 424
2459251 19.54 0.052 zg 424
2459253 19.47 0.056 zg 424
2459255 19.59 0.044 zg 424
2459258 19.491 0.071 zg 424
2459264 19.492 0.043 zg 424
2459270 19.743 0.164 zg 424
2459272 19.47 0.215 zg 424
2459292 19.522 0.051 zg 424
2459304 19.421 0.182 zg 424
2459306 19.613 0.068 zg 424
2459307 19.606 0.049 zg 424
2459307 19.513 0.042 zg 424
2459308 19.508 0.047 zg 424
2459309 19.704 0.06 zg 424
2459313 19.473 0.058 zg 424
2459323 19.438 0.068 zg 424
2459325 19.545 0.076 zg 424
2459334 19.59 0.053 zg 424
2459336 19.535 0.044 zg 424
2459338 19.606 0.06 zg 424
2459340 19.58 0.053 zg 424
2459342 19.541 0.047 zg 424
2459344 19.601 0.044 zg 424
2459346 19.482 0.06 zg 424
2459348 19.52 0.039 zg 424
2459366 19.42 0.05 zg 424
2459368 19.502 0.046 zg 424
