jd mag magerr filt field
2458207 17.983 0.048 zg 424
2458207 17.998 0.045 zg 424
2458230 18.0 0.016 zg 424
2458243 18.05 0.016 zg 424
2458246 18.005 0.017 zg 424
2458267 18.047 0.048 zg 424
2458270 18.018 0.032 zg 424
2458273 18.018 0.016 zg 424
2458279 18.007 0.015 zg 424
2458283 17.998 0.016 zg 424
2458286 18.037 0.018 zg 424
2458289 17.994 0.024 zg 424
2458293 17.934 0.034 zg 424
2458299 17.992 0.03 zg 424
2458302 18.035 0.019 zg 424
2458305 18.054 0.022 zg 424
2458472 18.053 0.041 zg 424
2458487 18.01 0.016 zg 424
2458495 18.028 0.015 zg 424
2458503 18.063 0.043 zg 424
2458511 18.004 0.025 zg 424
2458547 18.002 0.016 zg 424
2458561 18.062 0.053 zg 424
2458568 18.024 0.017 zg 424
2458573 18.007 0.017 zg 424
2458581 17.993 0.018 zg 424
2458584 18.059 0.021 zg 424
2458587 17.973 0.025 zg 424
2458600 18.03 0.016 zg 424
2458617 18.009 0.036 zg 424
2458634 18.031 0.016 zg 424
2458637 18.064 0.016 zg 424
2458640 18.052 0.016 zg 424
2458643 17.992 0.021 zg 424
2458651 18.127 0.057 zg 424
2458654 17.998 0.029 zg 424
2458658 18.072 0.017 zg 424
2458662 17.98 0.02 zg 424
2458667 18.007 0.018 zg 424
2458672 18.025 0.034 zg 424
2458676 18.112 0.044 zg 424
2458836 17.971 0.043 zg 424
2458857 18.084 0.018 zg 424
2458873 18.03 0.017 zg 424
2458877 18.032 0.015 zg 424
2458894 18.011 0.024 zg 424
2458898 18.036 0.013 zg 424
2458937 18.023 0.014 zg 424
2458940 18.1 0.171 zg 424
2458955 18.057 0.016 zg 424
2458963 18.009 0.015 zg 424
2458963 18.031 0.015 zg 424
2458966 17.99 0.028 zg 424
2458972 18.044 0.029 zg 424
2458976 17.963 0.05 zg 424
2458980 17.994 0.013 zg 424
2458986 18.02 0.015 zg 424
2458992 18.012 0.014 zg 424
2458995 18.013 0.014 zg 424
2458998 18.035 0.017 zg 424
2459014 18.027 0.015 zg 424
2459017 17.975 0.014 zg 424
2459020 18.031 0.015 zg 424
2459023 18.042 0.016 zg 424
2459026 17.984 0.046 zg 424
2459033 17.97 0.037 zg 424
2459039 18.022 0.023 zg 424
2459043 17.983 0.022 zg 424
2459190 18.057 0.048 zg 424
2459204 18.05 0.019 zg 424
2459217 17.982 0.036 zg 424
2459218 18.048 0.032 zg 424
2459227 18.01 0.018 zg 424
2459231 18.001 0.015 zg 424
2459251 18.019 0.016 zg 424
2459253 18.029 0.019 zg 424
2459255 18.037 0.014 zg 424
2459258 18.005 0.021 zg 424
2459264 18.035 0.014 zg 424
2459270 17.968 0.033 zg 424
2459272 18.131 0.063 zg 424
2459292 18.005 0.015 zg 424
2459304 17.928 0.047 zg 424
2459306 18.013 0.02 zg 424
2459307 18.013 0.014 zg 424
2459307 18.026 0.015 zg 424
2459308 18.011 0.015 zg 424
2459309 18.002 0.016 zg 424
2459313 18.012 0.018 zg 424
2459323 18.017 0.021 zg 424
2459325 18.013 0.022 zg 424
2459334 18.021 0.016 zg 424
2459336 18.014 0.015 zg 424
2459338 17.997 0.017 zg 424
2459340 18.011 0.016 zg 424
2459342 18.036 0.015 zg 424
2459344 18.026 0.013 zg 424
2459346 18.027 0.019 zg 424
2459348 18.048 0.015 zg 424
2459366 18.011 0.016 zg 424
2459368 18.039 0.016 zg 424
2459370 18.035 0.016 zg 424
2459374 18.063 0.016 zg 424
2459376 18.01 0.016 zg 424
2459379 18.018 0.018 zg 424
