jd mag magerr filt field
2458207 18.352 0.067 zg 424
2458207 18.33 0.066 zg 424
2458230 18.286 0.02 zg 424
2458243 18.353 0.02 zg 424
2458246 18.274 0.018 zg 424
2458267 18.207 0.064 zg 424
2458270 18.299 0.038 zg 424
2458273 18.275 0.018 zg 424
2458279 18.287 0.017 zg 424
2458283 18.298 0.018 zg 424
2458286 18.297 0.021 zg 424
2458289 18.293 0.031 zg 424
2458293 18.271 0.044 zg 424
2458299 18.294 0.037 zg 424
2458302 18.257 0.02 zg 424
2458305 18.308 0.026 zg 424
2458472 18.23 0.051 zg 424
2458487 18.306 0.02 zg 424
2458495 18.298 0.016 zg 424
2458503 18.234 0.053 zg 424
2458511 18.3 0.03 zg 424
2458547 18.263 0.018 zg 424
2458561 18.257 0.07 zg 424
2458573 18.315 0.02 zg 424
2458581 18.286 0.022 zg 424
2458584 18.329 0.027 zg 424
2458587 18.263 0.03 zg 424
2458600 18.3 0.018 zg 424
2458617 18.329 0.047 zg 424
2458634 18.293 0.017 zg 424
2458637 18.29 0.02 zg 424
2458640 18.286 0.018 zg 424
2458643 18.287 0.026 zg 424
2458651 18.208 0.059 zg 424
2458654 18.283 0.035 zg 424
2458658 18.263 0.017 zg 424
2458662 18.314 0.023 zg 424
2458667 18.278 0.019 zg 424
2458672 18.3 0.041 zg 424
2458676 18.278 0.052 zg 424
2458836 18.202 0.057 zg 424
2458857 18.289 0.022 zg 424
2458873 18.291 0.02 zg 424
2458877 18.34 0.019 zg 424
2458894 18.271 0.032 zg 424
2458898 18.336 0.015 zg 424
2458937 18.299 0.016 zg 424
2458955 18.324 0.018 zg 424
2458963 18.255 0.018 zg 424
2458963 18.293 0.018 zg 424
2458966 18.235 0.023 zg 424
2458972 18.289 0.037 zg 424
2458980 18.325 0.015 zg 424
2458986 18.347 0.019 zg 424
2458992 18.335 0.017 zg 424
2458995 18.316 0.017 zg 424
2458998 18.301 0.021 zg 424
2459014 18.276 0.017 zg 424
2459017 18.344 0.016 zg 424
2459020 18.283 0.017 zg 424
2459023 18.286 0.019 zg 424
2459026 18.262 0.039 zg 424
2459033 18.298 0.045 zg 424
2459039 18.258 0.028 zg 424
2459043 18.233 0.024 zg 424
2459204 18.262 0.025 zg 424
2459217 18.216 0.048 zg 424
2459218 18.303 0.044 zg 424
2459227 18.288 0.023 zg 424
2459231 18.322 0.02 zg 424
2459251 18.313 0.02 zg 424
2459253 18.38 0.027 zg 424
2459255 18.303 0.017 zg 424
2459258 18.319 0.028 zg 424
2459264 18.287 0.017 zg 424
2459270 18.316 0.048 zg 424
2459272 18.364 0.084 zg 424
2459292 18.266 0.019 zg 424
2459306 18.224 0.026 zg 424
2459307 18.341 0.019 zg 424
2459307 18.309 0.017 zg 424
2459308 18.323 0.018 zg 424
2459309 18.265 0.02 zg 424
2459313 18.318 0.023 zg 424
2459323 18.283 0.026 zg 424
2459325 18.302 0.028 zg 424
2459334 18.293 0.018 zg 424
2459336 18.365 0.019 zg 424
2459338 18.303 0.02 zg 424
2459340 18.312 0.018 zg 424
2459342 18.322 0.017 zg 424
2459344 18.321 0.017 zg 424
2459346 18.263 0.021 zg 424
2459348 18.324 0.016 zg 424
2459366 18.329 0.019 zg 424
2459368 18.31 0.017 zg 424
2459370 18.33 0.019 zg 424
2459374 18.279 0.018 zg 424
2459376 18.355 0.022 zg 424
2459379 18.323 0.022 zg 424
2459390 18.363 0.051 zg 424
2459392 18.175 0.046 zg 424
2459394 18.32 0.023 zg 424
2459399 18.281 0.029 zg 424
2459401 18.278 0.024 zg 424
2459641 18.296 0.016 zg 424
2459675 18.265 0.02 zg 424
2459677 18.319 0.029 zg 424
2459679 18.302 0.024 zg 424
2459682 18.348 0.06 zg 424
2459694 18.272 0.026 zg 424
2459696 18.315 0.019 zg 424
2459699 18.335 0.024 zg 424
2459701 18.297 0.021 zg 424
2459717 18.233 0.045 zg 424
2459722 18.343 0.02 zg 424
2459724 18.319 0.022 zg 424
2459730 18.312 0.02 zg 424
2459730 18.299 0.019 zg 424
2459734 18.31 0.021 zg 424
2459736 18.25 0.022 zg 424
2459742 18.408 0.111 zg 424
2459747 18.244 0.036 zg 424
2459749 18.242 0.025 zg 424
2459751 18.325 0.025 zg 424
2459753 18.296 0.023 zg 424
2459756 18.31 0.025 zg 424
2459758 18.278 0.023 zg 424
2459761 18.311 0.029 zg 424
2459763 18.299 0.024 zg 424
2459765 18.222 0.028 zg 424
2459769 18.306 0.05 zg 424
2459771 18.308 0.057 zg 424
2459924 18.356 0.066 zg 424
