jd mag magerr filt field
2458207 19.219 0.137 zg 426
2458207 19.06 0.118 zg 426
2458223 19.153 0.034 zg 426
2458229 19.21 0.043 zg 426
2458233 19.202 0.078 zg 426
2458243 19.174 0.036 zg 426
2458246 19.139 0.039 zg 426
2458249 19.102 0.04 zg 426
2458262 19.084 0.076 zg 426
2458267 19.134 0.176 zg 426
2458273 19.119 0.033 zg 426
2458279 19.14 0.036 zg 426
2458282 19.186 0.04 zg 426
2458294 19.204 0.124 zg 426
2458300 19.12 0.061 zg 426
2458303 19.235 0.037 zg 426
2458333 19.062 0.059 zg 426
2458336 19.112 0.052 zg 426
2458488 19.155 0.043 zg 426
2458488 19.116 0.044 zg 426
2458492 19.145 0.048 zg 426
2458493 19.084 0.036 zg 426
2458494 19.133 0.033 zg 426
2458495 19.142 0.034 zg 426
2458495 19.136 0.038 zg 426
2458502 19.064 0.177 zg 426
2458502 19.208 0.214 zg 426
2458508 19.258 0.104 zg 426
2458508 19.138 0.086 zg 426
2458539 19.089 0.24 zg 426
2458544 19.223 0.066 zg 426
2458560 19.1 0.119 zg 426
2458568 19.112 0.071 zg 426
2458582 19.159 0.043 zg 426
2458585 19.127 0.045 zg 426
2458588 19.153 0.089 zg 426
2458594 19.069 0.156 zg 426
2458597 19.183 0.049 zg 426
2458606 19.119 0.033 zg 426
2458617 19.183 0.092 zg 426
2458628 19.134 0.037 zg 426
2458633 19.167 0.037 zg 426
2458634 19.162 0.038 zg 426
2458634 19.123 0.037 zg 426
2458635 19.149 0.03 zg 426
2458637 19.157 0.034 zg 426
2458640 19.148 0.037 zg 426
2458643 19.224 0.055 zg 426
2458649 19.332 0.171 zg 426
2458652 19.173 0.09 zg 426
2458667 19.1 0.038 zg 426
2458670 19.088 0.051 zg 426
2458673 19.08 0.067 zg 426
2458677 19.015 0.09 zg 426
2458680 19.19 0.144 zg 426
2458683 19.272 0.075 zg 426
2458683 19.125 0.05 zg 426
2458686 19.168 0.044 zg 426
2458686 19.155 0.05 zg 426
2458692 19.094 0.052 zg 426
2458853 19.297 0.054 zg 426
2458856 19.234 0.051 zg 426
2458874 19.213 0.036 zg 426
2458877 19.148 0.034 zg 426
2458896 19.17 0.047 zg 426
2458900 19.167 0.038 zg 426
2458914 19.211 0.109 zg 426
2458937 19.151 0.032 zg 426
2458940 19.258 0.054 zg 426
2458944 19.061 0.09 zg 426
2458954 19.169 0.045 zg 426
2458963 19.119 0.038 zg 426
2458969 19.154 0.064 zg 426
2458972 19.15 0.07 zg 426
2458980 19.129 0.029 zg 426
2458986 19.189 0.034 zg 426
2458992 19.153 0.035 zg 426
2458995 19.166 0.039 zg 426
2458998 19.151 0.042 zg 426
2459012 19.156 0.03 zg 426
2459018 19.146 0.035 zg 426
2459024 19.244 0.036 zg 426
2459027 19.225 0.07 zg 426
2459032 19.014 0.095 zg 426
2459036 19.126 0.068 zg 426
2459040 19.17 0.039 zg 426
2459045 19.129 0.045 zg 426
2459218 19.093 0.116 zg 426
2459227 19.098 0.042 zg 426
2459227 19.171 0.04 zg 426
2459229 19.104 0.037 zg 426
2459230 19.131 0.044 zg 426
