jd mag magerr filt field
2458363 20.397 0.178 zg 1442
2458384 19.612 0.285 zg 1442
2458389 19.745 0.114 zg 1442
2458390 19.968 0.139 zg 1442
2458443 19.913 0.311 zg 1442
2458725 19.566 0.049 zg 1442
2458725 19.587 0.049 zg 1442
2458726 19.631 0.051 zg 1442
2458726 19.639 0.049 zg 1442
2458746 19.473 0.083 zg 1442
2458746 19.514 0.097 zg 1442
2458749 19.406 0.059 zg 1442
2458749 19.501 0.071 zg 1442
2458764 19.535 0.079 zg 1442
2458764 19.525 0.079 zg 1442
2458766 19.439 0.126 zg 1442
2458766 19.415 0.118 zg 1442
2458772 19.692 0.384 zg 1442
2458772 19.648 0.348 zg 1442
2458786 19.748 0.076 zg 1442
2458786 19.615 0.071 zg 1442
2459075 19.036 0.034 zg 1442
2459075 19.13 0.036 zg 1442
2459077 19.12 0.033 zg 1442
2459078 19.209 0.041 zg 1442
2459080 19.057 0.034 zg 1442
2459080 19.062 0.035 zg 1442
2459082 19.113 0.05 zg 1442
2459082 19.077 0.039 zg 1442
2459085 19.017 0.029 zg 1442
2459085 19.001 0.029 zg 1442
2459089 18.993 0.036 zg 1442
2459089 18.988 0.037 zg 1442
2459090 18.977 0.053 zg 1442
2459090 18.894 0.051 zg 1442
2459091 18.95 0.058 zg 1442
2459091 19.036 0.059 zg 1442
2459092 18.911 0.075 zg 1442
2459092 18.993 0.077 zg 1442
2459107 18.859 0.037 zg 1442
2459107 18.905 0.039 zg 1442
2459117 18.886 0.03 zg 1442
2459117 18.939 0.032 zg 1442
2459120 18.905 0.06 zg 1442
2459120 18.824 0.058 zg 1442
2459121 19.036 0.089 zg 1442
2459121 18.783 0.07 zg 1442
2459122 18.846 0.111 zg 1442
2459122 18.946 0.123 zg 1442
2458335 19.575 0.066 zr 1442
2458335 19.519 0.067 zr 1442
2458336 19.593 0.061 zr 1442
2458336 19.559 0.059 zr 1442
2458353 19.704 0.092 zr 1442
2458356 19.511 0.141 zr 1442
2458362 19.687 0.085 zr 1442
2458363 19.681 0.085 zr 1442
2458425 19.616 0.062 zr 1442
2458443 19.555 0.158 zr 1442
2458719 19.512 0.066 zr 1442
2458719 19.398 0.06 zr 1442
2458745 19.247 0.091 zr 1442
2458745 19.323 0.093 zr 1442
2458763 19.393 0.057 zr 1442
2458773 20.247 0.379 zr 1442
2458774 19.414 0.096 zr 1442
2458774 19.211 0.076 zr 1442
2458775 19.641 0.101 zr 1442
2458775 19.522 0.084 zr 1442
2458776 19.433 0.092 zr 1442
2458776 19.453 0.097 zr 1442
2458779 19.364 0.058 zr 1442
2458787 19.319 0.084 zr 1442
2458788 19.369 0.068 zr 1442
2458788 19.391 0.072 zr 1442
2458801 19.326 0.106 zr 1442
2458801 19.612 0.141 zr 1442
2458812 19.551 0.074 zr 1442
2459061 19.181 0.057 zr 1442
2459064 19.192 0.102 zr 1442
2459065 18.958 0.11 zr 1442
2459076 18.986 0.04 zr 1442
2459076 18.981 0.041 zr 1442
2459081 18.959 0.037 zr 1442
2459086 18.92 0.031 zr 1442
2459086 18.937 0.032 zr 1442
2459112 18.896 0.031 zr 1442
2459112 18.918 0.032 zr 1442
2459113 18.886 0.033 zr 1442
2459113 18.827 0.033 zr 1442
2459881 18.879 0.046 zr 1442
2459883 18.958 0.046 zr 1442
2459883 18.943 0.05 zr 1442
2458300 19.879 0.189 zg 397
2458312 20.016 0.102 zg 397
2458315 20.105 0.099 zg 397
2458318 19.9 0.073 zg 397
2458321 19.964 0.078 zg 397
2458324 20.083 0.227 zg 397
2458337 19.852 0.078 zg 397
2458342 19.885 0.068 zg 397
2458345 19.994 0.085 zg 397
2458347 20.039 0.068 zg 397
2458348 19.884 0.077 zg 397
2458348 20.069 0.083 zg 397
