jd mag magerr filt field
2458207 19.316 0.161 zg 424
2458207 19.342 0.155 zg 424
2458230 19.101 0.038 zg 424
2458243 19.178 0.037 zg 424
2458246 19.148 0.039 zg 424
2458267 19.308 0.144 zg 424
2458270 19.015 0.075 zg 424
2458273 19.168 0.038 zg 424
2458279 19.165 0.034 zg 424
2458283 19.138 0.034 zg 424
2458286 19.135 0.04 zg 424
2458289 19.176 0.066 zg 424
2458293 19.158 0.101 zg 424
2458299 19.09 0.081 zg 424
2458302 19.075 0.043 zg 424
2458305 19.077 0.052 zg 424
2458472 19.211 0.107 zg 424
2458487 19.132 0.036 zg 424
2458495 19.101 0.03 zg 424
2458503 19.375 0.143 zg 424
2458511 19.038 0.058 zg 424
2458547 19.143 0.037 zg 424
2458561 19.033 0.13 zg 424
2458568 19.176 0.042 zg 424
2458573 19.131 0.038 zg 424
2458581 19.113 0.042 zg 424
2458584 19.163 0.051 zg 424
2458587 19.168 0.066 zg 424
2458600 19.124 0.035 zg 424
2458617 19.111 0.093 zg 424
2458634 19.051 0.033 zg 424
2458637 19.188 0.036 zg 424
2458640 19.177 0.034 zg 424
2458643 19.037 0.046 zg 424
2458651 19.319 0.168 zg 424
2458654 19.053 0.074 zg 424
2458658 19.136 0.034 zg 424
2458662 19.118 0.049 zg 424
2458667 19.074 0.041 zg 424
2458672 19.23 0.099 zg 424
2458676 19.014 0.094 zg 424
2458836 19.294 0.139 zg 424
2458857 19.141 0.041 zg 424
2458873 19.211 0.044 zg 424
2458877 19.083 0.03 zg 424
2458894 19.055 0.059 zg 424
2458898 19.14 0.028 zg 424
2458937 19.167 0.031 zg 424
2458940 19.021 0.4 zg 424
2458955 19.094 0.032 zg 424
2458963 19.103 0.034 zg 424
2458963 19.155 0.032 zg 424
2458966 19.118 0.068 zg 424
2458972 18.95 0.059 zg 424
2458976 19.193 0.154 zg 424
2458980 19.083 0.025 zg 424
2458986 19.089 0.032 zg 424
2458992 19.132 0.03 zg 424
2458995 19.129 0.031 zg 424
2458998 19.157 0.041 zg 424
2459014 19.114 0.033 zg 424
2459017 19.106 0.028 zg 424
2459020 19.135 0.031 zg 424
2459023 19.062 0.035 zg 424
2459026 19.044 0.116 zg 424
2459033 19.106 0.099 zg 424
2459039 19.084 0.058 zg 424
2459043 19.07 0.052 zg 424
2459190 19.22 0.143 zg 424
2459204 19.155 0.048 zg 424
2459217 19.118 0.099 zg 424
2459218 19.218 0.086 zg 424
2459227 19.176 0.046 zg 424
2459231 19.057 0.033 zg 424
2459251 19.084 0.034 zg 424
