jd mag magerr filt field
2458206 19.078 0.106 zg 423
2458206 18.9 0.088 zg 423
2458210 19.877 0.492 zg 423
2458267 19.155 0.119 zg 423
2458270 19.375 0.101 zg 423
2458275 19.089 0.034 zg 423
2458278 19.066 0.044 zg 423
2458284 19.075 0.039 zg 423
2458293 19.057 0.083 zg 423
2458472 19.008 0.082 zg 423
2458488 19.042 0.034 zg 423
2458492 19.106 0.042 zg 423
2458495 19.126 0.032 zg 423
2458511 19.106 0.06 zg 423
2458539 19.298 0.11 zg 423
2458560 19.143 0.101 zg 423
2458573 19.07 0.035 zg 423
2458580 19.118 0.037 zg 423
2458600 19.161 0.039 zg 423
2458606 19.097 0.071 zg 423
2458609 19.16 0.035 zg 423
2458617 19.112 0.102 zg 423
2458634 19.076 0.034 zg 423
2458637 19.137 0.035 zg 423
2458640 19.111 0.037 zg 423
2458643 19.239 0.083 zg 423
2458651 19.155 0.144 zg 423
2458654 19.068 0.096 zg 423
2458658 19.077 0.037 zg 423
2458662 19.129 0.053 zg 423
2458668 19.118 0.042 zg 423
2458676 19.208 0.13 zg 423
2458831 19.065 0.079 zg 423
2458854 19.104 0.031 zg 423
2458857 19.178 0.039 zg 423
2458872 19.062 0.037 zg 423
2458881 19.094 0.033 zg 423
2458887 18.886 0.082 zg 423
2458894 19.175 0.045 zg 423
2458898 19.167 0.03 zg 423
2458955 19.165 0.04 zg 423
2458963 19.096 0.034 zg 423
2458963 18.999 0.032 zg 423
2458966 19.024 0.086 zg 423
2458969 19.083 0.048 zg 423
2458972 19.012 0.072 zg 423
2458980 19.127 0.028 zg 423
2458986 19.104 0.031 zg 423
2458992 19.148 0.034 zg 423
2458995 19.103 0.033 zg 423
2458998 19.065 0.041 zg 423
2459014 19.182 0.038 zg 423
2459017 19.064 0.036 zg 423
2459020 19.172 0.037 zg 423
2459023 19.094 0.038 zg 423
2459026 19.098 0.069 zg 423
2459033 19.171 0.133 zg 423
2459185 19.089 0.105 zg 423
2459186 19.065 0.094 zg 423
2459200 19.106 0.047 zg 423
2459204 19.146 0.04 zg 423
2459217 19.509 0.241 zg 423
2459218 19.086 0.08 zg 423
2459222 19.11 0.051 zg 423
2459253 19.206 0.045 zg 423
2459255 19.184 0.03 zg 423
2459264 19.096 0.032 zg 423
2459268 19.109 0.052 zg 423
2459270 19.068 0.09 zg 423
2459291 19.107 0.039 zg 423
2459293 19.109 0.044 zg 423
2459298 19.135 0.159 zg 423
2459304 19.039 0.103 zg 423
2459306 19.073 0.051 zg 423
2459307 19.14 0.034 zg 423
2459307 19.192 0.036 zg 423
2459308 19.032 0.052 zg 423
2459309 19.101 0.035 zg 423
2459309 19.154 0.037 zg 423
2459311 19.181 0.039 zg 423
2459313 19.112 0.049 zg 423
2459317 19.111 0.029 zg 423
