jd mag magerr filt field
2458390 17.594 0.026 zg 1394
2458430 17.632 0.013 zg 1394
2458746 17.428 0.02 zg 1394
2458746 17.417 0.02 zg 1394
2458749 17.413 0.015 zg 1394
2458749 17.414 0.015 zg 1394
2458766 17.399 0.024 zg 1394
2458766 17.427 0.025 zg 1394
2458767 17.498 0.03 zg 1394
2458768 17.348 0.028 zg 1394
2458768 17.452 0.027 zg 1394
2459084 17.431 0.013 zg 1394
2459084 17.424 0.013 zg 1394
2459091 17.394 0.017 zg 1394
2459091 17.373 0.016 zg 1394
2459092 17.366 0.02 zg 1394
2459092 17.383 0.021 zg 1394
2459120 17.371 0.02 zg 1394
2459120 17.364 0.019 zg 1394
2459121 17.421 0.023 zg 1394
2459121 17.395 0.022 zg 1394
2459122 17.465 0.031 zg 1394
2459122 17.331 0.025 zg 1394
2459128 17.344 0.027 zg 1394
2459128 17.367 0.026 zg 1394
2459129 17.376 0.017 zg 1394
2459129 17.4 0.017 zg 1394
2459130 17.403 0.016 zg 1394
2459130 17.361 0.015 zg 1394
2459131 17.408 0.018 zg 1394
2459131 17.391 0.018 zg 1394
2459135 17.413 0.013 zg 1394
2459135 17.444 0.013 zg 1394
2459136 17.416 0.012 zg 1394
2459136 17.403 0.012 zg 1394
2459140 17.405 0.013 zg 1394
2459140 17.446 0.013 zg 1394
2459141 17.444 0.013 zg 1394
2459141 17.467 0.013 zg 1394
2459143 17.441 0.012 zg 1394
2459143 17.439 0.012 zg 1394
2459144 17.446 0.012 zg 1394
2459144 17.461 0.012 zg 1394
2459145 17.438 0.014 zg 1394
2459145 17.417 0.014 zg 1394
2459151 17.424 0.028 zg 1394
2459151 17.384 0.027 zg 1394
2458356 17.457 0.025 zr 1394
2458362 17.447 0.02 zr 1394
2458429 17.55 0.016 zr 1394
2458432 17.519 0.018 zr 1394
2458745 17.284 0.024 zr 1394
2458745 17.334 0.025 zr 1394
2458748 17.302 0.015 zr 1394
2458748 17.288 0.016 zr 1394
2458761 17.297 0.016 zr 1394
2458761 17.299 0.016 zr 1394
2458773 17.337 0.022 zr 1394
2458773 17.32 0.022 zr 1394
2458774 17.286 0.026 zr 1394
2458775 17.319 0.016 zr 1394
2458775 17.299 0.015 zr 1394
2458776 17.259 0.018 zr 1394
2458776 17.316 0.019 zr 1394
2459061 17.297 0.013 zr 1394
2459096 17.284 0.025 zr 1394
2459096 17.227 0.024 zr 1394
2459115 17.271 0.012 zr 1394
2459115 17.283 0.013 zr 1394
2459116 17.316 0.013 zr 1394
2459116 17.291 0.013 zr 1394
2459118 17.301 0.014 zr 1394
2459118 17.262 0.014 zr 1394
2459128 17.293 0.025 zr 1394
2459128 17.31 0.027 zr 1394
2459130 17.265 0.014 zr 1394
2459130 17.275 0.014 zr 1394
2459135 17.314 0.013 zr 1394
2459135 17.32 0.013 zr 1394
2459137 17.319 0.014 zr 1394
2459137 17.299 0.013 zr 1394
2459138 17.309 0.013 zr 1394
2459139 17.307 0.015 zr 1394
2459139 17.291 0.015 zr 1394
2459141 17.327 0.015 zr 1394
2459141 17.324 0.016 zr 1394
2459143 17.284 0.012 zr 1394
2459143 17.3 0.012 zr 1394
2459145 17.3 0.012 zr 1394
2459145 17.313 0.012 zr 1394
2458313 17.734 0.021 zg 401
2458320 18.003 0.073 zg 401
2458327 17.731 0.053 zg 401
2458338 17.774 0.021 zg 401
2458347 17.808 0.018 zg 401
2458348 17.77 0.017 zg 401
2458348 17.806 0.018 zg 401
2458351 17.774 0.016 zg 401
2458351 17.765 0.017 zg 401
2458352 17.822 0.018 zg 401
2458364 17.8 0.024 zg 401
2458364 17.858 0.025 zg 401
2458365 17.787 0.019 zg 401
2458366 17.794 0.017 zg 401
2458366 17.736 0.016 zg 401
2458367 17.71 0.015 zg 401
2458368 17.741 0.015 zg 401
2458369 17.751 0.015 zg 401
2458369 17.757 0.015 zg 401
2458370 17.755 0.015 zg 401
2458371 17.778 0.015 zg 401
2458372 17.757 0.014 zg 401
2458372 17.745 0.015 zg 401
2458373 17.746 0.016 zg 401
2458374 17.764 0.015 zg 401
2458375 17.739 0.015 zg 401
2458375 17.727 0.015 zg 401
2458376 17.721 0.014 zg 401
2458377 17.72 0.014 zg 401
2458378 17.711 0.014 zg 401
2458378 17.733 0.015 zg 401
2458379 17.705 0.014 zg 401
2458380 17.712 0.014 zg 401
2458382 17.739 0.017 zg 401
2458383 17.711 0.019 zg 401
2458384 17.639 0.023 zg 401
2458385 17.744 0.038 zg 401
2458385 17.702 0.03 zg 401
2458386 17.765 0.045 zg 401
2458390 17.73 0.026 zg 401
2458425 17.81 0.017 zg 401
2458462 17.731 0.036 zg 401
2458466 17.694 0.046 zg 401
2458466 17.866 0.173 zg 401
2458469 17.697 0.023 zg 401
2458469 17.799 0.027 zg 401
2458472 17.758 0.034 zg 401
2458474 17.637 0.031 zg 401
2458475 17.746 0.039 zg 401
2458475 17.808 0.037 zg 401
2458487 17.77 0.017 zg 401
2458487 17.744 0.016 zg 401
2458491 17.756 0.017 zg 401
2458491 17.748 0.017 zg 401
2458493 17.773 0.019 zg 401
2458494 17.761 0.018 zg 401
2458494 17.732 0.016 zg 401
2458495 17.844 0.091 zg 401
2458503 17.695 0.034 zg 401
2458503 17.736 0.04 zg 401
2458505 17.682 0.032 zg 401
2458507 17.712 0.017 zg 401
2458511 17.741 0.019 zg 401
2458514 17.75 0.019 zg 401
2458514 17.869 0.047 zg 401
2458522 17.726 0.019 zg 401
2458539 17.703 0.02 zg 401
2458540 17.707 0.021 zg 401
2458540 17.689 0.02 zg 401
2458691 17.578 0.019 zg 401
2458693 17.581 0.015 zg 401
2458694 17.58 0.015 zg 401
2458695 17.574 0.015 zg 401
2458695 17.573 0.014 zg 401
2458696 17.572 0.014 zg 401
2458698 17.553 0.014 zg 401
2458701 17.521 0.019 zg 401
2458701 17.528 0.015 zg 401
2458704 17.593 0.016 zg 401
2458704 17.567 0.015 zg 401
2458706 17.503 0.015 zg 401
2458706 17.558 0.013 zg 401
2458707 17.454 0.013 zg 401
2458707 17.531 0.013 zg 401
2458711 17.466 0.023 zg 401
2458711 17.559 0.028 zg 401
2458713 17.458 0.025 zg 401
2458714 17.491 0.024 zg 401
2458714 17.518 0.023 zg 401
2458718 17.546 0.02 zg 401
2458724 17.507 0.014 zg 401
2458727 17.539 0.014 zg 401
2458730 17.551 0.014 zg 401
2458732 17.512 0.013 zg 401
2458735 17.556 0.015 zg 401
2458738 17.575 0.02 zg 401
