jd mag magerr filt field
2458207 18.672 0.093 zg 424
2458207 18.804 0.1 zg 424
2458230 18.685 0.028 zg 424
2458243 18.808 0.029 zg 424
2458246 18.745 0.026 zg 424
2458267 18.662 0.092 zg 424
2458270 18.746 0.06 zg 424
2458273 18.758 0.026 zg 424
2458279 18.82 0.027 zg 424
2458283 18.78 0.027 zg 424
2458286 18.821 0.033 zg 424
2458289 18.714 0.043 zg 424
2458293 18.707 0.069 zg 424
2458299 18.709 0.055 zg 424
2458302 18.82 0.033 zg 424
2458305 18.775 0.041 zg 424
2458472 18.832 0.088 zg 424
2458487 18.781 0.029 zg 424
2458495 18.8 0.025 zg 424
2458503 18.782 0.086 zg 424
2458511 18.838 0.046 zg 424
2458547 18.765 0.028 zg 424
2458561 18.636 0.098 zg 424
2458573 18.781 0.03 zg 424
2458581 18.786 0.034 zg 424
2458584 18.75 0.037 zg 424
2458587 18.746 0.049 zg 424
2458600 18.807 0.029 zg 424
2458617 18.676 0.067 zg 424
2458634 18.756 0.027 zg 424
2458637 18.801 0.031 zg 424
2458640 18.756 0.027 zg 424
2458643 18.763 0.041 zg 424
2458651 18.724 0.1 zg 424
2458654 18.719 0.05 zg 424
2458658 18.75 0.026 zg 424
2458662 18.77 0.035 zg 424
2458667 18.821 0.032 zg 424
2458672 18.756 0.064 zg 424
2458676 18.736 0.078 zg 424
2458836 18.635 0.086 zg 424
2458857 18.81 0.034 zg 424
2458873 18.786 0.031 zg 424
2458877 18.831 0.03 zg 424
2458894 18.815 0.051 zg 424
2458898 18.803 0.022 zg 424
2458937 18.848 0.025 zg 424
2458955 18.845 0.03 zg 424
2458963 18.734 0.027 zg 424
2458963 18.777 0.026 zg 424
2458966 18.785 0.04 zg 424
2458972 18.76 0.055 zg 424
2458980 18.82 0.023 zg 424
2458986 18.8 0.027 zg 424
2458992 18.832 0.026 zg 424
2458995 18.771 0.024 zg 424
2458998 18.819 0.031 zg 424
2459014 18.779 0.025 zg 424
2459017 18.807 0.025 zg 424
2459020 18.779 0.026 zg 424
2459023 18.847 0.03 zg 424
2459026 18.79 0.063 zg 424
2459033 18.655 0.067 zg 424
2459039 18.7 0.04 zg 424
2459043 18.718 0.038 zg 424
2459204 18.832 0.04 zg 424
2459217 18.969 0.096 zg 424
2459218 18.851 0.069 zg 424
2459227 18.786 0.037 zg 424
2459231 18.767 0.029 zg 424
2459251 18.785 0.029 zg 424
2459253 18.81 0.038 zg 424
2459255 18.834 0.025 zg 424
2459258 18.787 0.041 zg 424
2459264 18.825 0.025 zg 424
2459270 18.742 0.07 zg 424
2459272 19.08 0.156 zg 424
2459292 18.721 0.026 zg 424
2459306 18.818 0.047 zg 424
2459307 18.854 0.03 zg 424
2459307 18.786 0.025 zg 424
2459308 18.762 0.026 zg 424
2459309 18.816 0.031 zg 424
2459313 18.825 0.037 zg 424
2459323 18.769 0.041 zg 424
2459325 18.819 0.045 zg 424
2459334 18.742 0.028 zg 424
2459336 18.832 0.027 zg 424
2459338 18.824 0.033 zg 424
2459340 18.791 0.027 zg 424
2459342 18.798 0.027 zg 424
2459344 18.805 0.025 zg 424
2459346 18.823 0.031 zg 424
2459348 18.731 0.021 zg 424
2459366 18.749 0.027 zg 424
2459368 18.775 0.026 zg 424
2459370 18.845 0.03 zg 424
2459374 18.8 0.03 zg 424
2459376 18.749 0.03 zg 424
2459379 18.774 0.032 zg 424
2459390 18.724 0.073 zg 424
2459392 18.841 0.082 zg 424
2459394 18.773 0.036 zg 424
2459399 18.785 0.043 zg 424
2459401 18.775 0.038 zg 424
2459641 18.795 0.025 zg 424
2459675 18.757 0.032 zg 424
2459677 18.698 0.04 zg 424
2459679 18.779 0.039 zg 424
2459682 18.886 0.096 zg 424
2459694 18.794 0.042 zg 424
2459696 18.813 0.03 zg 424
2459699 18.796 0.035 zg 424
2459701 18.899 0.036 zg 424
2459717 18.675 0.065 zg 424
2459722 18.8 0.029 zg 424
2459724 18.816 0.033 zg 424
2459730 18.824 0.032 zg 424
2459730 18.792 0.029 zg 424
2459734 18.717 0.03 zg 424
2459736 18.767 0.035 zg 424
2459742 18.789 0.157 zg 424
2459747 18.791 0.059 zg 424
2459749 18.875 0.045 zg 424
2459751 18.747 0.036 zg 424
2459753 18.748 0.034 zg 424
2459756 18.778 0.04 zg 424
2459758 18.748 0.034 zg 424
2459761 18.77 0.042 zg 424
2459763 18.795 0.037 zg 424
2459765 18.754 0.044 zg 424
2459769 18.754 0.071 zg 424
2459771 18.628 0.078 zg 424
2459924 18.856 0.1 zg 424
2459937 18.783 0.039 zg 424
2460032 18.642 0.038 zg 424
2460042 19.227 0.163 zg 424
2460044 18.746 0.05 zg 424
2460046 18.768 0.023 zg 424
2460050 18.812 0.03 zg 424
2460053 18.865 0.039 zg 424
2460059 18.832 0.03 zg 424
2460061 18.726 0.032 zg 424
2460063 18.755 0.052 zg 424
2460065 18.935 0.079 zg 424
2458198 18.399 0.022 zr 424
2458217 18.295 0.045 zr 424
2458217 18.379 0.032 zr 424
2458218 18.391 0.027 zr 424
2458224 18.395 0.052 zr 424
2458224 18.41 0.053 zr 424
2458230 18.433 0.027 zr 424
2458231 18.334 0.025 zr 424
2458233 18.343 0.035 zr 424
2458243 18.384 0.025 zr 424
2458256 18.359 0.026 zr 424
2458256 18.4 0.023 zr 424
2458279 18.419 0.031 zr 424
2458283 18.371 0.02 zr 424
2458286 18.37 0.02 zr 424
2458289 18.373 0.038 zr 424
2458293 18.294 0.048 zr 424
2458296 18.366 0.049 zr 424
2458305 18.341 0.034 zr 424
2458312 18.41 0.033 zr 424
2458450 18.36 0.05 zr 424
2458450 18.267 0.049 zr 424
2458450 18.348 0.051 zr 424
2458450 18.363 0.05 zr 424
2458450 18.355 0.058 zr 424
2458451 18.3 0.041 zr 424
2458451 18.308 0.039 zr 424
2458451 18.264 0.043 zr 424
2458451 18.299 0.056 zr 424
2458475 18.382 0.064 zr 424
2458477 18.413 0.043 zr 424
2458488 18.357 0.023 zr 424
2458503 18.375 0.042 zr 424
2458524 18.418 0.025 zr 424
2458539 18.322 0.031 zr 424
2458561 18.303 0.05 zr 424
2458573 18.367 0.031 zr 424
2458584 18.401 0.029 zr 424
2458593 18.308 0.065 zr 424
2458596 18.383 0.032 zr 424
2458606 18.415 0.026 zr 424
2458617 18.393 0.04 zr 424
2458634 18.363 0.024 zr 424
2458637 18.356 0.019 zr 424
2458640 18.384 0.022 zr 424
2458643 18.333 0.026 zr 424
2458648 18.276 0.055 zr 424
2458651 18.304 0.049 zr 424
2458654 18.349 0.036 zr 424
2458658 18.393 0.027 zr 424
2458667 18.34 0.022 zr 424
2458672 18.337 0.032 zr 424
2458676 18.437 0.058 zr 424
2458679 18.286 0.05 zr 424
2458812 18.207 0.055 zr 424
2458854 18.352 0.046 zr 424
2458877 18.411 0.024 zr 424
2458884 18.382 0.031 zr 424
2458887 18.332 0.03 zr 424
