jd mag magerr filt field
2458259 19.854 0.131 zg 442
2458263 19.732 0.065 zg 442
2458267 19.381 0.162 zg 442
2458270 19.544 0.175 zg 442
2458278 19.618 0.054 zg 442
2458282 19.598 0.062 zg 442
2458291 19.584 0.042 zg 442
2458294 19.45 0.057 zg 442
2458310 19.448 0.054 zg 442
2458319 19.484 0.048 zg 442
2458322 19.366 0.04 zg 442
2458333 19.358 0.074 zg 442
2458336 19.305 0.045 zg 442
2458340 19.476 0.075 zg 442
2458343 19.356 0.044 zg 442
2458346 19.384 0.043 zg 442
2458349 19.43 0.043 zg 442
2458352 19.257 0.073 zg 442
2458363 19.369 0.065 zg 442
2458366 19.333 0.039 zg 442
2458369 19.351 0.042 zg 442
2458372 19.317 0.04 zg 442
2458375 19.322 0.038 zg 442
2458378 19.317 0.042 zg 442
2458385 19.18 0.183 zg 442
2458388 19.575 0.141 zg 442
2458426 19.15 0.072 zg 442
2458429 19.265 0.04 zg 442
2458469 18.981 0.07 zg 442
2458608 18.967 0.041 zg 442
2458634 18.922 0.04 zg 442
2458637 18.994 0.029 zg 442
2458641 19.003 0.03 zg 442
2458644 18.966 0.033 zg 442
2458647 18.942 0.032 zg 442
2458650 18.881 0.067 zg 442
2458653 18.74 0.09 zg 442
2458658 18.964 0.053 zg 442
2458661 19.038 0.037 zg 442
2458665 18.892 0.047 zg 442
2458674 18.984 0.031 zg 442
2458680 18.952 0.101 zg 442
2458685 18.973 0.078 zg 442
2458691 18.863 0.038 zg 442
2458694 19.018 0.027 zg 442
2458700 19.025 0.032 zg 442
2458703 19.082 0.033 zg 442
2458707 18.939 0.062 zg 442
2458712 18.886 0.139 zg 442
2458727 19.0 0.033 zg 442
2458732 18.98 0.034 zg 442
2458747 18.943 0.045 zg 442
2458754 18.947 0.031 zg 442
2458761 18.928 0.041 zg 442
2458764 18.808 0.068 zg 442
2458771 18.922 0.087 zg 442
2458774 19.118 0.057 zg 442
2458777 18.989 0.039 zg 442
2458794 18.762 0.069 zg 442
2458797 18.958 0.074 zg 442
2458801 18.939 0.084 zg 442
2458829 18.742 0.116 zg 442
2458996 19.097 0.038 zg 442
2459002 19.152 0.057 zg 442
2459018 19.023 0.033 zg 442
2459023 19.07 0.033 zg 442
2459026 19.066 0.031 zg 442
2459030 19.096 0.046 zg 442
2459033 18.877 0.054 zg 442
2459036 18.962 0.088 zg 442
2459040 18.977 0.053 zg 442
2459043 18.906 0.033 zg 442
2459046 18.897 0.026 zg 442
2459052 18.885 0.025 zg 442
2459055 18.891 0.026 zg 442
2459060 18.785 0.027 zg 442
2459063 18.735 0.075 zg 442
2459067 18.782 0.058 zg 442
2459071 18.874 0.034 zg 442
2459077 18.972 0.03 zg 442
2459080 18.918 0.036 zg 442
2459084 18.867 0.033 zg 442
2459085 18.926 0.028 zg 442
2459088 18.962 0.045 zg 442
2459088 18.918 0.041 zg 442
2459089 18.9 0.053 zg 442
2459090 18.75 0.055 zg 442
2459095 18.796 0.118 zg 442
2459097 18.938 0.073 zg 442
2459099 18.848 0.067 zg 442
2459099 18.827 0.064 zg 442
2459106 19.009 0.064 zg 442
2459107 18.872 0.046 zg 442
2459108 18.911 0.05 zg 442
2459110 18.891 0.05 zg 442
2459110 18.887 0.049 zg 442
2459114 18.868 0.03 zg 442
2459114 18.871 0.03 zg 442
2459122 18.61 0.102 zg 442
2459123 18.821 0.096 zg 442
2459125 18.7 0.061 zg 442
2459125 18.673 0.061 zg 442
2459128 18.796 0.038 zg 442
2459129 18.72 0.043 zg 442
2459129 18.695 0.041 zg 442
2459130 18.872 0.029 zg 442
2459131 18.806 0.028 zg 442
2459131 18.798 0.028 zg 442
2459134 18.791 0.03 zg 442
2459134 18.777 0.028 zg 442
2459135 18.863 0.033 zg 442
2459136 18.812 0.029 zg 442
2459136 18.904 0.032 zg 442
2459138 18.837 0.031 zg 442
2459138 18.852 0.032 zg 442
2459140 18.797 0.027 zg 442
2459140 18.848 0.027 zg 442
2459141 18.823 0.058 zg 442
2459150 18.758 0.058 zg 442
2459152 18.787 0.097 zg 442
2459154 18.829 0.118 zg 442
2459154 18.689 0.103 zg 442
2459155 18.715 0.053 zg 442
2459156 18.648 0.03 zg 442
2459156 18.776 0.033 zg 442
2459158 18.755 0.031 zg 442
2459158 18.714 0.03 zg 442
2459165 18.779 0.03 zg 442
2459167 18.755 0.029 zg 442
2459167 18.694 0.029 zg 442
2459168 18.733 0.031 zg 442
2459171 18.776 0.031 zg 442
2459178 18.685 0.049 zg 442
2459179 18.791 0.063 zg 442
2459182 18.808 0.074 zg 442
2459184 18.87 0.08 zg 442
2459194 18.792 0.033 zg 442
2459198 18.62 0.046 zg 442
2459200 18.723 0.048 zg 442
2459205 18.658 0.042 zg 442
2459349 18.805 0.03 zg 442
2459362 18.778 0.076 zg 442
2459364 18.777 0.086 zg 442
2459367 18.828 0.048 zg 442
2459370 18.79 0.03 zg 442
2459375 18.784 0.032 zg 442
2459379 18.767 0.029 zg 442
2459384 18.803 0.037 zg 442
2459386 18.773 0.027 zg 442
2459390 18.766 0.072 zg 442
2459395 18.687 0.058 zg 442
2459396 18.707 0.04 zg 442
2459401 18.794 0.028 zg 442
2459403 18.742 0.025 zg 442
2459409 18.76 0.03 zg 442
2459411 18.731 0.032 zg 442
2459414 18.779 0.026 zg 442
2459416 18.839 0.068 zg 442
2459422 18.776 0.076 zg 442
2459422 18.788 0.08 zg 442
2459423 18.825 0.085 zg 442
2459424 18.808 0.042 zg 442
2459424 18.755 0.041 zg 442
2459426 18.803 0.032 zg 442
2459426 18.825 0.032 zg 442
2459427 18.764 0.028 zg 442
2459429 18.775 0.027 zg 442
2459430 18.701 0.026 zg 442
2459430 18.78 0.029 zg 442
2459435 18.902 0.032 zg 442
2459439 18.858 0.034 zg 442
2459441 18.826 0.033 zg 442
2459444 18.757 0.048 zg 442
2459446 18.776 0.086 zg 442
2459451 18.775 0.077 zg 442
2459451 18.833 0.09 zg 442
2459452 18.767 0.043 zg 442
2459453 18.773 0.041 zg 442
2459453 18.827 0.041 zg 442
2459454 18.787 0.034 zg 442
2459455 18.788 0.033 zg 442
2459455 18.835 0.035 zg 442
2459456 18.749 0.033 zg 442
2459458 18.81 0.026 zg 442
2459459 18.805 0.024 zg 442
2459460 18.815 0.028 zg 442
2459461 18.845 0.027 zg 442
2459461 18.753 0.027 zg 442
2459462 18.815 0.027 zg 442
2459463 18.815 0.026 zg 442
2459463 18.787 0.027 zg 442
2459464 18.805 0.026 zg 442
2459471 18.758 0.042 zg 442
2459473 18.79 0.038 zg 442
2459474 18.905 0.088 zg 442
2459477 18.767 0.088 zg 442
2459479 18.665 0.068 zg 442
2459480 18.744 0.062 zg 442
2459480 18.69 0.061 zg 442
2459484 18.742 0.023 zg 442
2459484 18.754 0.024 zg 442
2459487 18.704 0.029 zg 442
2459488 18.709 0.026 zg 442
2459488 18.716 0.027 zg 442
2459489 18.717 0.03 zg 442
2459504 18.715 0.062 zg 442
2459504 18.661 0.06 zg 442
2459510 18.803 0.051 zg 442
2459512 18.763 0.034 zg 442
2459517 18.876 0.029 zg 442
2459517 18.827 0.027 zg 442
2459524 18.83 0.025 zg 442
2459526 18.821 0.027 zg 442
2459532 18.898 0.069 zg 442
2459532 19.055 0.081 zg 442
2459538 18.815 0.075 zg 442
2459538 18.922 0.077 zg 442
2459701 18.891 0.045 zg 442
2459713 18.851 0.092 zg 442
2459722 18.963 0.054 zg 442
2459722 18.813 0.042 zg 442
2459724 18.851 0.035 zg 442
2459727 18.926 0.041 zg 442
2459737 18.87 0.03 zg 442
2459742 18.849 0.045 zg 442
2459744 18.824 0.092 zg 442
2459750 19.002 0.055 zg 442
2459752 18.879 0.036 zg 442
2459755 18.853 0.03 zg 442
2459755 18.877 0.029 zg 442
2459761 18.852 0.027 zg 442
2459763 18.892 0.028 zg 442
2459763 18.934 0.03 zg 442
2459764 18.858 0.027 zg 442
2459765 18.906 0.027 zg 442
2459765 18.877 0.025 zg 442
2459766 18.908 0.026 zg 442
2459768 18.884 0.027 zg 442
2459768 18.891 0.026 zg 442
2459768 18.867 0.026 zg 442
2459768 18.924 0.026 zg 442
2459769 18.815 0.027 zg 442
2459769 18.834 0.027 zg 442
