jd mag magerr filt field
2458204 19.685 0.137 zg 422
2458210 20.521 0.666 zg 422
2458229 20.008 0.093 zg 422
2458237 20.785 0.808 zg 422
2458237 19.219 0.184 zg 422
2458242 19.986 0.064 zg 422
2458267 19.813 0.185 zg 422
2458270 19.863 0.184 zg 422
2458274 20.022 0.071 zg 422
2458277 19.976 0.087 zg 422
2458280 20.072 0.085 zg 422
2458293 20.108 0.226 zg 422
2458443 19.653 0.16 zg 422
2458463 19.407 0.541 zg 422
2458470 19.73 0.198 zg 422
2458487 19.938 0.064 zg 422
2458495 19.874 0.056 zg 422
2458502 19.731 0.162 zg 422
2458514 20.099 0.487 zg 422
2458539 19.618 0.198 zg 422
2458559 20.04 0.168 zg 422
2458567 19.835 0.128 zg 422
2458575 21.903 2.212 zg 422
2458580 19.916 0.067 zg 422
2458586 19.991 0.104 zg 422
2458600 20.034 0.084 zg 422
2458607 19.824 0.064 zg 422
2458612 19.944 0.067 zg 422
2458634 19.933 0.08 zg 422
2458637 20.023 0.075 zg 422
2458640 19.918 0.073 zg 422
2458643 20.211 0.159 zg 422
2458650 20.471 0.479 zg 422
2458653 20.476 0.478 zg 422
2458662 19.866 0.101 zg 422
2458676 20.232 0.35 zg 422
2458806 19.613 0.154 zg 422
2458854 20.064 0.073 zg 422
2458857 19.897 0.076 zg 422
2458873 19.958 0.082 zg 422
2458877 20.028 0.072 zg 422
2458880 19.957 0.072 zg 422
2458886 20.024 0.173 zg 422
2458898 20.087 0.061 zg 422
2458908 19.874 0.071 zg 422
2458914 19.86 0.123 zg 422
2458962 19.897 0.068 zg 422
2458965 20.043 0.073 zg 422
2458968 20.046 0.077 zg 422
2458971 19.68 0.105 zg 422
2458978 19.881 0.09 zg 422
2458981 19.968 0.071 zg 422
2458986 19.736 0.054 zg 422
2458992 19.993 0.064 zg 422
2458995 20.073 0.112 zg 422
2458998 19.831 0.079 zg 422
2459005 20.497 0.354 zg 422
2459011 19.905 0.082 zg 422
2459014 20.047 0.084 zg 422
2459021 19.808 0.065 zg 422
2459024 19.924 0.075 zg 422
2459178 19.994 0.103 zg 422
2459185 19.473 0.141 zg 422
2459186 19.889 0.171 zg 422
2459190 20.377 0.301 zg 422
2459204 19.764 0.061 zg 422
2459217 20.562 0.531 zg 422
2459221 20.062 0.209 zg 422
2459227 19.915 0.069 zg 422
2459251 20.171 0.081 zg 422
2459253 19.881 0.08 zg 422
2459255 19.924 0.051 zg 422
2459268 19.843 0.1 zg 422
2459270 20.199 0.248 zg 422
2459276 19.948 0.153 zg 422
2459290 19.916 0.06 zg 422
2459303 19.907 0.294 zg 422
2459304 19.609 0.18 zg 422
2459305 19.652 0.124 zg 422
2459306 19.884 0.108 zg 422
2459307 20.118 0.072 zg 422
2459307 19.864 0.065 zg 422
2459308 19.896 0.101 zg 422
2459309 19.962 0.072 zg 422
2459309 19.956 0.074 zg 422
2459310 19.98 0.076 zg 422
2459311 20.07 0.101 zg 422
2459313 19.871 0.07 zg 422
2459317 19.892 0.051 zg 422
2459321 19.93 0.064 zg 422
2459323 19.866 0.091 zg 422
2459325 20.389 0.183 zg 422
2459334 19.902 0.069 zg 422
2459336 19.875 0.054 zg 422
2459338 19.893 0.084 zg 422
2459340 19.774 0.056 zg 422
2459342 19.84 0.055 zg 422
2459348 19.864 0.057 zg 422
2459353 19.881 0.129 zg 422
2459358 19.506 0.206 zg 422
2459361 20.165 0.275 zg 422
2459363 19.833 0.067 zg 422
2459366 20.128 0.096 zg 422
2459370 19.753 0.071 zg 422
2459372 19.761 0.114 zg 422
2459374 19.955 0.083 zg 422
2459376 19.973 0.093 zg 422
2459390 19.744 0.211 zg 422
2459550 19.818 0.073 zg 422
2459600 20.52 0.322 zg 422
2459636 19.833 0.076 zg 422
2459670 20.039 0.066 zg 422
2459678 20.052 0.086 zg 422
2459697 19.835 0.055 zg 422
2459699 19.966 0.074 zg 422
2459701 19.929 0.079 zg 422
2459701 20.108 0.103 zg 422
2459715 20.233 0.323 zg 422
2459722 19.897 0.079 zg 422
2459730 20.168 0.097 zg 422
2459732 19.995 0.084 zg 422
2459734 19.753 0.091 zg 422
2459736 20.18 0.155 zg 422
2459741 19.806 0.215 zg 422
2459743 19.947 0.282 zg 422
2459747 19.896 0.139 zg 422
2459749 19.893 0.13 zg 422
2459924 20.346 0.302 zg 422
2459932 19.999 0.099 zg 422
2459937 19.79 0.077 zg 422
2459972 19.97 0.116 zg 422
2460020 20.077 0.092 zg 422
2460036 20.097 0.235 zg 422
2460043 19.8 0.202 zg 422
2460045 19.713 0.077 zg 422
2460050 19.965 0.077 zg 422
2460052 20.013 0.067 zg 422
2460054 19.903 0.091 zg 422
2460056 19.912 0.078 zg 422
2460058 19.952 0.079 zg 422
2460060 20.133 0.115 zg 422
2460062 20.116 0.121 zg 422
2458217 18.578 0.027 zr 422
2458217 18.656 0.032 zr 422
2458224 18.539 0.033 zr 422
2458224 18.596 0.034 zr 422
2458233 18.594 0.044 zr 422
2458242 18.609 0.036 zr 422
2458257 18.579 0.026 zr 422
2458274 18.606 0.026 zr 422
2458277 18.627 0.029 zr 422
2458280 18.651 0.037 zr 422
2458283 18.63 0.028 zr 422
2458293 18.543 0.066 zr 422
2458443 18.553 0.035 zr 422
2458443 18.583 0.047 zr 422
2458444 18.594 0.033 zr 422
2458444 18.586 0.034 zr 422
2458444 18.588 0.041 zr 422
2458444 18.509 0.057 zr 422
2458449 18.59 0.05 zr 422
2458450 18.513 0.05 zr 422
2458474 18.664 0.063 zr 422
2458476 18.619 0.046 zr 422
2458488 18.547 0.023 zr 422
2458503 18.659 0.042 zr 422
2458524 18.605 0.031 zr 422
2458539 18.602 0.059 zr 422
2458543 18.568 0.023 zr 422
2458559 18.563 0.037 zr 422
2458567 18.644 0.043 zr 422
2458580 18.668 0.027 zr 422
2458583 18.585 0.033 zr 422
2458586 18.592 0.031 zr 422
2458589 18.36 0.067 zr 422
2458596 18.583 0.033 zr 422
2458600 18.578 0.025 zr 422
2458607 18.62 0.03 zr 422
2458612 18.584 0.025 zr 422
2458634 18.611 0.027 zr 422
2458640 18.578 0.03 zr 422
2458643 18.574 0.038 zr 422
2458647 18.5 0.059 zr 422
2458653 18.628 0.037 zr 422
2458662 18.489 0.043 zr 422
2458669 18.556 0.053 zr 422
2458676 18.744 0.087 zr 422
2458796 18.53 0.055 zr 422
2458796 18.598 0.066 zr 422
2458796 18.491 0.064 zr 422
2458798 18.609 0.05 zr 422
2458798 18.628 0.049 zr 422
2458800 18.577 0.078 zr 422
2458800 18.34 0.06 zr 422
2458800 18.586 0.073 zr 422
2458800 18.575 0.081 zr 422
2458804 18.67 0.059 zr 422
2458804 18.616 0.053 zr 422
2458804 18.528 0.053 zr 422
2458874 18.554 0.026 zr 422
2458876 18.609 0.028 zr 422
2458887 18.491 0.038 zr 422
2458894 18.574 0.029 zr 422
2458901 18.644 0.027 zr 422
2458908 18.596 0.022 zr 422
2458914 18.626 0.04 zr 422
2458954 18.633 0.026 zr 422
2458962 18.587 0.025 zr 422
2458965 18.627 0.026 zr 422
2458968 18.581 0.025 zr 422
2458971 18.662 0.041 zr 422
2458975 18.703 0.087 zr 422
2458978 18.567 0.034 zr 422
2458986 18.551 0.026 zr 422
2458992 18.543 0.022 zr 422
2458995 18.572 0.026 zr 422
2458998 18.558 0.029 zr 422
2459005 18.539 0.06 zr 422
2459011 18.57 0.037 zr 422
2459014 18.56 0.029 zr 422
2459018 18.534 0.028 zr 422
2459021 18.552 0.031 zr 422
2459024 18.538 0.034 zr 422
2459172 18.539 0.039 zr 422
2459195 18.564 0.029 zr 422
2459200 18.65 0.035 zr 422
2459202 18.552 0.029 zr 422
2459205 18.588 0.026 zr 422
2459217 18.63 0.062 zr 422
2459221 18.619 0.047 zr 422
2459223 18.557 0.033 zr 422
2459227 18.623 0.031 zr 422
2459231 18.6 0.025 zr 422
2459251 18.576 0.024 zr 422
2459253 18.629 0.024 zr 422
2459255 18.595 0.022 zr 422
2459262 18.554 0.026 zr 422
2459264 18.63 0.021 zr 422
2459268 18.61 0.03 zr 422
2459270 18.484 0.049 zr 422
2459272 18.563 0.09 zr 422
2459276 18.627 0.046 zr 422
2459280 18.647 0.024 zr 422
2459290 18.533 0.023 zr 422
2459292 18.553 0.023 zr 422
2459295 18.614 0.042 zr 422
2459297 18.54 0.046 zr 422
2459303 18.575 0.07 zr 422
2459304 18.638 0.064 zr 422
2459306 18.567 0.024 zr 422
2459307 18.585 0.025 zr 422
2459307 18.593 0.039 zr 422
2459308 18.593 0.026 zr 422
2459309 18.565 0.025 zr 422
2459309 18.579 0.023 zr 422
2459310 18.594 0.034 zr 422
2459311 18.551 0.024 zr 422
2459313 18.495 0.041 zr 422
2459317 18.611 0.023 zr 422
2459321 18.593 0.021 zr 422
2459323 18.544 0.028 zr 422
2459334 18.658 0.035 zr 422
2459336 18.575 0.026 zr 422
2459338 18.606 0.025 zr 422
2459342 18.657 0.029 zr 422
2459344 18.584 0.021 zr 422
2459346 18.579 0.026 zr 422
2459348 18.58 0.022 zr 422
2459353 18.546 0.03 zr 422
2459358 18.464 0.081 zr 422
2459361 18.623 0.033 zr 422
2459366 18.598 0.027 zr 422
2459368 18.544 0.025 zr 422
2459370 18.603 0.031 zr 422
2459376 18.642 0.035 zr 422
2459378 18.606 0.035 zr 422
2459386 18.51 0.064 zr 422
2459537 18.543 0.06 zr 422
2459537 18.576 0.05 zr 422
2459636 18.643 0.027 zr 422
2459639 18.674 0.037 zr 422
2459641 18.597 0.025 zr 422
2459671 18.606 0.023 zr 422
2459674 18.65 0.026 zr 422
2459678 18.563 0.028 zr 422
2459687 18.605 0.072 zr 422
2459699 18.563 0.026 zr 422
2459707 18.555 0.033 zr 422
2459708 18.605 0.039 zr 422
2459709 18.573 0.038 zr 422
2459709 18.549 0.035 zr 422
2459719 18.582 0.026 zr 422
2459719 18.536 0.023 zr 422
2459725 18.609 0.029 zr 422
2459727 18.595 0.056 zr 422
2459730 18.573 0.025 zr 422
2459732 18.533 0.028 zr 422
2459736 18.592 0.028 zr 422
2459741 18.407 0.085 zr 422
2459743 18.65 0.052 zr 422
2459749 18.57 0.032 zr 422
2459751 18.601 0.041 zr 422
2459889 18.348 0.071 zr 422
2459896 18.599 0.064 zr 422
2459899 18.613 0.043 zr 422
2459902 18.499 0.038 zr 422
2459902 18.538 0.039 zr 422
2459923 18.527 0.045 zr 422
2459933 18.593 0.032 zr 422
2459937 18.526 0.029 zr 422
2459951 18.653 0.072 zr 422
2460020 18.691 0.027 zr 422
2460036 18.581 0.05 zr 422
2460043 18.469 0.043 zr 422
2460052 18.613 0.026 zr 422
2460054 18.544 0.031 zr 422
2460056 18.567 0.027 zr 422
2460058 18.456 0.027 zr 422
2460060 18.616 0.035 zr 422
2460062 18.596 0.03 zr 422
2460064 18.587 0.045 zr 422
