jd mag magerr filt field
2458204 19.391 0.107 zg 422
2458210 19.489 0.253 zg 422
2458229 19.793 0.075 zg 422
2458237 19.571 0.251 zg 422
2458237 19.24 0.197 zg 422
2458242 19.591 0.05 zg 422
2458245 19.107 0.706 zg 422
2458249 19.529 0.058 zg 422
2458267 19.733 0.176 zg 422
2458270 19.642 0.151 zg 422
2458274 19.675 0.056 zg 422
2458277 19.458 0.054 zg 422
2458280 19.569 0.057 zg 422
2458293 19.444 0.128 zg 422
2458443 19.295 0.126 zg 422
2458470 19.976 0.353 zg 422
2458487 19.508 0.048 zg 422
2458495 19.479 0.042 zg 422
2458502 19.448 0.131 zg 422
2458511 19.69 0.079 zg 422
2458514 18.513 0.114 zg 422
2458539 19.463 0.161 zg 422
2458559 19.636 0.124 zg 422
2458567 19.521 0.095 zg 422
2458575 19.57 0.223 zg 422
2458580 19.495 0.046 zg 422
2458586 19.504 0.071 zg 422
2458600 19.538 0.055 zg 422
2458607 19.471 0.048 zg 422
2458612 19.536 0.046 zg 422
2458634 19.416 0.055 zg 422
2458637 19.437 0.049 zg 422
2458640 19.47 0.053 zg 422
2458643 19.466 0.083 zg 422
2458650 19.173 0.15 zg 422
2458653 19.468 0.203 zg 422
2458662 19.437 0.07 zg 422
2458676 19.627 0.193 zg 422
2458806 19.38 0.142 zg 422
2458838 18.517 0.172 zg 422
2458854 19.496 0.046 zg 422
2458857 19.554 0.059 zg 422
2458873 19.493 0.057 zg 422
2458877 19.525 0.047 zg 422
2458880 19.5 0.05 zg 422
2458886 19.49 0.107 zg 422
2458898 19.535 0.039 zg 422
2458908 19.481 0.051 zg 422
2458914 19.58 0.099 zg 422
2458962 19.549 0.053 zg 422
2458965 19.457 0.042 zg 422
2458968 19.561 0.056 zg 422
2458971 19.7 0.113 zg 422
2458978 19.362 0.054 zg 422
2458981 19.456 0.049 zg 422
2458986 19.544 0.046 zg 422
2458992 19.479 0.046 zg 422
2458995 19.503 0.067 zg 422
2458998 19.584 0.063 zg 422
2459005 19.277 0.122 zg 422
2459011 19.472 0.059 zg 422
2459014 19.467 0.055 zg 422
2459021 19.498 0.054 zg 422
2459024 19.463 0.05 zg 422
2459178 19.474 0.067 zg 422
2459185 19.576 0.15 zg 422
2459186 19.585 0.137 zg 422
2459190 19.417 0.15 zg 422
2459204 19.475 0.049 zg 422
2459217 19.352 0.179 zg 422
2459221 19.633 0.143 zg 422
2459227 19.486 0.05 zg 422
2459251 19.503 0.049 zg 422
2459253 19.331 0.051 zg 422
2459255 19.514 0.037 zg 422
2459268 19.49 0.073 zg 422
2459270 19.555 0.136 zg 422
2459276 19.408 0.094 zg 422
2459290 19.473 0.045 zg 422
2459303 20.25 0.402 zg 422
2459304 19.345 0.135 zg 422
2459305 19.547 0.108 zg 422
2459305 19.711 0.126 zg 422
2459306 19.351 0.068 zg 422
2459307 19.513 0.047 zg 422
2459307 19.52 0.048 zg 422
2459308 19.542 0.076 zg 422
2459309 19.542 0.054 zg 422
2459309 19.54 0.054 zg 422
2459310 19.532 0.054 zg 422
2459311 19.468 0.06 zg 422
2459313 19.675 0.057 zg 422
2459317 19.518 0.036 zg 422
2459321 19.57 0.048 zg 422
2459323 19.565 0.071 zg 422
2459325 19.481 0.084 zg 422
2459334 19.484 0.05 zg 422
2459336 19.536 0.043 zg 422
2459338 19.501 0.065 zg 422
2459340 19.56 0.049 zg 422
2459342 19.463 0.042 zg 422
2459348 19.583 0.048 zg 422
2459353 19.592 0.101 zg 422
2459358 19.67 0.233 zg 422
2459361 19.447 0.145 zg 422
2459363 19.469 0.051 zg 422
2459366 19.533 0.062 zg 422
2459370 19.444 0.058 zg 422
2459372 19.304 0.076 zg 422
2459374 19.428 0.053 zg 422
2459376 19.581 0.071 zg 422
2459390 19.624 0.205 zg 422
2459550 19.461 0.056 zg 422
2459600 19.547 0.136 zg 422
2459636 19.417 0.053 zg 422
2459670 19.509 0.043 zg 422
2459678 19.487 0.057 zg 422
2459697 19.586 0.045 zg 422
2459699 19.519 0.051 zg 422
2459701 19.694 0.077 zg 422
2459715 19.456 0.172 zg 422
2459722 19.474 0.06 zg 422
2459730 19.381 0.048 zg 422
2459732 19.429 0.051 zg 422
2459734 19.639 0.088 zg 422
2459736 19.53 0.092 zg 422
2459741 19.745 0.205 zg 422
2459743 19.419 0.181 zg 422
2459747 19.495 0.098 zg 422
2459749 19.431 0.088 zg 422
2459910 19.717 0.095 zg 422
2459924 19.581 0.146 zg 422
2459932 19.571 0.067 zg 422
2459937 19.567 0.063 zg 422
2459972 19.38 0.069 zg 422
2460020 19.667 0.066 zg 422
2460036 19.346 0.123 zg 422
2460043 19.433 0.137 zg 422
2460045 19.449 0.069 zg 422
2460050 19.514 0.058 zg 422
2460052 19.45 0.043 zg 422
2460056 19.388 0.051 zg 422
2460058 19.564 0.061 zg 422
2460060 19.36 0.06 zg 422
2460062 19.407 0.066 zg 422
2458217 18.232 0.022 zr 422
2458217 18.291 0.024 zr 422
2458224 18.353 0.03 zr 422
2458224 18.277 0.027 zr 422
2458233 18.293 0.036 zr 422
2458242 18.301 0.031 zr 422
2458257 18.282 0.023 zr 422
2458274 18.282 0.021 zr 422
2458277 18.264 0.024 zr 422
2458280 18.277 0.028 zr 422
2458283 18.274 0.023 zr 422
2458293 18.27 0.054 zr 422
2458443 18.318 0.03 zr 422
2458443 18.339 0.031 zr 422
2458444 18.315 0.026 zr 422
2458444 18.274 0.024 zr 422
2458444 18.234 0.03 zr 422
2458444 18.309 0.046 zr 422
2458449 18.171 0.038 zr 422
2458450 18.346 0.043 zr 422
2458474 18.254 0.043 zr 422
2458476 18.247 0.034 zr 422
2458488 18.308 0.022 zr 422
2458503 18.304 0.033 zr 422
2458524 18.33 0.026 zr 422
2458539 18.283 0.045 zr 422
2458543 18.235 0.019 zr 422
2458559 18.326 0.031 zr 422
2458567 18.287 0.031 zr 422
2458580 18.236 0.02 zr 422
2458583 18.293 0.027 zr 422
2458586 18.31 0.026 zr 422
2458589 18.281 0.067 zr 422
2458592 18.491 0.093 zr 422
2458596 18.236 0.025 zr 422
2458600 18.266 0.02 zr 422
2458607 18.28 0.025 zr 422
2458612 18.251 0.02 zr 422
2458634 18.248 0.021 zr 422
2458637 18.303 0.023 zr 422
2458640 18.299 0.025 zr 422
2458643 18.299 0.032 zr 422
2458647 18.288 0.053 zr 422
2458653 18.231 0.029 zr 422
2458662 18.286 0.038 zr 422
2458669 18.27 0.042 zr 422
2458676 18.346 0.061 zr 422
2458796 18.376 0.05 zr 422
2458796 18.335 0.052 zr 422
2458796 18.34 0.055 zr 422
2458798 18.297 0.039 zr 422
2458798 18.278 0.037 zr 422
2458798 18.264 0.038 zr 422
2458798 18.251 0.042 zr 422
2458800 18.337 0.059 zr 422
2458800 18.362 0.057 zr 422
2458800 18.303 0.059 zr 422
2458800 18.337 0.068 zr 422
2458804 18.406 0.045 zr 422
2458804 18.313 0.041 zr 422
2458804 18.229 0.039 zr 422
2458806 18.277 0.054 zr 422
2458806 18.222 0.044 zr 422
2458874 18.253 0.021 zr 422
2458876 18.249 0.022 zr 422
2458887 18.293 0.033 zr 422
2458894 18.273 0.026 zr 422
2458901 18.316 0.021 zr 422
2458908 18.312 0.02 zr 422
2458914 18.244 0.03 zr 422
2458954 18.308 0.021 zr 422
2458962 18.253 0.021 zr 422
2458965 18.302 0.02 zr 422
2458968 18.266 0.019 zr 422
2458971 18.301 0.031 zr 422
2458975 18.39 0.064 zr 422
2458978 18.271 0.028 zr 422
2458986 18.316 0.022 zr 422
2458992 18.288 0.02 zr 422
2458995 18.265 0.021 zr 422
2458998 18.258 0.023 zr 422
2459005 18.266 0.047 zr 422
2459011 18.332 0.033 zr 422
2459014 18.282 0.024 zr 422
2459018 18.263 0.024 zr 422
2459021 18.247 0.025 zr 422
2459024 18.102 0.026 zr 422
2459166 18.304 0.033 zr 422
2459166 18.268 0.036 zr 422
2459172 18.234 0.03 zr 422
2459185 18.218 0.042 zr 422
2459186 18.314 0.033 zr 422
2459195 18.238 0.023 zr 422
2459200 18.299 0.028 zr 422
2459202 18.284 0.023 zr 422
2459205 18.318 0.022 zr 422
2459217 18.314 0.049 zr 422
2459221 18.218 0.035 zr 422
2459223 18.262 0.027 zr 422
2459227 18.256 0.023 zr 422
2459231 18.29 0.019 zr 422
2459251 18.246 0.02 zr 422
2459253 18.313 0.02 zr 422
2459255 18.259 0.019 zr 422
2459262 18.31 0.023 zr 422
2459264 18.28 0.018 zr 422
2459268 18.274 0.025 zr 422
2459270 18.307 0.044 zr 422
2459272 18.109 0.064 zr 422
2459276 18.255 0.035 zr 422
2459280 18.292 0.019 zr 422
2459290 18.298 0.02 zr 422
2459292 18.305 0.019 zr 422
2459295 18.278 0.032 zr 422
2459297 18.304 0.04 zr 422
2459303 18.281 0.053 zr 422
2459304 18.332 0.05 zr 422
2459306 18.287 0.018 zr 422
2459307 18.299 0.022 zr 422
2459307 18.226 0.029 zr 422
2459308 18.281 0.021 zr 422
2459309 18.313 0.021 zr 422
2459309 18.245 0.019 zr 422
2459310 18.186 0.025 zr 422
2459311 18.267 0.02 zr 422
2459313 18.228 0.033 zr 422
2459317 18.298 0.02 zr 422
2459321 18.297 0.019 zr 422
2459323 18.265 0.023 zr 422
2459334 18.286 0.027 zr 422
2459336 18.309 0.023 zr 422
2459338 18.265 0.02 zr 422
2459342 18.289 0.023 zr 422
2459344 18.257 0.017 zr 422
2459346 18.271 0.022 zr 422
2459348 18.293 0.02 zr 422
2459353 18.277 0.024 zr 422
2459358 18.217 0.069 zr 422
2459361 18.311 0.03 zr 422
2459366 18.275 0.022 zr 422
2459368 18.257 0.02 zr 422
2459370 18.338 0.027 zr 422
2459376 18.25 0.028 zr 422
2459378 18.285 0.028 zr 422
2459386 18.279 0.054 zr 422
2459537 18.307 0.047 zr 422
2459537 18.279 0.037 zr 422
2459538 18.146 0.108 zr 422
2459551 18.341 0.024 zr 422
2459636 18.274 0.021 zr 422
2459639 18.279 0.028 zr 422
2459641 18.31 0.02 zr 422
2459671 18.258 0.018 zr 422
