jd mag magerr filt field
2458210 18.298 0.094 zg 422
2458237 18.451 0.101 zg 422
2458237 18.489 0.106 zg 422
2458242 18.482 0.02 zg 422
2458245 18.147 0.213 zg 422
2458249 18.481 0.025 zg 422
2458267 18.58 0.068 zg 422
2458270 18.578 0.055 zg 422
2458274 18.527 0.022 zg 422
2458277 18.483 0.027 zg 422
2458280 18.507 0.023 zg 422
2458293 18.46 0.051 zg 422
2458443 18.387 0.072 zg 422
2458463 18.308 0.241 zg 422
2458470 18.439 0.04 zg 422
2458487 18.466 0.022 zg 422
2458495 18.524 0.02 zg 422
2458502 18.472 0.056 zg 422
2458511 18.487 0.028 zg 422
2458539 18.516 0.098 zg 422
2458559 18.55 0.048 zg 422
2458575 18.389 0.055 zg 422
2458580 18.487 0.022 zg 422
2458586 18.49 0.032 zg 422
2458600 18.485 0.024 zg 422
2458607 18.474 0.022 zg 422
2458612 18.503 0.021 zg 422
2458634 18.466 0.024 zg 422
2458637 18.517 0.023 zg 422
2458640 18.513 0.025 zg 422
2458643 18.451 0.032 zg 422
2458650 18.428 0.067 zg 422
2458653 18.532 0.081 zg 422
2458662 18.46 0.03 zg 422
2458676 18.48 0.07 zg 422
2458806 18.478 0.059 zg 422
2458838 18.44 0.204 zg 422
2458854 18.503 0.022 zg 422
2458857 18.514 0.026 zg 422
2458873 18.565 0.031 zg 422
2458877 18.513 0.022 zg 422
2458880 18.548 0.025 zg 422
2458886 18.519 0.045 zg 422
2458898 18.558 0.02 zg 422
2458908 18.524 0.024 zg 422
2458914 18.466 0.037 zg 422
2458962 18.514 0.023 zg 422
2458965 18.467 0.02 zg 422
2458968 18.495 0.023 zg 422
2458971 18.485 0.036 zg 422
2458978 18.489 0.027 zg 422
2458981 18.501 0.023 zg 422
2458986 18.508 0.021 zg 422
2458992 18.52 0.021 zg 422
2458995 18.479 0.028 zg 422
2458998 18.488 0.024 zg 422
2459005 18.41 0.058 zg 422
2459011 18.473 0.026 zg 422
2459014 18.507 0.022 zg 422
2459021 18.496 0.024 zg 422
2459024 18.517 0.027 zg 422
2459178 18.471 0.031 zg 422
2459185 18.379 0.058 zg 422
2459186 18.561 0.058 zg 422
2459190 18.456 0.082 zg 422
2459204 18.489 0.024 zg 422
2459217 18.412 0.075 zg 422
2459221 18.48 0.064 zg 422
2459227 18.547 0.025 zg 422
2459251 18.523 0.023 zg 422
2459253 18.557 0.03 zg 422
2459255 18.559 0.02 zg 422
2459268 18.511 0.033 zg 422
2459270 18.447 0.056 zg 422
2459272 18.169 0.081 zg 422
2459276 18.48 0.045 zg 422
2459290 18.545 0.021 zg 422
2459303 18.665 0.103 zg 422
2459304 18.493 0.07 zg 422
2459305 18.554 0.045 zg 422
2459306 18.482 0.033 zg 422
2459307 18.557 0.023 zg 422
2459307 18.461 0.022 zg 422
2459308 18.464 0.027 zg 422
2459309 18.523 0.023 zg 422
2459309 18.538 0.024 zg 422
2459310 18.467 0.024 zg 422
2459311 18.517 0.028 zg 422
2459313 18.5 0.025 zg 422
2459317 18.535 0.018 zg 422
2459321 18.494 0.021 zg 422
2459323 18.498 0.029 zg 422
2459325 18.514 0.034 zg 422
2459334 18.535 0.024 zg 422
2459336 18.533 0.021 zg 422
2459338 18.502 0.026 zg 422
2459340 18.507 0.022 zg 422
2459342 18.535 0.022 zg 422
2459348 18.51 0.021 zg 422
2459358 18.732 0.105 zg 422
2459361 18.442 0.058 zg 422
2459363 18.516 0.022 zg 422
2459366 18.481 0.024 zg 422
2459370 18.468 0.024 zg 422
2459372 18.502 0.039 zg 422
2459374 18.473 0.025 zg 422
2459376 18.477 0.026 zg 422
2459390 18.579 0.072 zg 422
2459550 18.531 0.027 zg 422
2459600 18.578 0.059 zg 422
2459636 18.554 0.026 zg 422
2459670 18.534 0.022 zg 422
2459678 18.555 0.027 zg 422
2459697 18.537 0.019 zg 422
2459699 18.525 0.024 zg 422
2459701 18.526 0.027 zg 422
2459701 18.568 0.027 zg 422
2459715 18.677 0.081 zg 422
2459722 18.527 0.025 zg 422
2459730 18.469 0.026 zg 422
2459732 18.552 0.025 zg 422
2459734 18.554 0.032 zg 422
2459736 18.447 0.033 zg 422
2459741 18.519 0.071 zg 422
2459743 18.487 0.075 zg 422
2459747 18.556 0.042 zg 422
2459749 18.513 0.039 zg 422
2459910 18.566 0.038 zg 422
2459924 18.549 0.066 zg 422
2459932 18.541 0.033 zg 422
2460020 18.545 0.028 zg 422
2460043 18.479 0.06 zg 422
2460045 18.477 0.028 zg 422
2460050 18.513 0.026 zg 422
2460054 18.507 0.028 zg 422
2460056 18.542 0.026 zg 422
2460058 18.515 0.027 zg 422
2460060 18.511 0.033 zg 422
2460062 18.51 0.029 zg 422
2458217 17.602 0.014 zr 422
2458217 17.597 0.014 zr 422
2458224 17.609 0.017 zr 422
2458224 17.591 0.015 zr 422
2458233 17.604 0.021 zr 422
2458242 17.623 0.016 zr 422
