jd mag magerr filt field
2458207 18.715 0.09 zg 425
2458207 18.869 0.105 zg 425
2458223 18.822 0.028 zg 425
2458229 18.761 0.03 zg 425
2458243 18.745 0.026 zg 425
2458246 18.84 0.034 zg 425
2458249 18.769 0.032 zg 425
2458267 18.851 0.1 zg 425
2458270 18.886 0.072 zg 425
2458274 18.815 0.025 zg 425
2458277 18.861 0.03 zg 425
2458280 18.862 0.028 zg 425
2458283 18.782 0.029 zg 425
2458286 18.803 0.029 zg 425
2458293 18.665 0.064 zg 425
2458299 18.859 0.054 zg 425
2458302 18.862 0.035 zg 425
2458305 18.788 0.043 zg 425
2458338 18.822 0.058 zg 425
2458469 18.783 0.03 zg 425
2458472 18.895 0.044 zg 425
2458472 18.987 0.106 zg 425
2458488 18.761 0.029 zg 425
2458495 18.817 0.028 zg 425
2458502 18.882 0.093 zg 425
2458526 18.998 0.064 zg 425
2458539 19.109 0.117 zg 425
2458547 18.922 0.035 zg 425
2458560 18.835 0.104 zg 425
2458581 18.84 0.035 zg 425
2458584 18.777 0.039 zg 425
2458587 18.704 0.09 zg 425
2458597 18.82 0.035 zg 425
2458600 18.827 0.032 zg 425
2458606 18.767 0.03 zg 425
2458617 18.788 0.064 zg 425
2458634 18.846 0.028 zg 425
2458634 18.856 0.031 zg 425
2458635 18.833 0.024 zg 425
2458637 18.829 0.029 zg 425
2458640 18.812 0.031 zg 425
2458643 18.813 0.039 zg 425
2458649 18.628 0.089 zg 425
2458652 18.726 0.065 zg 425
2458658 18.829 0.029 zg 425
2458667 18.788 0.031 zg 425
2458679 18.916 0.084 zg 425
2458683 18.829 0.055 zg 425
2458686 18.862 0.052 zg 425
2458692 18.829 0.05 zg 425
2458831 19.026 0.093 zg 425
2458872 18.769 0.036 zg 425
2458882 18.769 0.028 zg 425
2458884 18.917 0.06 zg 425
2458887 18.838 0.074 zg 425
2458896 18.85 0.04 zg 425
2458915 18.808 0.06 zg 425
2458937 18.859 0.026 zg 425
2458944 18.879 0.105 zg 425
2458956 18.752 0.064 zg 425
2458963 18.839 0.028 zg 425
2458963 18.742 0.032 zg 425
2458966 18.661 0.073 zg 425
2458972 18.765 0.049 zg 425
2458977 18.937 0.197 zg 425
2458986 18.805 0.026 zg 425
2458992 18.818 0.027 zg 425
2458995 18.891 0.036 zg 425
2458998 18.847 0.03 zg 425
2459012 18.881 0.027 zg 425
2459018 18.81 0.026 zg 425
2459024 18.786 0.025 zg 425
2459027 18.849 0.048 zg 425
2459033 18.852 0.08 zg 425
2459039 18.78 0.044 zg 425
2459043 18.82 0.043 zg 425
2459199 18.768 0.037 zg 425
2459217 18.831 0.147 zg 425
2459218 18.995 0.075 zg 425
2459225 18.797 0.033 zg 425
2459227 18.791 0.038 zg 425
2459231 18.896 0.033 zg 425
2459250 18.848 0.041 zg 425
2459252 18.852 0.027 zg 425
2459255 18.889 0.036 zg 425
2459256 18.867 0.027 zg 425
2459265 18.767 0.029 zg 425
2459269 18.833 0.044 zg 425
2459290 18.803 0.026 zg 425
2459292 18.844 0.032 zg 425
2459300 18.726 0.109 zg 425
2459305 18.779 0.068 zg 425
2459306 18.753 0.041 zg 425
2459308 18.801 0.028 zg 425
2459309 18.862 0.03 zg 425
2459316 18.875 0.024 zg 425
2459322 18.847 0.032 zg 425
2459324 18.842 0.037 zg 425
2459328 19.041 0.11 zg 425
2459334 18.795 0.03 zg 425
2459336 18.799 0.027 zg 425
2459338 18.857 0.033 zg 425
2459340 18.776 0.03 zg 425
2459342 18.822 0.027 zg 425
2459344 18.833 0.026 zg 425
2459346 18.848 0.031 zg 425
2459348 18.86 0.027 zg 425
2459356 18.849 0.089 zg 425
2459362 18.839 0.048 zg 425
2459366 18.842 0.029 zg 425
2459368 18.797 0.026 zg 425
2459370 18.861 0.032 zg 425
2459374 18.818 0.027 zg 425
2459376 18.839 0.033 zg 425
2459378 18.828 0.029 zg 425
2459387 18.737 0.153 zg 425
2459399 18.811 0.043 zg 425
2459401 18.915 0.045 zg 425
2459405 18.796 0.053 zg 425
2459407 18.839 0.067 zg 425
2459409 18.812 0.06 zg 425
2459419 18.938 0.148 zg 425
2459600 18.957 0.073 zg 425
2459673 18.844 0.031 zg 425
2459675 18.782 0.028 zg 425
2459677 18.808 0.04 zg 425
2459679 18.842 0.041 zg 425
2459682 18.847 0.079 zg 425
2459684 18.78 0.12 zg 425
2459687 18.807 0.099 zg 425
2459696 18.857 0.033 zg 425
2459699 18.792 0.036 zg 425
2459701 18.83 0.032 zg 425
2459711 18.763 0.07 zg 425
2459715 18.755 0.092 zg 425
2459722 18.819 0.032 zg 425
2459724 18.832 0.037 zg 425
2459726 18.787 0.026 zg 425
2459730 18.811 0.032 zg 425
2459732 18.804 0.027 zg 425
2459734 18.805 0.033 zg 425
2459736 18.907 0.04 zg 425
2459738 18.839 0.057 zg 425
2459742 19.035 0.161 zg 425
2459753 18.774 0.04 zg 425
2459756 18.878 0.047 zg 425
2459758 18.799 0.034 zg 425
2459760 18.797 0.035 zg 425
2459762 18.832 0.037 zg 425
2459764 18.729 0.041 zg 425
2459770 18.846 0.076 zg 425
2459935 18.862 0.043 zg 425
2459938 18.831 0.034 zg 425
2459969 18.811 0.034 zg 425
2459978 18.781 0.037 zg 425
2460030 18.861 0.038 zg 425
2460036 18.788 0.059 zg 425
2460043 18.885 0.09 zg 425
2460045 18.789 0.034 zg 425
2460049 18.856 0.03 zg 425
2460055 18.807 0.032 zg 425
2460057 18.745 0.028 zg 425
2460059 18.869 0.034 zg 425
2460061 18.78 0.037 zg 425
2460063 18.871 0.053 zg 425
2460065 18.926 0.075 zg 425
2458218 18.143 0.021 zr 425
2458219 18.24 0.044 zr 425
2458219 18.209 0.024 zr 425
2458219 18.219 0.023 zr 425
2458231 18.216 0.027 zr 425
2458243 18.238 0.026 zr 425
2458256 18.192 0.022 zr 425
2458256 18.19 0.021 zr 425
2458270 18.25 0.035 zr 425
2458274 18.173 0.02 zr 425
2458277 18.213 0.022 zr 425
2458283 18.174 0.02 zr 425
2458286 18.164 0.023 zr 425
2458289 18.193 0.034 zr 425
2458293 18.18 0.043 zr 425
2458296 18.217 0.045 zr 425
2458305 18.186 0.03 zr 425
2458450 18.239 0.045 zr 425
2458450 18.169 0.042 zr 425
2458450 18.242 0.047 zr 425
2458450 18.117 0.049 zr 425
2458451 18.188 0.035 zr 425
2458451 18.176 0.039 zr 425
2458451 18.232 0.042 zr 425
2458451 18.243 0.047 zr 425
2458457 18.237 0.041 zr 425
2458458 18.231 0.048 zr 425
2458469 18.233 0.023 zr 425
2458470 18.319 0.054 zr 425
2458474 18.26 0.061 zr 425
2458477 18.236 0.035 zr 425
2458539 18.224 0.034 zr 425
2458547 18.22 0.022 zr 425
2458557 18.227 0.026 zr 425
2458560 18.194 0.029 zr 425
2458573 18.196 0.026 zr 425
2458584 18.237 0.024 zr 425
2458587 18.185 0.029 zr 425
2458597 18.256 0.026 zr 425
2458606 18.213 0.022 zr 425
2458617 18.24 0.038 zr 425
2458634 18.193 0.021 zr 425
2458634 18.198 0.021 zr 425
2458637 18.181 0.019 zr 425
2458643 18.166 0.025 zr 425
2458649 18.248 0.056 zr 425
2458652 18.226 0.053 zr 425
2458658 18.168 0.024 zr 425
2458661 18.188 0.022 zr 425
2458667 18.202 0.025 zr 425
2458670 18.157 0.028 zr 425
2458686 18.111 0.031 zr 425
2458873 18.22 0.031 zr 425
2458888 18.214 0.03 zr 425
2458899 18.212 0.02 zr 425
2458905 18.241 0.023 zr 425
2458911 18.254 0.025 zr 425
2458915 18.192 0.034 zr 425
2458941 18.224 0.026 zr 425
2458944 18.109 0.04 zr 425
2458956 18.195 0.022 zr 425
2458966 18.199 0.038 zr 425
2458980 18.201 0.019 zr 425
2458986 18.18 0.02 zr 425
2458992 18.183 0.019 zr 425
2458995 18.153 0.018 zr 425
2458998 18.213 0.021 zr 425
2459012 18.187 0.02 zr 425
2459015 18.194 0.021 zr 425
2459021 18.158 0.02 zr 425
2459027 18.211 0.029 zr 425
2459033 18.228 0.04 zr 425
2459036 18.258 0.044 zr 425
2459043 18.199 0.029 zr 425
2459180 18.268 0.068 zr 425
2459182 18.233 0.037 zr 425
2459182 18.193 0.037 zr 425
2459182 18.245 0.043 zr 425
2459182 18.176 0.058 zr 425
2459184 18.318 0.074 zr 425
2459184 18.328 0.074 zr 425
2459184 18.299 0.069 zr 425
2459185 18.181 0.053 zr 425
2459185 18.218 0.049 zr 425
2459185 18.301 0.057 zr 425
2459185 18.195 0.068 zr 425
2459186 18.191 0.045 zr 425
2459186 18.252 0.047 zr 425
2459186 18.126 0.045 zr 425
2459186 18.276 0.057 zr 425
2459186 18.315 0.074 zr 425
2459189 18.194 0.034 zr 425
2459189 18.23 0.04 zr 425
2459189 18.126 0.043 zr 425
2459189 18.208 0.051 zr 425
2459190 18.206 0.032 zr 425
2459190 18.191 0.03 zr 425
2459190 18.21 0.03 zr 425
2459190 18.179 0.031 zr 425
2459190 18.177 0.043 zr 425
2459201 18.218 0.052 zr 425
2459218 18.163 0.03 zr 425
2459227 18.211 0.023 zr 425
2459228 18.174 0.025 zr 425
2459232 18.181 0.018 zr 425
2459256 18.254 0.023 zr 425
2459260 18.228 0.034 zr 425
2459269 18.187 0.029 zr 425
2459273 18.37 0.096 zr 425
2459278 18.269 0.03 zr 425
2459290 18.224 0.019 zr 425
2459292 18.174 0.019 zr 425
2459295 18.159 0.023 zr 425
2459297 18.183 0.03 zr 425
2459307 18.151 0.02 zr 425
2459307 18.24 0.025 zr 425
2459308 18.177 0.023 zr 425
2459309 18.222 0.022 zr 425
2459309 18.269 0.025 zr 425
2459310 18.189 0.029 zr 425
2459311 18.236 0.02 zr 425
2459313 18.143 0.022 zr 425
2459316 18.244 0.02 zr 425
2459322 18.15 0.022 zr 425
2459324 18.199 0.026 zr 425
2459328 18.137 0.04 zr 425
2459338 18.179 0.023 zr 425
2459340 18.226 0.018 zr 425
2459342 18.242 0.019 zr 425
2459344 18.223 0.018 zr 425
2459346 18.21 0.022 zr 425
2459348 18.203 0.019 zr 425
2459350 18.213 0.022 zr 425
2459354 18.141 0.027 zr 425
2459355 18.266 0.039 zr 425
2459356 18.156 0.045 zr 425
2459362 18.227 0.028 zr 425
2459364 18.182 0.023 zr 425
2459366 18.183 0.02 zr 425
2459368 18.188 0.019 zr 425
2459376 18.224 0.022 zr 425
2459378 18.191 0.021 zr 425
2459380 18.177 0.028 zr 425
2459387 18.258 0.052 zr 425
2459396 18.162 0.02 zr 425
2459405 18.217 0.03 zr 425
2459407 18.158 0.026 zr 425
2459415 18.181 0.041 zr 425
2459601 18.206 0.033 zr 425
2459670 18.231 0.017 zr 425
2459673 18.207 0.022 zr 425
2459675 18.184 0.02 zr 425
2459677 18.203 0.026 zr 425
2459679 18.182 0.028 zr 425
2459684 18.517 0.113 zr 425
2459690 18.191 0.025 zr 425
2459699 18.226 0.022 zr 425
2459699 18.197 0.019 zr 425
2459702 18.204 0.022 zr 425
2459709 18.185 0.026 zr 425
2459726 18.172 0.021 zr 425
2459730 18.159 0.019 zr 425
2459732 18.207 0.022 zr 425
2459734 18.229 0.023 zr 425
2459736 18.166 0.02 zr 425
2459738 18.245 0.035 zr 425
2459750 18.186 0.018 zr 425
2459753 18.175 0.022 zr 425
2459756 18.228 0.02 zr 425
2459760 18.159 0.025 zr 425
2459762 18.201 0.026 zr 425
2459772 18.17 0.048 zr 425
2459774 18.09 0.039 zr 425
2459774 18.21 0.048 zr 425
2459776 18.167 0.023 zr 425
2459778 18.237 0.031 zr 425
2459910 18.131 0.041 zr 425
2459910 18.264 0.064 zr 425
2459914 18.176 0.035 zr 425
2459914 18.142 0.04 zr 425
2459957 18.225 0.038 zr 425
2459984 18.203 0.046 zr 425
2459996 18.189 0.02 zr 425
2460030 18.195 0.022 zr 425
2460043 18.194 0.032 zr 425
2460045 18.154 0.017 zr 425
2460049 18.175 0.02 zr 425
2460055 18.202 0.02 zr 425
2460057 18.203 0.022 zr 425
2460059 18.15 0.021 zr 425
2460061 18.174 0.021 zr 425
