jd mag magerr filt field
2458207 17.063 0.019 zg 426
2458207 17.011 0.019 zg 426
2458223 17.072 0.007 zg 426
2458229 17.051 0.008 zg 426
2458233 17.046 0.011 zg 426
2458243 17.044 0.007 zg 426
2458246 17.078 0.009 zg 426
2458249 17.056 0.009 zg 426
2458262 17.066 0.013 zg 426
2458267 17.021 0.025 zg 426
2458273 17.048 0.008 zg 426
2458279 17.049 0.008 zg 426
2458282 17.056 0.008 zg 426
2458294 17.061 0.017 zg 426
2458300 17.065 0.011 zg 426
2458303 17.05 0.008 zg 426
2458333 17.054 0.011 zg 426
2458336 17.08 0.01 zg 426
2458488 17.073 0.008 zg 426
2458488 17.059 0.009 zg 426
2458493 17.043 0.008 zg 426
2458494 17.039 0.007 zg 426
2458495 17.051 0.008 zg 426
2458495 17.052 0.009 zg 426
2458502 17.11 0.026 zg 426
2458502 17.075 0.027 zg 426
2458508 17.047 0.015 zg 426
2458508 17.043 0.014 zg 426
2458539 17.055 0.041 zg 426
2458544 17.054 0.013 zg 426
2458560 17.053 0.018 zg 426
2458568 17.045 0.012 zg 426
2458582 17.06 0.008 zg 426
2458585 17.041 0.009 zg 426
2458588 17.04 0.014 zg 426
2458594 17.065 0.025 zg 426
2458597 17.053 0.01 zg 426
2458606 17.07 0.008 zg 426
2458617 17.058 0.014 zg 426
2458628 17.057 0.007 zg 426
2458633 17.049 0.008 zg 426
2458634 17.066 0.008 zg 426
2458634 17.057 0.008 zg 426
2458635 17.056 0.007 zg 426
2458637 17.055 0.008 zg 426
2458640 17.069 0.008 zg 426
2458643 17.051 0.009 zg 426
2458649 17.024 0.02 zg 426
2458652 17.082 0.014 zg 426
2458667 17.049 0.008 zg 426
2458670 17.063 0.01 zg 426
2458673 17.056 0.012 zg 426
2458677 17.055 0.016 zg 426
2458680 17.076 0.021 zg 426
2458683 17.056 0.012 zg 426
2458683 17.047 0.009 zg 426
2458686 17.059 0.009 zg 426
2458686 17.062 0.009 zg 426
2458692 17.042 0.011 zg 426
2458853 17.073 0.009 zg 426
2458856 17.056 0.009 zg 426
2458874 17.063 0.007 zg 426
2458877 17.064 0.007 zg 426
2458896 17.07 0.009 zg 426
2458900 17.068 0.008 zg 426
2458914 17.041 0.017 zg 426
2458937 17.063 0.007 zg 426
2458940 17.074 0.01 zg 426
2458944 17.019 0.015 zg 426
2458954 17.064 0.009 zg 426
2458963 17.052 0.008 zg 426
2458969 17.068 0.011 zg 426
2458972 17.038 0.011 zg 426
2458980 17.059 0.006 zg 426
2458986 17.066 0.007 zg 426
2458992 17.043 0.008 zg 426
2458995 17.063 0.009 zg 426
2458998 17.055 0.008 zg 426
2459012 17.045 0.007 zg 426
2459018 17.054 0.008 zg 426
2459024 17.077 0.007 zg 426
2459027 17.008 0.011 zg 426
2459032 17.044 0.016 zg 426
2459036 17.061 0.011 zg 426
2459040 17.054 0.008 zg 426
2459045 17.057 0.009 zg 426
2459218 17.06 0.019 zg 426
2459227 17.059 0.009 zg 426
2459227 17.058 0.007 zg 426
2459229 17.056 0.008 zg 426
2459230 17.075 0.009 zg 426
2459250 17.062 0.011 zg 426
2459253 17.05 0.007 zg 426
2459255 17.066 0.01 zg 426
2459257 17.061 0.008 zg 426
2459264 17.05 0.007 zg 426
2459268 17.041 0.008 zg 426
2459270 17.081 0.015 zg 426
2459272 17.071 0.024 zg 426
2459290 17.061 0.007 zg 426
2459292 17.046 0.008 zg 426
2459301 17.012 0.027 zg 426
2459305 17.069 0.014 zg 426
2459305 17.056 0.015 zg 426
2459307 17.07 0.009 zg 426
2459311 17.046 0.007 zg 426
2459313 17.079 0.011 zg 426
2459321 17.056 0.008 zg 426
2459325 17.052 0.011 zg 426
2459329 17.057 0.02 zg 426
2459335 17.078 0.008 zg 426
2459340 17.079 0.009 zg 426
2459344 17.054 0.007 zg 426
2459346 17.065 0.008 zg 426
2459348 17.066 0.007 zg 426
2459356 17.066 0.015 zg 426
2459361 17.035 0.018 zg 426
2459363 17.037 0.008 zg 426
2459365 17.048 0.008 zg 426
2459366 17.065 0.008 zg 426
2459368 17.057 0.007 zg 426
2459370 17.071 0.008 zg 426
2459374 17.053 0.008 zg 426
2459376 17.044 0.008 zg 426
2459378 17.05 0.007 zg 426
2459387 17.069 0.03 zg 426
2459391 17.052 0.013 zg 426
2459393 17.056 0.016 zg 426
2459395 17.057 0.01 zg 426
2459397 17.059 0.009 zg 426
2459400 17.054 0.01 zg 426
2459408 17.078 0.01 zg 426
2459419 17.024 0.022 zg 426
2459423 17.062 0.01 zg 426
2459600 17.039 0.014 zg 426
2459641 17.038 0.007 zg 426
2459670 17.061 0.008 zg 426
2459673 17.051 0.008 zg 426
2459677 17.072 0.01 zg 426
2459679 17.056 0.01 zg 426
2459682 17.059 0.014 zg 426
2459684 17.009 0.022 zg 426
2459687 17.058 0.023 zg 426
2459694 17.056 0.01 zg 426
2459697 17.049 0.007 zg 426
2459699 17.06 0.008 zg 426
2459699 17.048 0.009 zg 426
2459701 17.046 0.009 zg 426
2459710 17.038 0.013 zg 426
2459711 17.051 0.016 zg 426
2459715 17.02 0.023 zg 426
2459722 17.055 0.007 zg 426
2459722 17.023 0.009 zg 426
2459724 17.075 0.009 zg 426
2459730 17.06 0.008 zg 426
2459730 17.059 0.008 zg 426
2459732 17.071 0.007 zg 426
2459734 17.085 0.009 zg 426
2459738 17.057 0.013 zg 426
2459747 17.049 0.01 zg 426
2459749 17.044 0.009 zg 426
2459759 17.067 0.008 zg 426
2459759 17.079 0.008 zg 426
2459761 17.098 0.009 zg 426
2459763 17.052 0.009 zg 426
2459770 17.061 0.017 zg 426
2459770 17.069 0.021 zg 426
2459937 17.053 0.011 zg 426
2459951 17.117 0.034 zg 426
2459957 17.072 0.016 zg 426
2459978 17.048 0.009 zg 426
2459985 17.073 0.016 zg 426
2459995 17.052 0.009 zg 426
2460016 17.06 0.014 zg 426
2460043 17.102 0.022 zg 426
2460045 17.055 0.009 zg 426
