jd mag magerr filt field
2458206 18.419 0.054 zg 423
2458206 18.396 0.05 zg 423
2458210 18.452 0.133 zg 423
2458229 18.445 0.025 zg 423
2458243 18.446 0.021 zg 423
2458267 18.432 0.064 zg 423
2458270 18.405 0.041 zg 423
2458275 18.389 0.02 zg 423
2458278 18.433 0.026 zg 423
2458284 18.4 0.022 zg 423
2458293 18.437 0.047 zg 423
2458472 18.397 0.055 zg 423
2458488 18.464 0.02 zg 423
2458495 18.469 0.019 zg 423
2458502 18.406 0.06 zg 423
2458508 18.39 0.049 zg 423
2458511 18.453 0.034 zg 423
2458539 18.316 0.054 zg 423
2458560 18.471 0.064 zg 423
2458573 18.4 0.022 zg 423
2458580 18.431 0.021 zg 423
2458600 18.446 0.023 zg 423
2458606 18.348 0.039 zg 423
2458609 18.423 0.021 zg 423
2458617 18.373 0.054 zg 423
2458634 18.418 0.021 zg 423
2458637 18.477 0.02 zg 423
2458640 18.442 0.022 zg 423
2458643 18.447 0.046 zg 423
2458651 18.42 0.066 zg 423
2458654 18.335 0.044 zg 423
2458658 18.366 0.02 zg 423
2458662 18.447 0.028 zg 423
2458668 18.424 0.022 zg 423
2458676 18.475 0.066 zg 423
2458831 18.408 0.049 zg 423
2458854 18.44 0.021 zg 423
2458857 18.528 0.023 zg 423
2458872 18.435 0.024 zg 423
2458881 18.474 0.02 zg 423
2458887 18.399 0.055 zg 423
2458894 18.449 0.028 zg 423
2458898 18.452 0.018 zg 423
2458955 18.449 0.023 zg 423
2458963 18.418 0.02 zg 423
2458963 18.432 0.021 zg 423
2458966 18.234 0.046 zg 423
2458969 18.455 0.029 zg 423
2458972 18.432 0.041 zg 423
2458980 18.462 0.019 zg 423
2458986 18.42 0.018 zg 423
2458992 18.473 0.02 zg 423
2458998 18.463 0.025 zg 423
2459026 18.422 0.048 zg 423
2459033 18.353 0.059 zg 423
2459185 18.5 0.077 zg 423
2459186 18.433 0.065 zg 423
2459190 18.425 0.077 zg 423
2459204 18.464 0.029 zg 423
2459217 18.338 0.086 zg 423
2459218 18.462 0.047 zg 423
2459268 18.385 0.03 zg 423
2459270 18.413 0.057 zg 423
2459348 18.427 0.018 zg 423
2459392 18.523 0.051 zg 423
2459396 18.355 0.038 zg 423
2458217 17.973 0.019 zr 423
2458217 17.933 0.018 zr 423
2458224 17.955 0.022 zr 423
2458224 17.944 0.02 zr 423
2458233 18.003 0.027 zr 423
2458249 17.939 0.017 zr 423
2458267 17.965 0.042 zr 423
2458278 17.972 0.019 zr 423
2458281 17.956 0.016 zr 423
2458287 17.961 0.021 zr 423
2458293 17.974 0.041 zr 423
2458296 17.993 0.038 zr 423
2458439 18.017 0.034 zr 423
2458439 17.954 0.03 zr 423
2458439 18.01 0.031 zr 423
2458439 17.952 0.031 zr 423
2458440 17.952 0.043 zr 423
2458440 18.005 0.046 zr 423
2458440 17.912 0.035 zr 423
2458442 17.985 0.045 zr 423
2458443 18.014 0.027 zr 423
2458443 17.976 0.027 zr 423
2458443 17.979 0.027 zr 423
2458444 18.016 0.028 zr 423
2458444 17.989 0.023 zr 423
2458444 17.957 0.024 zr 423
2458444 18.02 0.038 zr 423
2458450 17.984 0.029 zr 423
2458475 17.931 0.03 zr 423
2458476 17.975 0.028 zr 423
2458488 17.961 0.015 zr 423
2458503 17.94 0.023 zr 423
2458512 17.942 0.024 zr 423
2458524 17.996 0.018 zr 423
2458543 17.995 0.016 zr 423
2458547 17.992 0.017 zr 423
2458560 17.965 0.029 zr 423
2458573 17.973 0.021 zr 423
2458580 17.976 0.016 zr 423
2458583 17.984 0.02 zr 423
2458587 17.96 0.025 zr 423
