jd filt fluxerr adjflux
2458207 zg 9.59627024248758 114.8078061452829
2458207 zg 8.856370772091257 120.36826424707175
2458230 zg 2.910004217664867 127.33497006719443
2458243 zg 2.6908755862272344 124.74989425470922
2458246 zg 2.6386257633419232 131.9286330911525
2458267 zg 10.017703076344015 134.36753498468246
2458270 zg 5.930132826317807 123.9868148594652
2458273 zg 2.7033089905089067 133.72967498101738
2458279 zg 2.5509695379609583 132.79354590529994
2458283 zg 2.4951444253464197 129.7645208697541
2458286 zg 2.903867422907879 134.93977355428416
2458289 zg 4.626896196365658 134.24490273409174
2458293 zg 6.713726486185202 127.79148828808849
2458299 zg 5.705221025642063 125.52384203223446
2458302 zg 2.943621070298417 125.22487043327354
2458305 zg 4.036457463212557 125.18132434798517
2458472 zg 7.618242358612706 83.74972207799532
2458487 zg 2.684202556031286 68.68629563502935
2458495 zg 2.242407011606379 76.27807825537099
2458503 zg 8.333898658236103 63.829774747175705
2458511 zg 4.695719006735857 68.91733807087732
2458547 zg 2.7207812023990576 59.80114959940744
2458561 zg 10.542498198550113 70.9097026725173
2458568 zg 3.2300949261657363 62.46132088838321
2458573 zg 2.8372000311620686 62.67778301263391
2458581 zg 3.1158513594927104 56.84682523783891
2458584 zg 3.7680864199827666 53.99989024615645
2458587 zg 4.769821212979374 56.15939829143533
2458600 zg 2.578041807619686 53.33020036875601
2458617 zg 6.728401494149478 57.86121506787686
2458634 zg 2.520371838937223 48.10425811129905
2458637 zg 2.718276423974036 45.53426897821681
2458640 zg 2.4472148821270974 49.61599266331757
2458643 zg 3.8092056986460237 54.54763781096466
2458651 zg 9.757656305936644 65.72508373155708
2458654 zg 5.353031133801559 46.166340090013925
2458658 zg 2.5286571894462866 44.12691629877568
2458662 zg 3.3722170605498003 42.7558948435989
2458667 zg 2.991531763376264 46.32523084374074
2458672 zg 6.065100008300368 39.35403936310327
2458676 zg 8.027005672954973 58.33187987703247
2458836 zg 9.150712344673787 21.53437405923224
2458857 zg 3.063316822808702 16.739072664292856
2458873 zg 2.978356852608705 22.26010762500152
2458877 zg 2.5721341672287554 18.754593901440735
2458894 zg 4.660418394422608 18.124905603274556
2458898 zg 1.9836822397966203 14.502197502929057
2458937 zg 2.337031781464797 15.947772831720712
2458955 zg 2.502036370353645 12.58184333774161
2458963 zg 2.723106447431617 22.07396382132871
2458963 zg 2.438173565871202 16.449201177034112
2458966 zg 5.165248592213648 21.56292219881738
2458972 zg 5.247314849629798 25.37295238247173
2458976 zg 10.414292348394241 16.77216451629006
2458980 zg 2.053515612054866 12.899558488316249
2458986 zg 2.499744887114372 17.344092349718462
2458992 zg 2.353412245947599 18.921209365030048
2458995 zg 2.4349946366480166 20.57631151300769
2458998 zg 2.9594791563921605 15.904738012093755
2459014 zg 2.380521482574804 16.363748035009117
2459017 zg 2.202571028839644 6.772761155621485
2459020 zg 2.4249638712568404 16.031456464310228
2459023 zg 2.7125502893719076 20.82649236042612
2459026 zg 7.322100700795783 24.006396050543767
2459033 zg 7.179196825394626 23.847620526156874
2459039 zg 4.0786914702118295 16.62463053491402
2459043 zg 3.9185827309676244 18.2030594383454
2459204 zg 3.6251072066891123 4.92608566755054
2459217 zg 7.758723468997991 17.585847830950446
2459218 zg 5.825278981135233 3.736911732940797
2459227 zg 3.215115148128628 2.7486128459253667
2459231 zg 2.623505040413725 2.397177323656388
2459251 zg 2.8021644461126707 6.454888330111231
2459253 zg 3.7044950621340282 8.247337887544939
2459255 zg 2.207354595575445 4.278037744435821
2459258 zg 3.6386754554149134 0.6266898649175001
2459264 zg 2.3316960300546543 7.701528830147229
2459270 zg 6.835114229910688 2.1789468888642833
2459272 zg 11.253853985194436 5.952746137260592
2459292 zg 2.513417406515115 6.0467181373225385
2459304 zg 10.76969043957074 0.801261627093619
2459306 zg 3.906440510408771 6.621452744397848
2459307 zg 2.5384977605759005 4.461278227329251
2459307 zg 2.247491246732016 5.907608998720063
2459308 zg 2.5366737714407575 6.162571399100369
2459309 zg 2.8251783174096348 2.541751083821201
2459313 zg 3.1740611219813335 9.001187088577826
2459323 zg 3.743870814816022 3.6007584989842547
2459325 zg 4.074644803922714 3.8256660636739506
2459334 zg 2.7586310392107274 3.86995674585323
2459336 zg 2.422014755336244 1.6568287564565747
2459338 zg 2.9401990413022077 3.1296058887299756
2459340 zg 2.655399826254664 5.153184614920676
2459342 zg 2.422731425229638 5.992490462757292
2459344 zg 2.272332778703007 4.712038690012131
2459346 zg 2.9805308299775923 7.525846426926832
2459348 zg 2.2557865816672256 5.277035809033555
2459366 zg 2.7283224006281652 9.820974644736228
2459368 zg 2.4374174864141063 0.5566401780766386
2459370 zg 2.7928858089399435 5.4328153519395945
2459374 zg 2.7383793959803153 2.7779644107141115
2459376 zg 2.98136593954247 4.588722519126075
2459379 zg 3.0787663530994185 4.628809747280338
2459390 zg 7.469282341504977 8.257785190948342
2459392 zg 7.373913509203241 1.3376024576541088
2459394 zg 3.5142267686319473 -4.924182814971925
2459399 zg 4.4271155216386 10.952589691563901
2459401 zg 3.5941206697698025 5.049839544913987
2459641 zg 2.410449343033036 4.966155084140754
2459673 zg 3.1978138512777403 9.170886021390332
2459675 zg 2.820289031921234 0.6781015376871533
2459677 zg 3.975329778920959 -3.7653270798058136
2459679 zg 3.5173953212106532 -4.843982512008851
2459682 zg 8.157423668832108 -0.3642772185655154
2459694 zg 3.870298292757089 -2.1581859870359126
2459696 zg 2.7041561366935145 -0.7313910286369212
2459699 zg 3.4862640510489062 4.428611223357887
2459701 zg 2.9323164831919324 -2.078005100868178
2459722 zg 2.7392505905579623 -0.28300849093629044
2459724 zg 3.0762050840444735 2.331967931852078
2459730 zg 2.6450370756763095 -2.0115985998151675
2459734 zg 3.493750887766041 -6.49464630011674
2459736 zg 3.566327164312407 -4.621713504949566
2459742 zg 14.147604808240596 -15.989702792631755
2459747 zg 6.192204365811984 2.519620296566694
