jd filt fluxerr adjflux
2458203 zg 4.103132307417638 -2.9161526526088046
2458206 zg 5.882472670663897 -2.9225934400799525
2458206 zg 6.2636858024653534 9.456230780627502
2458233 zg 4.921707291131664 -5.680450908322904
2458236 zg 11.97719057598421 14.013163625738706
2458237 zg 11.591560179082286 2.6006387928821124
2458244 zg 3.432752391613047 -2.355921956941258
2458247 zg 2.1946564006052474 -1.1597790198484286
2458262 zg 4.838793889443152 2.3585881057750875
2458267 zg 12.10423679738679 -9.45588800801405
2458270 zg 6.156354419765688 -2.7164094738007423
2458273 zg 2.3420695454555513 0.7594441349213986
2458279 zg 2.314194125852459 0.2885615146189825
2458282 zg 2.5118851988366213 0.9945645101364621
2458295 zg 7.456680187885879 10.71698547105846
2458298 zg 5.679734102490345 -1.0028346884935955
2458304 zg 2.3158714175958193 1.683220937842082
2458332 zg 2.8804783703356076 -7.212738917040197
2458336 zg 2.938852560988951 0.5281223371127319
2458493 zg 2.9074032567129016 0.16448080025522194
2458527 zg 4.425160429759625 -0.4291871741549467
2458540 zg 3.705193057614083 5.256846157234625
2458544 zg 5.868610255652501 -2.146758993128855
2458568 zg 7.79453610935893 -5.328131859592062
2458584 zg 2.789103421435468 -1.4760191909893536
2458587 zg 7.889771417971457 9.354727435268929
2458591 zg 13.211678606515022 -0.09843180962247836
2458597 zg 4.7730983176833846 0.8791351318579392
2458616 zg 4.088170689889507 7.805475533962659
2458619 zg 11.33377101601931 -7.458826009982274
2458633 zg 2.5403760458885207 3.7690012995558155
2458636 zg 2.0328421312082585 1.5229157708710845
2458642 zg 2.0293947660615053 2.525530311966513
2458645 zg 5.0695937882664825 7.601871060346269
2458650 zg 17.55242490017662 -6.873764607992764
2458653 zg 6.830066115897261 0.32650806563106727
2458674 zg 5.518028462074178 4.158056889580401
2458683 zg 3.521712838558527 -6.039123065117118
2458690 zg 2.9769928977160074 0.3554481009376969
2458716 zg 3.336043953284659 1.2208309815212264
2458720 zg 3.933787007832429 1.632531240842715
2458723 zg 4.292902448023604 3.0146441754788706
2458726 zg 4.6216031880138795 2.314644238049096
2458853 zg 3.339872766200005 -3.823570745966423
2458874 zg 2.5035404078458723 -4.540985293373494
2458877 zg 2.4709953792624137 0.4144660386487234
2458893 zg 6.106604160834974 -13.638156495287708
2458896 zg 4.092145053588263 3.0544970575334704
2458905 zg 2.908907574446105 1.3653742078090354
2458914 zg 7.110692508036496 4.438923165196496
2458943 zg 4.940094631209179 -3.6147039156739837
2458954 zg 2.905052200538193 -3.2438700539756895
2458963 zg 2.5698894571502353 -1.7574634374009206
2458963 zg 2.486076238765205 1.2457601465559516
2458969 zg 8.535165407358967 9.2787092262495
2458973 zg 8.235531624806622 7.6047841308736315
2458978 zg 15.12927541899623 9.339564136413339
2458986 zg 2.3418076443817526 -1.288601012226849
2458992 zg 2.1751328413498032 -1.777697778668215
2458995 zg 2.3964143982142807 4.5023950885348105
2458998 zg 2.145612147706898 -1.3753462531674536
2459001 zg 5.461672872003899 -2.3481614302507476
2459012 zg 2.116173245404435 4.372898428390653
2459016 zg 2.126598609422912 -2.1060814556784093
2459019 zg 2.1731303922709264 2.0726665215055293
2459022 zg 2.272847957587912 3.312872308895233
2459025 zg 2.37418437630483 0.4332649944720641
2459028 zg 3.8943450209626063 -1.0016574935985365
2459032 zg 7.926622895071844 13.03564739928333
2459035 zg 7.88121834837194 -7.774114850120337
2459038 zg 4.4232800679659166 1.817401550872277
2459041 zg 2.463283754807422 1.772804630414286
2459217 zg 16.16794798796482 -11.368553617724979
2459229 zg 2.6370261878353563 2.5724133597758034
2459232 zg 2.771227021436187 3.7952264626175056
2459248 zg 5.3725929300657675 0.13735887882073072
2459256 zg 1.9651894758924404 5.276007829320507
2459269 zg 4.630206711910874 16.1486724491811
2459279 zg 4.4148482601940895 17.92345361797425
2459290 zg 2.1996922275695905 12.842321294407666
2459292 zg 2.5724276341358996 12.445613351104265
2459295 zg 5.783409396209374 9.375149413554787
2459305 zg 6.597405253843871 19.190492997978133
2459307 zg 3.4782692098000516 21.418886343154135
2459309 zg 2.3777729630912443 20.714537174626816
2459313 zg 3.9696390545823457 19.42790702200013
2459315 zg 4.14300808984277 22.33635064936085
2459317 zg 2.16653912354237 22.264854376129005
2459320 zg 2.4601998320793808 23.038519689440093
2459322 zg 2.6308616419526576 25.299560144882506
2459324 zg 3.0239722296086513 30.01038729273221
2459328 zg 7.102554857778088 39.506095687329285
2459334 zg 3.027986541918329 34.236853568961834
2459336 zg 3.777035090704714 32.84622273625845
2459339 zg 2.1834900606770296 36.7446470644836
2459341 zg 1.9323488167567133 38.395991570263135
2459343 zg 2.2927210552078474 33.28042484426491
2459345 zg 2.4940089575482967 37.583280658639865
2459349 zg 1.9951243691897733 37.444605453138855
2459353 zg 2.61252082276527 43.78995674139656
2459356 zg 6.082829589848939 33.42917897990111
2459361 zg 7.860757903569762 48.71091208923057
2459363 zg 3.7699331455295266 45.99846868351459
2459365 zg 2.369814992649092 49.218720128501126
2459367 zg 2.589834030874947 50.45923383229736
2459369 zg 2.369814992649092 52.95400792710517
2459379 zg 3.230650339848617 55.92789657089684
2459385 zg 7.1955129579329 61.37880423820738
2459392 zg 2.572257503170202 68.02978836443822
2459394 zg 2.945135445351543 63.651491332078756
2459396 zg 2.3538044768159807 63.25630277730949
2459399 zg 2.835154853360482 68.45941256072408
2459401 zg 3.207228647890516 72.34177830547696
2459405 zg 3.2207271966014996 70.38706020615354
2459407 zg 3.735599233854762 75.62902606499188
2459409 zg 3.5744632937669105 73.89401656344143
2459411 zg 5.123896872133594 73.71158754418576
2459419 zg 13.491126517641602 64.9037439297719
2459423 zg 3.5189677408711777 81.54253764907487
2459425 zg 4.298538834447514 81.09811988405839
2459430 zg 3.1848991781014475 81.63746001056312
2459435 zg 3.253523444704712 80.57424910472288
2459438 zg 4.201662663919598 92.32392223683838
2459443 zg 12.13786872877011 80.64925469940482
2459447 zg 13.358503255607408 103.79024886645122
2459450 zg 20.06515312689529 100.64260730400193
2459600 zg 7.709434022638946 65.08276882980775
2459675 zg 2.6211870217268154 60.10183781354602
2459679 zg 5.047673179800761 49.04929474905626
2459683 zg 6.369767990817016 47.13532825754681
2459695 zg 3.4773882260144964 48.82491597328739
2459700 zg 3.103882501780397 52.317451660578
2459702 zg 2.4789042988681294 48.952703299647794
2459712 zg 6.996899724429466 60.32956149801366
2459722 zg 2.519733473534845 49.07237661646958
2459722 zg 2.404198846897207 45.48682301682854
2459724 zg 2.711085200951661 45.22915507968194
2459726 zg 2.241663314527753 42.323995737804275
2459732 zg 2.573344966850969 45.03090999822977
2459734 zg 3.0407224782818316 45.84023633414992
2459736 zg 2.967561901783524 40.732561108516364
2459738 zg 3.9441281715276433 46.33206669967931
2459743 zg 13.612183222073627 44.903028499369654
2459747 zg 3.74930714664896 44.37859653984353
2459749 zg 2.99073407259214 41.440263138464516
2459755 zg 2.8022396421987548 39.504263023496215
2459761 zg 2.420247390948156 41.736698996590604
2459763 zg 2.940965676401108 34.118607325022616
2459768 zg 5.68778696046732 42.70306475144822
2459768 zg 6.365019951243975 36.117547156089294
2459771 zg 7.7708751447855295 42.29533853080864
2459782 zg 3.3834767173818947 35.58549363652108
