jd filt fluxerr adjflux
2458203 zg 3.8611888339349214 -2.576762135072934
2458203 zg 3.9080040520573993 1.0297827452902153
2458206 zg 5.9149764338154815 -2.751706440925908
2458206 zg 5.83763283376558 5.147185640750003
2458233 zg 4.6824292043699165 -2.8061861912208923
2458236 zg 11.061286624519655 21.47472256426628
2458236 zg 12.808327855182666 19.529736415440397
2458236 zg 12.91213775589184 -15.229580667207408
2458267 zg 12.511295165698927 -3.239313821283898
2458270 zg 5.876325658185222 -20.014222109554368
2458279 zg 1.9423775447350065 0.3390637305851648
2458282 zg 2.2521220149952 -1.3976413744519987
2458288 zg 3.1469600379692553 1.302657585595565
2458294 zg 6.826060687055372 3.5739777048736516
2458300 zg 2.3138170673825 0.8525863054741484
2458305 zg 2.8926913751664904 2.8242524506942144
2458308 zg 19.841616198834608 -29.222142088566937
2458332 zg 3.189156708904454 2.1241946382927783
2458336 zg 3.0356303787542167 1.449223403498508
2458349 zg 9.316270918112053 5.996677641316498
2458488 zg 3.0818165300618245 2.2634392827999394
2458493 zg 3.1946204225502837 -7.948610443829736
2458494 zg 2.3688875114168004 -0.9185341135596928
2458495 zg 2.1087521298121445 -3.905549801732719
2458540 zg 3.2855421294425726 -3.7747235310108724
2458540 zg 3.3812125639083397 0.9129596902165509
2458544 zg 7.24936433465468 -0.9022981342387625
2458544 zg 7.3681388371501795 -19.198827655747404
2458558 zg 3.482436250633937 1.8936184494803971
2458568 zg 4.453957244978777 -3.2018114769052732
2458568 zg 4.256204593522456 -12.908860909032095
2458573 zg 2.6882176055980227 -2.4888838558995126
2458574 zg 2.3256504415791786 2.013988459237392
2458581 zg 2.9033180498036875 2.881963919447301
2458581 zg 2.7007681244427935 0.6189150588915451
2458582 zg 4.93805224044725 -1.5577378121888459
2458584 zg 3.6023094330694168 0.9981293347177614
2458584 zg 3.5496527787497043 1.4561062234950686
2458585 zg 3.380329347389533 1.8955409235439868
2458588 zg 5.230404732493405 1.8398529649726425
2458588 zg 8.388873644949589 23.008858218324935
2458597 zg 3.2122385829397606 -4.022983078461529
2458597 zg 2.8668156676136496 5.681664417797485
2458598 zg 2.2222685067427657 2.9556911168583806
2458606 zg 1.8975442660214166 0.2803177209432818
2458617 zg 5.825724558945231 2.014508846974513
2458633 zg 2.2612009208269295 4.658323502895076
2458633 zg 2.25206033389969 1.445943955856116
2458634 zg 2.2878276409436515 4.71998330188165
2458635 zg 1.887959414879372 -0.018737106318273838
2458636 zg 1.905193774168853 -0.6397446844548688
2458639 zg 2.320528719943564 -0.8465179105414339
2458642 zg 2.409821515176935 -2.8527289736900103
2458645 zg 5.12073055593472 0.8931001713922204
2458649 zg 10.539667364626915 -15.827414834834261
2458652 zg 5.769419211639359 10.387624807074728
2458661 zg 2.4680838952049027 -0.8664781225206503
2458665 zg 2.520424329647961 -1.7628643953488292
2458668 zg 1.9506583674582816 -0.5390538295987083
2458677 zg 6.195098487831817 3.250548242148259
2458678 zg 7.912609842970048 -8.463569067345645
2458679 zg 9.968330994146505 -3.9842199789794313
2458680 zg 7.5617523526279085 2.1919504490038646
2458680 zg 7.486087575803118 -5.4623429948995925
2458683 zg 4.560562376269075 9.788053599662112
2458683 zg 2.8655760710357066 -1.1375603484327315
2458686 zg 3.9390669267682643 -6.336136151976228
2458690 zg 2.9710963047137704 1.2332656513714801
2458716 zg 3.72985234209465 -4.954685473586284
2458720 zg 4.610665804494786 0.9467302807843408
2458726 zg 5.316847561975252 -3.7050774625272935
2458853 zg 2.911499562568036 -2.289591278574918
2458874 zg 2.066975211119911 5.357892482190175
2458882 zg 2.5720967417816016 -2.193153286249744
2458887 zg 7.253669799386126 -0.04730514937705184
2458891 zg 7.372277820531331 3.0086276454596352
2458896 zg 3.2464351153957143 -0.07802757515254133
2458900 zg 2.3047472355130085 -0.17800197389531386
2458904 zg 2.053735160358126 -0.19965777342206717
2458911 zg 2.70590097158703 4.465445721430487
2458913 zg 2.360126429203685 1.6785070786804133
2458914 zg 2.1716641103588024 -0.7958055338460683
2458914 zg 10.248075028450648 11.802931416540257
2458939 zg 16.43123852223649 19.03799915799737
2458939 zg 10.92893964886078 2.4574091596996634
2458940 zg 3.7727469565031884 3.245837992146332
2458941 zg 2.3473636358049754 0.449562662088504
2458943 zg 5.1026756903992085 1.3362703743738935
2458943 zg 4.6727582929930165 2.5654909557597403
2458944 zg 7.4760331735526 0.8213884601277891
2458955 zg 2.5865924443705577 -3.0343772560071867
2458963 zg 2.1426164671782675 0.9185892469710595
2458963 zg 2.477934123043865 1.6964300153051868
2458963 zg 2.31007209625825 0.10514775022505528
2458964 zg 2.5737903129579807 -1.5302805110407107
2458965 zg 1.9467750933208672 1.0085975261019196
2458966 zg 2.2973413747660207 5.19722263747867
2458969 zg 7.648306644725128 -12.330809727218865
2458972 zg 4.759631355701152 1.1567467446573707
2458980 zg 5.964379432235122 -1.4022309755826998
2458992 zg 2.0673841462450846 2.9578141465330874
2458995 zg 2.150519184845753 -2.3319460323488284
2458998 zg 2.01180993179308 2.373004301664589
2459001 zg 6.245058922201593 -1.1606762274152784
2459012 zg 1.9906731966844424 -3.4868244669559654
