jd filt fluxerr adjflux
2458207 zg 8.913124330797736 26.901511285984647
2458207 zg 9.045445569268503 37.16336551928092
2458223 zg 1.94546393228704 42.03373219706795
2458229 zg 2.5915638916081383 42.247108137531946
2458243 zg 1.9544437857926578 48.16475567272872
2458246 zg 2.5963421282831085 45.99760836042222
2458249 zg 2.5963421282831085 46.431880858946144
2458267 zg 9.179731204229322 56.216097788550904
2458270 zg 5.804227658518532 44.94530474901166
2458274 zg 1.9526445052686467 52.003060370490545
2458277 zg 2.5891780719336177 48.542262959822345
2458280 zg 1.949050912002715 51.56951819464815
2458283 zg 1.9526445052686467 53.30289428730101
2458286 zg 2.5891780719336177 49.84062478458674
2458289 zg 5.966840630993507 67.30502273479175
2458293 zg 7.139940852778548 52.79117695505992
2458299 zg 5.2359069024500915 59.5160380174022
2458302 zg 2.6083262990382297 57.33091220414396
2458305 zg 3.266419302081839 59.06325886950546
2458338 zg 3.9269301768375686 64.97821036618207
2458472 zg 9.620401292578856 65.95781835700635
2458472 zg 10.923224266564619 67.24172068404746
2458472 zg 3.9341705160982805 81.52184668333476
2458488 zg 2.6011291749070864 76.89714747680952
2458492 zg 3.2574063096544297 78.48832666092966
2458495 zg 2.605925047723544 78.69903652031935
2458502 zg 9.08719744899088 76.5681002102577
2458539 zg 8.888530451485657 63.12705626182034
2458543 zg 2.6083262990382297 81.94555100181363
2458547 zg 2.6035260070248625 80.79019506590276
2458568 zg 3.876619529686501 76.19719229353052
2458581 zg 2.586794448668589 77.05836319093345
2458584 zg 3.90169376236063 80.98203613402336
2458587 zg 5.8741419667632995 83.61437563538766
2458597 zg 2.5987345493369536 80.40074489347738
2458600 zg 2.6083262990382297 81.85570801867642
2458606 zg 1.949050912002715 75.9022874053027
2458617 zg 5.863331357377973 72.07329960579987
2458634 zg 2.610729763005911 65.2908837289059
2458634 zg 2.6011291749070864 62.684957207439986
2458635 zg 1.9562447242786722 64.19271093717984
2458637 zg 1.949050912002715 60.7070978400261
2458640 zg 2.6035260070248625 60.70793795526974
2458643 zg 3.263412203757389 61.39111292546013
2458649 zg 9.558575789317763 42.158944612142
2458652 zg 5.906693535374788 61.66108858334242
2458658 zg 1.940095836501442 48.92671107270878
2458667 zg 2.5820337832806897 44.34910174683826
2458679 zg 6.520815747595574 47.42122701884759
2458683 zg 4.551976056087401 44.188427348407515
2458686 zg 4.598328238989715 50.44215193766223
2458692 zg 3.887345837412208 38.84396171397749
2458831 zg 7.882848409696654 22.57593677265482
2458872 zg 2.6011291749070864 11.493257599936005
2458882 zg 2.586794448668589 6.813532882193728
