jd filt fluxerr adjflux
2458203 zg 4.343146007763133 4.53952579585282
2458206 zg 5.883990099112197 1.3400768921963548
2458206 zg 6.046383490764917 -4.859191655817237
2458233 zg 5.047307457129484 -7.118171737885984
2458236 zg 12.175098236239148 -21.3149938664242
2458237 zg 11.676923282026447 -9.907242429218623
2458244 zg 3.6852217253186885 2.9050297904008247
2458247 zg 2.6395178892396367 4.123515666666088
2458262 zg 5.170284517647208 -1.2658120145913518
2458267 zg 13.132878252018925 -3.044348030129415
2458270 zg 5.931208161899615 8.22417942745619
2458273 zg 2.632234698519883 3.9975034488439514
2458279 zg 2.6280266500164444 -1.7889155793551952
2458282 zg 2.770213048885493 -0.49454840945123224
2458295 zg 7.243252895073157 -19.399999359377762
2458298 zg 5.922403717328546 5.588812182180686
2458304 zg 2.770213048885493 -0.24587939063214215
2458332 zg 3.287499482240526 7.004732779970343
2458336 zg 3.1832831975852085 7.796438053775487
2458493 zg 3.359101939313843 0.20994511292953977
2458527 zg 4.803427270240444 4.079390747277327
2458540 zg 3.7203247032933064 -0.7588021594471464
2458544 zg 6.366395552938546 -7.904973683341453
2458568 zg 7.251565330465806 10.744589200055852
2458584 zg 3.112145981688279 3.1130292300188245
2458587 zg 8.050926549364457 15.024839693794506
2458591 zg 13.288846939340981 2.0221834628540165
2458597 zg 5.293642463974551 13.708045210996545
2458616 zg 4.572634997409252 11.374432172272089
2458619 zg 11.79483678546777 28.125082494351254
2458633 zg 2.9790327448756724 9.408581418862182
2458636 zg 2.508025365989626 21.32821600491347
2458642 zg 2.329871262195815 11.997680059830875
2458645 zg 5.135353975647833 15.354676118521478
2458650 zg 18.92350509043781 16.84412421159435
2458653 zg 6.828950120394917 11.822080864523931
2458657 zg 3.1744295490036394 14.040768370925345
2458660 zg 2.691067614392574 19.37573872966542
2458665 zg 2.659682311388562 12.418880992414705
2458674 zg 5.989323877484962 10.106520116099446
2458683 zg 3.5044767548554057 14.797515594476499
2458690 zg 3.368681567983806 19.028455270088998
2458716 zg 3.7602426308243087 13.783115624100137
2458720 zg 4.232342894589426 25.480955754544514
2458723 zg 4.480913248627581 15.269984852238327
2458726 zg 4.81683666805668 21.466350118433567
2458853 zg 3.6916104680678274 20.604729766889545
2458874 zg 2.7804377138828853 26.231381195456688
2458877 zg 2.9043030947229216 26.760319269781665
2458893 zg 6.42202413343616 41.02164112856882
2458896 zg 4.224783221509593 29.157527679881866
2458905 zg 3.2645489400717795 20.394141914366926
2458914 zg 7.231556171394068 31.450119366577354
2458943 zg 5.168382001635458 31.730361322237588
2458954 zg 3.360962158920538 22.41161606621711
2458963 zg 3.039944768050675 27.32912595181468
2458963 zg 2.847824163536919 33.91823442927876
2458969 zg 9.153696979937452 32.74831605731322
2458973 zg 7.922858560280782 39.898574411675796
2458978 zg 14.980002939633723 32.74719398938134
2458986 zg 2.503347982297356 35.401532664022646
2458992 zg 2.55108312373349 32.080909351495414
2458995 zg 2.56049899531461 32.64485643321234
2458998 zg 2.54638818048624 32.0449823712132
2459001 zg 5.467069632692588 41.374728794392674
2459012 zg 2.558761249048617 27.57867130440065
