jd filt fluxerr adjflux
2458329 zg 9.1878756807853 -1.1242926287459247
2458336 zg 5.74875143699023 0.28796725831804854
2458342 zg 5.230542508858723 0.5513305781642209
2458345 zg 2.83929172679048 2.169736892354483
2458345 zg 3.1039859869245854 1.9149385244248807
2458346 zg 3.234133927120766 1.5145127609039124
2458347 zg 2.106832283902029 -0.061847302851900446
2458348 zg 2.195266748630382 3.297310175863224
2458348 zg 2.185807651783667 2.5848075308672236
2458349 zg 2.71785652872776 2.514990373126872
2458350 zg 2.674422175380475 4.339959087955488
2458351 zg 2.000263910207665 1.547544542515704
2458351 zg 1.898103769293146 1.999480486500895
2458352 zg 1.99609116511647 2.778136294378555
2458360 zg 6.554352968787088 -1.513223117117903
2458360 zg 7.063102984177392 -0.2563151781097056
2458361 zg 5.473300078242241 3.8119128012081487
2458364 zg 4.3265516659410554 1.9487086006570746
2458364 zg 3.8661316120202964 -4.5096610214073625
2458365 zg 2.756472155209618 -4.333128045643724
2458366 zg 2.218294812928219 -0.016638462713028317
2458367 zg 2.0810018871859075 1.5310210503731971
2458367 zg 2.1556250639529235 1.4650790426513494
2458368 zg 1.8323441263955378 -0.22654838703260002
2458369 zg 2.228298238309646 -3.1077771987858043
2458370 zg 2.1475356837277433 -5.555959088456125
2458370 zg 2.1821212382008417 -0.7107570831662031
2458371 zg 2.118610777443895 -3.1810349744530106
2458372 zg 1.9615014502030947 -3.7992602822708132
2458373 zg 2.2567699963271473 3.8491804530141933
2458373 zg 2.0818804646309044 -5.374666767027321
2458374 zg 2.1244081869023144 -0.2711780186291864
2458375 zg 2.0156263026082932 -3.217512326507976
2458376 zg 1.891884478241435 2.2726459892328013
2458376 zg 1.9345518420623737 2.1868489468416374
2458377 zg 1.778115296950076 0.24191793774515288
2458378 zg 2.1142095589673113 -3.1322414500067595
2458379 zg 1.9691926103275041 -2.0517240696284778
2458379 zg 2.139381309697174 -0.8115896230086971
2458382 zg 1.8814908070532763 3.6266008423635174
2458382 zg 2.00452714579649 1.010225072577578
2458383 zg 2.4966577728193147 0.7555268932088406
2458384 zg 4.468000063871218 3.8119128094707997
2458384 zg 8.115026753617563 -5.472725071301902
2458385 zg 6.339013170717298 -8.471733516385589
2458385 zg 6.708525273229719 -3.2296490592989118
2458387 zg 8.726082085730262 2.067394945117011
2458388 zg 6.667355464121862 7.9832148154180755
2458388 zg 6.465392839879995 7.721842013158173
2458425 zg 2.0243386871247293 1.9149385702218862
2458428 zg 1.9087977665537337 1.4650790874162012
2458430 zg 2.1554559590775697 1.514679801199191
2458441 zg 5.566768455908996 -13.252937860402065
2458443 zg 8.575098680369607 -8.311112209972922
2458450 zg 7.434283636745053 -5.221276825806708
2458462 zg 4.687678308749108 -0.5947209237218424
2458487 zg 2.5591265075520684 -5.013432405281251
2458493 zg 2.1117068422768437 -1.6088983396598608
2458494 zg 2.6567199499281724 -3.617861007560015
2458494 zg 2.5620398067650867 0.45790787862379756
2458495 zg 3.65771629416387 2.7173268227526877
2458514 zg 3.5652072449129104 -3.144456234586447
2458539 zg 2.6616790119870277 -3.021795712106238
2458694 zg 2.964613999490712 -0.06182038981333474
2458698 zg 3.382053737357874 3.8865460819367077
2458701 zg 15.647508625974153 2.7958401302126763
2458705 zg 2.6976688275682315 0.9302622134993873
2458708 zg 5.489841693679113 -10.165986980797804
2458715 zg 6.163158156845951 1.9825826682012246
2458720 zg 5.060676240538814 -1.264302906341628
2458722 zg 2.3794460379911944 3.170768022423059
2458725 zg 2.401462781106343 3.351864846001832
2458730 zg 2.775244662298076 -4.299680670416226
2458732 zg 2.7591373290747203 0.05904696341308073
2458734 zg 2.7431830253338068 -0.8063802166177856
2458734 zg 2.7547855146246634 4.357653158403245
2458735 zg 2.5894239327085273 -1.757942113115814
2458738 zg 4.256944483041121 6.59381106471803
2458743 zg 10.856484924000336 9.330807793731086
2458743 zg 11.122888734914895 -11.315501528026866
2458744 zg 9.12216572089129 0.9143487373670469
2458749 zg 3.137781150672294 0.9159205947481226
2458749 zg 3.2122550236340333 -0.19616469028201064
2458750 zg 3.8792412476469074 -1.6224309023728933
2458752 zg 2.515864802302894 1.3687525221920775
2458752 zg 2.6676178458482624 2.151325175769918
2458756 zg 2.371205257935572 -3.9031908901826404
2458758 zg 2.4558794233675534 0.472193651864177
2458758 zg 2.319428639311646 -2.9576963862156664
2458760 zg 2.6813022769625094 -3.455013521513944
2458760 zg 2.464289004457723 -0.46531791917762905
2458763 zg 2.344712147000927 -0.7827358555144347
2458766 zg 4.845626628553728 2.280789516709871
2458766 zg 4.086495615214558 -0.6672261273699515
2458766 zg 4.591123459681333 -0.5225345933470243
2458768 zg 7.142181626485978 -5.283085830564277
2458768 zg 7.127741271000381 0.5321981177030876
2458770 zg 9.798735298244264 -7.338703443685437
2458775 zg 5.1903916670333725 -3.9605678091512213
2458781 zg 3.1512615252471115 -1.19432390847203
2458790 zg 2.4631348976937364 1.5477333021518223
2458793 zg 2.8612114034765046 -2.5322798982561223
2458796 zg 7.527869903897199 -0.37462336913851463
2458801 zg 19.040901645791305 -2.772827141084011
2458811 zg 3.102914373782944 -2.064650645559946
2458814 zg 3.9025632207372962 2.515290547287242
2458820 zg 16.268219749834998 13.689741475817183
2458846 zg 2.2623700578859998 0.19654490162179777
2458850 zg 3.515945296279998 -1.430131518101468
2458856 zg 6.664164334008057 0.5052157003550308
2458859 zg 7.543728417209794 -11.53357105855056
2458862 zg 2.2110469614260895 -4.574454680833835
2458867 zg 2.7735348491544176 -1.7775311682517743
2458867 zg 2.729020388390036 4.785746487367152
2458871 zg 3.046780773398636 -6.554767269057124
2458872 zg 2.4522984121067313 -1.7705988881259667
2458873 zg 2.406978851268245 -3.7751230115764653
2458875 zg 2.15648040813002 -0.9961977689334177
2458876 zg 2.3510036229706874 -3.763439162908573
2458876 zg 2.316039936120409 -4.9176928945639515
2458876 zg 2.2131289911342193 -3.2734068762736124
2458876 zg 2.36856717690295 2.8287062049931633
2458877 zg 2.875775671536209 -0.7097862156431805
2458877 zg 2.5885659725500094 -1.837730526856141
2458879 zg 4.0243959466480455 -4.991430177018686
2458879 zg 4.0821075904283965 -1.507064483076998
2458879 zg 4.397052618880498 0.7949295875517677
2458880 zg 3.181040140120636 0.3660245248333855
2458880 zg 3.8033053222225677 -3.373396279631636
2458885 zg 7.263996904161377 15.021697231426396
2458885 zg 7.347052964352327 16.837584492318392
2458887 zg 8.973415977115803 13.857313131946649
2458891 zg 3.106572778352261 -0.564328797926979
2458892 zg 2.9701303701603665 -5.791781920940167
2458893 zg 2.6074416397982074 -0.3143896017720259
2458895 zg 2.925781824147206 -3.6930254965225964
2458896 zg 3.363368357593466 3.8878829437031137
2458898 zg 2.771638212462231 -0.967317480126216
2458898 zg 2.742646223790271 -3.7280127390793063
2458899 zg 2.6203120779484816 -0.8531638967573845
2458900 zg 3.077102012336604 -3.348936704550194
2458904 zg 3.4272828460930134 0.2128636922418031
2458913 zg 9.122466338407696 -10.862646563528248
2458913 zg 6.9107845857293375 5.100364370831421
2458914 zg 41.232250152667774 1.7991099892001805
2458915 zg 11.113228045304643 0.2898785075936783
2459084 zg 2.3470828867019895 2.2021344901691595
2459084 zg 2.4241169591717133 -1.387773248983537
2459084 zg 2.274882741345964 -0.7390800530752468
2459088 zg 2.9506969635285083 -1.807536652655608
2459091 zg 3.201892355747596 4.769676355440115
2459091 zg 3.151704682035509 1.3389455450569905
2459091 zg 3.35986580103817 4.125673311231196
2459092 zg 5.9071233464913275 -1.7249502536640393
2459092 zg 5.209306885836588 -8.548352380507504
2459092 zg 5.932134796767102 2.1627879932006873
2459095 zg 7.866543277245952 -9.128207236185103
2459099 zg 12.614554960295884 11.027901444255324
2459107 zg 5.767778236455509 0.8917270604595453
2459107 zg 6.520705280706305 -8.198525875462309
2459107 zg 6.712070708908532 2.1923642470781965
2459109 zg 3.085344470294488 0.9088279916721249
2459111 zg 2.378840171928605 -3.9400336948772567
2459114 zg 2.6145283764917737 2.1981278304956153
2459120 zg 5.130397759636278 -1.404009014148322
2459120 zg 5.218137529721731 -13.702066377463254
2459120 zg 5.100370122462331 5.029595413628044
2459120 zg 2.4788216535952836 4.351347014180583
