jd filt fluxerr adjflux
2458207 zg 8.583264419085056 0.2083179795910665
2458207 zg 8.334212622387462 -0.6575905049371317
2458223 zg 2.1930365228511257 2.2734355274581004
2458233 zg 4.9396711709838765 -2.439593542375443
2458243 zg 2.259090600940191 -0.657590504937125
2458246 zg 2.1223415942764396 1.6475987637655172
2458249 zg 2.5652733457092376 3.8347566743597916
2458262 zg 4.7441565963190335 -1.202569053118055
2458267 zg 11.93583057304482 8.271987523142483
2458273 zg 2.203823103587386 1.9097747427506138
2458279 zg 2.1217471057764548 3.352550270863963
2458282 zg 2.2065859809295705 -5.617685474062285
2458294 zg 8.186890307596952 3.0797825980853175
2458300 zg 4.3060181905535755 1.6149623865371299
2458303 zg 2.3205592100977497 -1.082242308875301
2458333 zg 4.127676472192042 1.4847170549080635
2458336 zg 3.306246793894358 0.7132417788101493
2458488 zg 2.733613581642273 -3.8235896376694614
2458488 zg 3.0390449488395777 -0.47391394640796564
2458492 zg 3.121654810262081 2.6407994236872834
2458493 zg 2.234583211797506 -2.6985016678159375
2458494 zg 2.1361157838959266 -2.032557399440613
2458495 zg 2.239752185070328 0.9364965366181314
2458495 zg 2.503686924948656 -1.052091292412575
2458502 zg 12.079016569464883 7.963105312668293
2458502 zg 12.697852618477022 5.032044569066417
2458508 zg 6.444042893390128 -1.7090408718764007
2458508 zg 6.081881672989931 12.373838543885494
2458539 zg 15.121252917927944 -15.722059953394577
2458544 zg 3.817542988475104 1.3225837265465408
2458568 zg 6.192592095152283 19.558063001337477
2458582 zg 2.5033166118526444 -0.6575904734192949
2458585 zg 3.0846634971623073 -2.2076442966047587
2458588 zg 5.385918510486296 -2.698501628918339
2458594 zg 11.402051921926297 0.020881717060773037
2458597 zg 3.044983036211449 1.74568850089611
2458606 zg 2.0130096855062014 -0.6881046226097476
2458617 zg 6.030064134767802 2.978011886887594
2458628 zg 2.381004836925674 2.6072488763101647
2458633 zg 2.399937705250965 3.421057021458015
