jd filt fluxerr adjflux
2458207 zg 10.610318650356826 -5.943983510121171
2458207 zg 10.167765798190137 4.573261602317061
2458230 zg 3.2483560267132634 2.1374825827790715
2458243 zg 2.830479151103102 -1.8766330969161373
2458246 zg 3.1598293068245096 -0.9630549937274253
2458267 zg 9.077883418844175 0.3699994148421837
2458270 zg 6.505518300736996 -1.2684228510766928
2458273 zg 2.8696120256194857 -7.77739973963989
2458279 zg 2.7622672419326717 -0.554583112168217
2458283 zg 2.714408939423598 1.719111011777315
2458286 zg 3.281433615616823 3.295983738866184
2458289 zg 4.715355522648285 2.1374825827790715
2458293 zg 7.635446269415913 3.507884241078443
2458299 zg 6.46180637703109 7.2800327071112605
2458302 zg 3.4243712799290713 -2.2802433273275113
2458305 zg 4.296212809523994 2.1374825827790715
2458472 zg 7.776651805031516 -1.9772547885800895
2458487 zg 2.925903242901472 1.837565493489794
2458495 zg 2.602806829527322 1.4785458213798461
2458503 zg 8.225966713907463 -1.0528385657905102
2458511 zg 4.93790995729908 1.2483149231997401
2458547 zg 3.0805139772283288 62.14121335144623
2458561 zg 10.50560775314441 140.58916997345278
2458568 zg 3.1247542600667617 131.7145402994256
2458573 zg 3.1320103147195364 291.71911101177733
2458581 zg 3.4353419544966495 106.9548203383573
2458584 zg 3.865110551187031 94.96668845222915
2458587 zg 4.943104444108134 94.86447780224894
2458600 zg 2.909532305422493 54.356578078393376
2458617 zg 7.210688451711408 40.2883656538412
2458634 zg 2.8674768925295653 15.990816567538698
2458637 zg 2.9636245495685927 14.022578979055076
2458640 zg 2.6944819391682917 17.58755722536051
2458643 zg 4.03800205816261 15.94352561526188
2458651 zg 10.407232771483852 8.728898587099485
2458654 zg 5.768935572246371 14.99099847589571
2458658 zg 2.8435440492519626 7.974571691650976
2458662 zg 3.6425408395686225 6.437894074367803
2458667 zg 3.3531417049943366 9.127448483256744
2458672 zg 6.641189375955952 3.5678614717683006
2458676 zg 8.225966713907463 3.8586251106911265
2458836 zg 9.204503775203703 4.603244227510361
2458857 zg 3.3010485159433367 0.38522837210894645
2458873 zg 3.2300992640191106 -5.349223450741702
2458877 zg 2.550597546634542 -0.853089286366946
2458894 zg 4.773091796958651 -1.3654082157446872
2458898 zg 2.285141884798985 -8.250511137734753
2458937 zg 2.474240649109979 -4.176062771381554
2458940 zg 32.67894008281318 12.4273456889726
2458955 zg 2.8330873196644846 -1.7748527218575734
2458963 zg 2.801947284630268 -2.9824946140946285
2458963 zg 2.6697787802645516 -0.14410509132941646
2458966 zg 5.49482594990521 -10.514186962894708
2458972 zg 5.263467349809911 2.6629921053221004
2458976 zg 10.358951060909176 25.52781799950703
2458980 zg 2.310094600196088 -2.5816886099148832
2458986 zg 2.856669252230687 -0.8608406808464774
2458992 zg 2.5576548536413632 -0.5543875036573729
2458995 zg 2.6355162183105825 -5.651375003311523
2458998 zg 3.33104765573258 -5.260224420917482
2459014 zg 2.5017386469913108 -2.9828969110593078
2459017 zg 2.589853970093339 -3.482103187199815
2459020 zg 2.549618941469997 -5.162289214338065
2459023 zg 3.0410473595974863 -1.5728761501329984
2459026 zg 9.549044520745277 -22.254958838975167
2459033 zg 7.2239832719253165 5.432708871493447
2459039 zg 4.768697640845288 -1.4714902211908836
2459043 zg 4.137625877205119 -4.670888684363016
2459190 zg 9.623752343204833 4.46628209148694
2459204 zg 3.618141317598393 -8.254568635215866
2459217 zg 7.755767635806407 3.720175575973739
2459218 zg 5.95081959796712 1.7191111452034415
2459227 zg 3.4720090297097728 -0.7590070613418988
2459231 zg 2.792966284401988 0.6799007481609172
2459251 zg 2.9965614191549914 -3.182947935835723
2459253 zg 3.4818048805134714 -6.623188227392559
2459255 zg 2.3950422037602785 -3.2827873372459235
2459258 zg 3.9027122893064443 -2.9829930751596865
2459264 zg 2.5449266928635415 -5.358312463890194
2459270 zg 7.112698918964622 -4.374973016300596
2459272 zg 11.784837924566245 -8.444822028356858
2459292 zg 2.9315676922139273 -1.8766330846547976
2459304 zg 10.267711635962318 3.295983747191945
2459306 zg 3.7196634989174227 -2.4814915108829245
2459307 zg 2.787826186035634 0.4732047090183178
2459307 zg 2.5202402171568523 -2.1794801213743122
2459308 zg 2.731965916784574 2.4522743255155857
2459309 zg 3.1291269546550375 1.6147587384168893
2459313 zg 3.449696165717868 -1.4715331627978645
2459323 zg 4.073445595248065 -1.0649380407749913
2459325 zg 4.205005188135632 5.432656756458732
2459334 zg 2.8844677861231856 4.359400412061258
2459336 zg 2.5435597127720806 -1.1667272993203839
2459338 zg 3.0861937233119248 0.06095327889585753
2459340 zg 2.820070465823941 -2.2802433247208658
2459342 zg 2.7699102226870926 -0.24724011278573152
2459344 zg 2.4576111609447766 -0.4522297875199712
2459346 zg 3.5333027057357147 1.198309405238004
2459348 zg 2.581320542625587 0.4732047034742691
2459366 zg 3.1181709906180854 5.109641283682341
2459368 zg 2.7597242710441607 -0.656842205974891
2459370 zg 3.0466543384842453 -1.3700247769366596
2459374 zg 3.077678025207881 -0.24724011435903592
2459376 zg 3.2453655576210445 2.0327451460908956
2459379 zg 3.3729963312761964 -0.6568422062904428
2459390 zg 8.756673432940307 -19.32690479099851
2459392 zg 8.271356349198385 22.40535630322893
2459394 zg 3.754952345586045 1.6147587317879273
