jd filt fluxerr adjflux
2458207 zg 10.005143057309747 25.004052130301805
2458207 zg 10.12073240048373 5.357695519216949
2458230 zg 2.968271710560711 5.322826986683798
2458243 zg 2.6041357686891895 9.882668355223217
2458246 zg 2.896039157659575 6.1255272717366065
2458267 zg 9.540253574720639 8.843922956088642
2458270 zg 6.406073480881101 6.602390075913437
2458273 zg 2.601452310173962 5.3642522579085945
2458279 zg 2.476851258546125 12.731722639633372
2458283 zg 2.5942741533595806 5.50736458869749
2458286 zg 3.0409160421887687 11.979885289317815
2458289 zg 4.753109270714601 17.7536010315458
2458293 zg 7.224782695401138 27.99304391202608
2458299 zg 6.297772204732495 5.188217652616551
2458302 zg 3.0801121930990845 6.637969809281866
2458305 zg 4.065108157348391 7.549432307570482
2458472 zg 7.549670622795766 11.359048135091989
2458487 zg 2.7507549760488272 21.596164102422414
2458495 zg 2.2514675560349704 19.08589272630318
2458503 zg 8.281870338575827 11.320728957392724
2458511 zg 4.9042972462510495 22.513109623397217
2458547 zg 2.7268649063949275 25.71714677204275
2458561 zg 10.833610680148135 20.38656687753115
2458568 zg 3.1340336344587176 22.743713514933567
2458573 zg 2.9199865161843155 24.147547066192608
2458581 zg 3.3303166263258928 26.24675204266787
2458584 zg 3.948205842851352 22.368183275941504
2458587 zg 4.572742905458393 18.330321875701408
2458600 zg 2.7897801079841904 18.04309739980484
2458617 zg 6.817111230794284 17.876154856286377
2458634 zg 2.719340700076332 27.30784558787238
2458637 zg 2.6891552080944003 20.581660928541893
2458640 zg 2.413792462748347 22.513292984221863
2458643 zg 3.779721148271835 21.391080415783247
2458651 zg 10.030108936502147 18.0129735404707
2458654 zg 5.8290332365724895 13.431829176632153
2458658 zg 2.5528375754925525 24.71946705587388
2458662 zg 3.6707196725263658 27.252918712586236
2458667 zg 3.168864381529085 25.385455746962457
2458672 zg 6.440443598922943 17.70426737199992
2458676 zg 8.109109445836717 24.16129201921223
2458836 zg 9.100875536243237 -6.663016326762704
2458857 zg 3.0682131402508572 -1.5572421727517058
2458873 zg 3.1541731143036857 0.8008060934879392
2458877 zg 2.4632014232871726 2.8815794349049333
2458894 zg 4.717695676520557 -1.0843138940854344
2458898 zg 2.076183298433122 -5.919496730829548
2458937 zg 2.2859143832794824 -0.8264805250660824
2458940 zg 33.4260285964724 34.81902261335229
2458955 zg 2.6041357686891895 1.7291841715582608
2458963 zg 2.689450917264987 4.713663373165098
2458963 zg 2.4424359498877246 -1.0862846455051518
2458966 zg 5.109881651088324 -7.894145793635841
2458972 zg 4.997479481464295 -10.847293477920736
2458976 zg 10.192746613597068 15.911168325885278
2458980 zg 1.9771051390350947 3.8446712130794216
2458986 zg 2.73410927913123 0.46741908033023427
2458992 zg 2.4312139760523603 -1.500372893893237
2458995 zg 2.6486415255414784 6.3680789523625645
2458998 zg 3.09610634081392 12.375368585235226
2459014 zg 2.4403940658892678 5.137557660686266
2459017 zg 2.343473032706949 1.3790405404255313
2459020 zg 2.231824086387352 -2.950548168735943
2459023 zg 2.7900749429429466 2.303877779540491
2459026 zg 9.875191287480424 -18.95436128463164
2459033 zg 7.432572491142123 -11.145607862884662
2459039 zg 4.586752143350867 6.27566277758063
2459043 zg 3.9700848328575593 2.218211711561874
2459190 zg 9.85398602338622 -3.9047025448070127
2459204 zg 3.5445566379258096 6.715990693837225
2459217 zg 7.651462222957551 2.8098657862742638
2459218 zg 5.909503846635321 3.4925072789416274
2459227 zg 3.2576442307643565 6.097680194210891
2459231 zg 2.6291973365730734 5.658469108008507
2459251 zg 2.892117070230381 5.6584655255906275
2459253 zg 3.2276432443073295 2.7248808407223755
2459255 zg 2.329515975355488 4.180189833748355
2459258 zg 3.9605418381564723 8.23426881169646
2459264 zg 2.3936462091321045 3.321366280093333
2459270 zg 6.982205939038539 8.957025671201635
2459272 zg 11.513965073398966 23.127420248037232
2459292 zg 2.7926458807105745 2.385750980946553
2459304 zg 10.344935923040609 -19.732185965583
2459306 zg 3.4384437200610343 3.835708029901416
2459307 zg 2.534096701823974 2.21665497984349
2459307 zg 2.1982408641368667 2.30116378167164
2459308 zg 2.5671539118362907 -2.393739609391251
2459309 zg 2.810411884399515 -2.3134791211065546
2459313 zg 3.2252734085937194 0.2942808176116413
2459323 zg 3.8797146690205375 0.12903421659149195
2459325 zg 4.0476205005648955 4.00778823021211
2459334 zg 2.581379800003484 -1.9110663114201405
2459336 zg 2.3750000481989746 -6.313958962125574
2459338 zg 2.9716963422284968 0.12903399420957604
