jd filt fluxerr adjflux
2458207 zg 9.989917927230223 83.78698495743186
2458207 zg 9.584097415004589 60.38377539636832
2458230 zg 3.617372127923647 75.30155037032188
2458243 zg 3.620705385564911 75.73901208035008
2458246 zg 3.56773992166521 71.92156713484754
2458267 zg 10.398114739913531 50.171291317499914
2458270 zg 6.2528106428400125 51.94561119350985
2458273 zg 3.515549262690904 42.68887286543144
2458279 zg 3.30544522360858 39.7608434308182
2458283 zg 3.2751407196445945 34.48350008956969
2458286 zg 3.7464670003515153 32.6577346339953
2458289 zg 5.2423330640926995 35.19535192033728
2458293 zg 7.448410827878656 34.90833548615271
2458299 zg 6.281672305417863 33.01037183485905
2458302 zg 4.035997144689594 26.919969744086067
2458305 zg 4.845425545366738 30.738163098414336
2458472 zg 8.027945762750432 -14.948357846254385
2458487 zg 3.5875105590629954 2.3087080447623736
2458495 zg 3.1379446674895894 4.582739098942342
2458503 zg 8.711714875308761 -1.9654323568745735
2458511 zg 5.208643213732734 -0.645018166081715
2458547 zg 3.5415484538663353 -1.6494580021147274
2458561 zg 10.44863986706511 -11.448208602671977
2458568 zg 4.035997144689594 -0.3302678341569264
2458573 zg 3.869206525921719 4.4430240553728755
2458581 zg 4.14165990867866 -8.323070289059999
2458584 zg 4.498373684587361 -1.0965422550622217
2458587 zg 5.354570114843109 6.096539741576938
2458600 zg 3.509079342476351 -4.197158145700354
2458617 zg 7.458507096157251 -5.163583157775344
2458634 zg 3.3855557101815044 4.309638263618579
2458637 zg 3.56773992166521 -0.010820775520325003
2458640 zg 3.2963245474141263 -2.6172547338968313
2458643 zg 4.320902175253945 2.3722342180299285
2458651 zg 10.514058389251817 7.210182044720356
2458654 zg 5.998950479490257 -7.758295995257354
2458658 zg 3.5026213293251 -4.743993296385623
2458662 zg 4.253774211782808 -1.6931189521304515
2458667 zg 3.7292535480786255 -5.216985672691078
2458672 zg 6.8406902665190925 -2.171885871275709
2458676 zg 7.646310103277824 1.1495916276248002
2458836 zg 9.742844827132028 -0.30906269862443125
2458857 zg 4.010059811407744 -2.203648488651154
2458873 zg 3.947760981760808 -6.182765021424726
2458877 zg 3.2124025695394494 -9.183699526658087
2458894 zg 5.320158973142363 4.24456385111052
2458898 zg 2.781526327751105 -6.647090920766847
2458937 zg 2.8436960516477905 -1.022372018580814
2458940 zg 28.936156012747137 -27.306776240505965
2458955 zg 3.2361598439501 -7.341861332683046
2458963 zg 3.2124025695394494 -9.184325348333472
2458963 zg 3.0891947012857646 -0.3105650836648256
2458966 zg 6.099765940754631 17.632902573685215
2458972 zg 5.951712408828521 0.1651086230237764
2458976 zg 10.541393100529401 -24.739545361891903
2458980 zg 3.0244421450525425 -5.718624122193528
2458986 zg 3.284202781818837 -3.6160898462113633
2458992 zg 3.281179311844844 -3.850579036161952
2458995 zg 3.0244421450525425 -5.718653163472201
2458998 zg 3.8020857861978645 -0.3106431070235926
2459014 zg 3.308491053608851 -1.7325150806171459
2459017 zg 3.2391418303608783 -7.110730164983888
2459020 zg 3.2630968545687975 -5.252959384541538
2459023 zg 3.637658383720336 -11.468474138238719
2459026 zg 7.794790186375929 -23.228845248736153
2459033 zg 7.448410827878656 2.556696485109126
2459039 zg 4.809735828247423 -9.642941695966492
2459043 zg 4.696041482563427 -3.3814662606486343
2459204 zg 4.156720758541416 7.161985492004181
2459217 zg 7.947022263821046 -18.637677494521473
2459218 zg 6.672674297315621 -8.495165594942547
2459227 zg 3.9586841324062694 -5.485987855140335
2459231 zg 3.445031426370077 -8.954926782001548
2459251 zg 3.6713172223307993 -9.1844901964807
2459253 zg 4.320902175253945 2.316490217880504
2459255 zg 3.266103662312114 -5.01983163986775
2459258 zg 4.509536688637369 -13.506254539692387
2459264 zg 3.058054923876927 -2.911467328234006
2459270 zg 7.252097307784459 -4.318984669092805
2459272 zg 11.59503609810857 -11.468529206880108
2459292 zg 3.4386912852428404 -9.413842349576973
2459304 zg 10.53561181425626 -9.642982977943552
2459306 zg 4.118835374804448 -9.871912587235029
2459307 zg 3.2331806027858705 -7.573100548229159
2459307 zg 3.069341993350824 -1.9687923232053308
2459308 zg 3.3604171153156877 -15.07951580099296
2459309 zg 3.7464670003515153 -4.084938597442192
2459313 zg 3.940495630980732 -6.647630963369524
2459323 zg 4.5596543804449725 -10.785525453130791
2459325 zg 4.683083750439394 -4.0849386749616805
2459334 zg 3.4737070334441107 -6.879318202396235
