jd filt fluxerr adjflux
2458207 zg 9.982062137548143 3.793505182304315
2458207 zg 10.689805201636934 8.848347163831136
2458230 zg 3.3202954604903585 -5.984900034900081
2458243 zg 3.1760959823954504 -1.6244272206131447
2458246 zg 3.4210797030250135 -8.250368086529646
2458270 zg 6.702278900777043 -4.555997640242834
2458273 zg 3.214778237323943 -0.40510366221023414
2458279 zg 3.0029903774561117 2.8055440342425024
2458283 zg 3.102004892100105 0.3070685573875748
2458286 zg 3.557407764811965 -1.9551932675392563
2458289 zg 5.086368186381811 1.8482128428748847
2458293 zg 7.2714648918496225 -1.9706067065240283
2458299 zg 6.302069306573802 10.308316868090525
2458302 zg 3.9339133438559437 -6.859200975261095
2458305 zg 4.572704762445773 -5.999635028409132
2458472 zg 8.732746439023328 8.303257915581908
2458487 zg 3.2989575836620166 1.9991123735561407
2458495 zg 2.708293258967063 -4.303452312270109
2458503 zg 9.155432735364132 1.0345997086287249
2458511 zg 5.016315892276218 11.545288329896719
2458547 zg 3.2965007533106894 -1.7944117158845696
2458561 zg 11.039950323513978 3.609336278096647
2458568 zg 3.7776767134422027 0.14345328094706444
2458573 zg 3.4520883559750315 -1.6670055118555462
2458581 zg 3.6590065956028845 1.7207426184485266
2458584 zg 4.0775240533874255 1.190009576370734
2458587 zg 5.312582041916213 8.757424592170791
2458600 zg 3.2959205302696617 -3.2185498585852668
2458617 zg 7.831097836329838 15.380583574465302
2458634 zg 3.014074207493023 -4.844852011782527
2458637 zg 3.284236514904013 -2.607746638243384
2458640 zg 3.1354047968911276 1.0589598075406017
2458643 zg 4.423572626898522 3.1713110359980625
2458651 zg 10.759775754687805 -10.577702382776028
2458654 zg 6.053503255088582 3.5962619961904787
2458658 zg 3.2088834295324458 2.590922818501491
2458662 zg 4.041691791632819 -5.049587857397664
2458667 zg 3.5217642265658395 0.220304754673542
2458672 zg 6.864205443367023 6.093646473979952
2458676 zg 7.777959780507104 -4.811134948779105
2458857 zg 3.5364959248848624 -3.051157447767957
2458873 zg 3.5628699393547096 -5.017497816945108
2458877 zg 2.915174916460999 -6.34425880465181
2458894 zg 5.205057532689503 0.024505682867362964
2458898 zg 2.6308128589449007 -2.6307632179461438
2458937 zg 2.759014231037089 1.001444988125918
2458940 zg 26.904316146274372 22.344287034868128
2458955 zg 2.945881584811673 4.499113720695626
2458963 zg 3.233273765099233 -0.04372750674577111
2458963 zg 3.020172605333248 -3.2572952276471625
2458966 zg 5.00679624868796 -8.81701970193076
2458972 zg 5.7017317384851065 5.675920910195885
2458976 zg 11.8178211001007 1.3913455640925134
2458980 zg 2.5408428124433513 -0.7607312509771875
2458986 zg 3.166983965105656 -4.127076640678175
2458992 zg 2.871061387140622 1.2902510799838665
2458995 zg 2.943946562022149 0.628332184433575
2458998 zg 3.5189317330694494 1.5801415707812563
2459014 zg 2.861079479666085 -1.0744371617726487
2459017 zg 2.7604302923585404 0.987355891167771
2459020 zg 2.907339098176595 -2.9615670381849233
2459023 zg 3.3720469937459603 -0.6787227470070683
2459026 zg 9.886222394188826 -6.574876438330019
2459033 zg 7.791659486577876 -3.5683831682411715
2459039 zg 4.696561582799341 -7.520191114637578
2459043 zg 4.668747430966734 0.44571630483946617
2459190 zg 12.49613333205326 -8.599378172182014
2459204 zg 3.858555834974828 5.956640394847133
2459217 zg 8.2949010687242 18.609523366086655
2459218 zg 6.449289890756373 6.162166632437803
2459227 zg 3.7877991985424444 -4.802389291355538
2459231 zg 3.075749907920303 2.174657034334832
2459251 zg 3.219585545638894 -2.077742977595222
2459253 zg 4.0372882358179565 3.3324219917293822
2459255 zg 2.822901267729756 1.5914704128760508
2459258 zg 4.269969658788944 -4.13184812244398
2459264 zg 2.8270267799209954 -1.0612957542676433
2459270 zg 7.635179712504212 0.3489883178337695
2459272 zg 11.899233080729358 -0.2504459701821524
2459292 zg 3.1977350587481963 2.981094637831572
2459304 zg 11.270625831404327 -6.3886747388885485
2459306 zg 4.2414614216989905 4.636093557775029
2459307 zg 3.0312048390710506 -3.753830757473194
2459307 zg 2.809168555862417 -3.9038834538875333
2459308 zg 3.0650090694844807 3.0701577256768644
2459309 zg 3.3417713521236854 3.5541276987976946
2459313 zg 3.738656123887974 -3.188923185522857
2459323 zg 4.377314937527943 6.005682929449954
2459325 zg 4.524729844227873 3.197311045363217
