jd mag magerr filt field flux fluxerr adjflux
2458207 18.672 0.084 zg 426 123.3747395644137 9.545116095414203 -6.856521643431407
2458207 18.572 0.075 zg 426 135.27771188722386 9.344653284175953 5.046450679378751
2458223 18.631 0.022 zg 426 128.1227491783379 2.5961190845168125 -2.10851202950721
2458233 18.631 0.043 zg 426 128.1227491783379 5.0742327561010425 -2.10851202950721
2458243 18.63 0.023 zg 426 128.24080895145957 2.7166254500471796 -1.990452256385538
2458246 18.548 0.023 zg 426 138.30129570647287 2.92974461688647 8.070034498627763
2458249 18.633 0.027 zg 426 127.88695559306566 3.180282453399433 -2.3443056147794437
2458262 18.654 0.053 zg 426 125.4371704683031 6.123190887146555 -4.794090739542014
2458267 18.588 0.1 zg 426 133.2988028066995 12.27727345026637 3.0675415988544046
2458273 18.605 0.022 zg 426 131.22792112444353 2.659038403698531 0.9966599165984178
2458279 18.621 0.022 zg 426 129.30825438031707 2.620140678647361 -0.9230068275280416
2458282 18.611 0.024 zg 426 130.50472892687267 2.8847831365655603 0.2734677190275647
2458294 18.602 0.069 zg 426 131.591018677197 8.362786696193213 1.359757469351905
2458300 18.588 0.038 zg 426 133.2988028066995 4.6653639111012195 3.0675415988544046
2458303 18.635 0.023 zg 426 127.65159595582487 2.704143689891989 -2.5796652520202343
2458333 18.609 0.04 zg 426 130.74534907289132 4.81683666805668 0.5140878650462071
2458336 18.622 0.032 zg 426 129.18921190624252 3.8076051649403264 -1.0420493016025887
2458488 18.652 0.026 zg 426 125.66844722373132 3.0093678496655567 -4.562813984113788
2458488 18.595 0.029 zg 426 132.44215812868828 3.537528332296503 2.210896920843169
2458493 18.613 0.023 zg 426 130.264551611556 2.7594959751141657 0.03329040371087899
2458494 18.578 0.021 zg 426 134.53220144322844 2.6020834691951396 4.300940235383337
2458495 18.617 0.022 zg 426 129.78552221463283 2.629811436893178 -0.4457389932122737
2458495 18.611 0.023 zg 426 130.50472892687267 2.7645838392086617 0.2734677190275647
2458502 18.639 0.1 zg 426 127.18217533240534 11.713911240598065 -3.049085875439772
2458502 18.624 0.082 zg 426 128.9514556322845 9.73903174224803 -1.2798055755606015
2458508 18.651 0.059 zg 426 125.78424545989888 6.835242713295425 -4.4470157479462245
2458508 18.824 0.068 zg 426 107.25714902588749 6.717548979022144 -22.974112181957622
2458539 18.534 0.15 zg 426 140.09616560163317 19.355000549996745 9.864904393788066
2458544 18.714 0.053 zg 426 118.69331211368446 5.7939907635544605 -11.537949094160652
2458560 18.672 0.078 zg 426 123.3747395644137 8.863322088598903 -6.856521643431407
2458568 18.691 0.045 zg 426 121.23450648889218 5.024749813160635 -8.996754718952928
