jd mag magerr filt field flux fluxerr adjflux
2458207 19.353 0.175 zg 424 65.89102278990232 10.620378078671202 -6.709432131993594
2458207 19.046 0.117 zg 425 87.42310936418787 9.420800145361826 13.433876327559119
2458207 19.214 0.154 zg 425 74.89041701880906 10.622399962674027 0.9011839821803136
2458207 19.123 0.131 zg 424 81.43784050421364 9.825920015652963 8.837385582317722
2458223 19.245 0.038 zg 425 72.78237931362894 2.5473318489310435 -1.20685372299981
2458229 19.313 0.046 zg 425 68.36380849183608 2.8964081485382684 -5.625424544792665
2458230 19.283 0.048 zg 424 70.27910933160442 3.107013686320341 -2.3213455902915
2458243 19.295 0.046 zg 424 69.50663263751548 2.9448268256265613 -3.093822284380437
2458243 19.296 0.041 zg 425 69.4426441353632 2.6223205941485146 -4.546588901265551
2458246 19.191 0.044 zg 425 76.49380227359815 3.0999494032605326 2.5045692369694024
2458246 19.182 0.04 zg 424 77.13051815398367 2.8415933010603114 4.530063232087755
2458249 19.285 0.048 zg 425 70.14976959088445 3.101295623749201 -3.8394634457443004
2458267 19.063 0.123 zg 425 86.06493575740241 9.750054434740662 12.075702720773663
2458267 19.411 0.185 zg 424 62.46349045480992 10.643235146343969 -10.136964467085996
2458270 19.028 0.078 zg 425 88.88454403957914 6.3855238544169595 14.895311002950393
2458270 19.149 0.087 zg 424 79.51082302562914 6.371199166901448 6.910368103733219
2458273 19.207 0.039 zg 424 75.37481321168057 2.7074879720994516 2.774358289784658
2458274 19.244 0.034 zg 425 72.84944524254561 2.2812918344178534 -1.1397877940831336
2458277 19.194 0.04 zg 425 76.28273382314039 2.8103597720639324 2.2935007865116432
2458279 19.162 0.038 zg 424 78.56448154779949 2.7497013415716873 5.964026625903571
2458280 19.181 0.034 zg 425 77.20159071160809 2.4175799542204794 3.2123576749793443
2458283 19.141 0.037 zg 425 80.09884410964551 2.729629185311271 6.109611073016765
2458283 19.33 0.045 zg 424 67.3017332461919 2.7894234186961784 -5.298721675704016
2458286 19.21 0.038 zg 425 75.16683237460255 2.6307860212427996 1.1775993379738026
2458286 19.252 0.049 zg 424 72.31464339568188 3.263608149806318 -0.28581152621403305
2458289 19.273 0.075 zg 424 70.92939392382067 4.899628953122758 -1.671060998075248
2458293 19.253 0.115 zg 424 72.24806981070175 7.65243711301089 -0.3523851111941667
2458293 19.349 0.121 zg 425 66.1342220032745 7.370336208120537 -7.855011033354245
2458299 19.381 0.088 zg 425 64.21348622541207 5.204566968543794 -9.775746811216678
2458299 19.295 0.095 zg 424 69.50663263751548 6.08170757466355 -3.093822284380437
2458302 19.304 0.051 zg 424 68.93285227337928 3.2379646644697746 -3.6676026485166346
2458302 19.243 0.046 zg 425 72.9165729699206 3.089297696730632 -1.0726600667081527
2458305 19.318 0.066 zg 425 68.04970532355584 4.136622258401352 -5.939527713072906
2458305 19.236 0.061 zg 424 73.38820220834486 4.123174961920249 0.7877472864489476
2458338 19.251 0.083 zg 425 72.38127832544559 5.5332465424696 -1.6079547111831545
2458469 19.239 0.044 zg 425 73.1857030036826 2.965887034115617 -0.8035300329461421
