jd mag magerr filt field flux fluxerr adjflux
2458207 17.559 0.033 zg 424 343.8953067556145 10.452396330896423 -3.9538617676644776
2458207 17.359 0.027 zg 425 413.45309654412074 10.281718116950982 3.046015886047428
2458207 17.393 0.027 zg 425 400.70637228593347 9.96473361052778 -9.700708372139843
2458207 17.484 0.029 zg 424 368.49046016924984 9.84237542975628 20.641291645970853
2458223 17.369 0.008 zg 425 409.6625357707487 3.018505113676372 -0.7445448873245937
2458230 17.54 0.01 zg 424 349.9663184778637 3.2233089119085423 2.117149954584704
2458246 17.366 0.008 zg 425 410.7960404618129 3.0268570848907177 0.3889598037395672
2458246 17.552 0.01 zg 424 346.1196444475387 3.1878797347892083 -1.7295240757403008
2458249 17.349 0.009 zg 425 417.2787309444963 3.4589512277865735 6.871650286423005
2458267 17.382 0.027 zg 425 404.7867134014104 10.06620320289752 -5.620367256662917
2458270 17.365 0.017 zg 425 411.17457189083103 6.437998191007447 0.7674912327577204
2458270 17.565 0.02 zg 424 342.0001124974431 6.299874886711194 -5.849056025835864
2458273 17.547 0.01 zg 424 347.7172601375411 3.20259431907774 -0.13190838573791552
2458274 17.363 0.007 zg 425 411.9326814730743 2.6558281446955037 1.5256008150009848
2458277 17.371 0.008 zg 425 408.90860410224667 3.012949939849079 -1.4984765558266417
2458279 17.552 0.009 zg 424 346.1196444475387 2.8690917613102873 -1.7295240757403008
2458280 17.366 0.008 zg 425 410.7960404618129 3.0268570848907177 0.3889598037395672
2458283 17.545 0.009 zg 424 348.35836930343476 2.8876492374400926 0.5092007801557656
2458286 17.55 0.011 zg 424 346.757807984383 3.513133181994181 -1.0913605388959695
2458286 17.374 0.009 zg 425 407.7803073921672 3.380215885263842 -2.626773265906138
2458289 17.542 0.015 zg 424 349.3222500865139 4.82606523420207 1.4730815632349277
2458293 17.548 0.023 zg 424 347.39714814528367 7.359185750945364 -0.4520203779953249
2458293 17.351 0.021 zg 425 416.5107826397779 8.056032761092142 6.103701981704603
2458299 17.384 0.016 zg 425 404.0417550623512 5.954179341783818 -6.365325595722084
2458299 17.546 0.019 zg 424 348.0376670996582 6.0905362148871385 0.1884985763792315
2458302 17.348 0.009 zg 425 417.66323590259117 3.4621385071714634 7.256155244517856
2458302 17.549 0.011 zg 424 347.077330851331 3.5163703877915236 -0.771837671947992
2458305 17.555 0.014 zg 424 345.1646005765956 4.4507168379347135 -2.684567946683387
2458338 17.368 0.015 zg 425 410.04002272243935 5.664912263109772 -0.3670579356339658
2458469 17.377 0.009 zg 425 406.65512397795277 3.370888895260607 -3.751956680120543
2458472 17.355 0.025 zg 425 414.9791233621659 9.555247433574605 4.57204270409261
2458472 17.377 0.011 zg 425 406.65512397795277 4.11997531642963 -3.751956680120543
2458472 17.49 0.027 zg 424 366.45972293444447 9.113090708285066 18.61055441116548
2458472 17.383 0.028 zg 425 404.4140626988971 10.429415272277566 -5.9930179591762
2458487 17.548 0.011 zg 424 347.39714814528367 3.5196105765390873 -0.4520203779953249
2458488 17.372 0.009 zg 425 408.53215874586954 3.386448211452899 -1.8749219122037744
2458495 17.369 0.008 zg 425 409.6625357707487 3.018505113676372 -0.7445448873245937
2458495 17.543 0.009 zg 424 349.0006605244347 2.8929733861270996 1.1514920011557024
2458502 17.366 0.022 zg 425 410.7960404618129 8.323856983449472 0.3889598037395672
2458503 17.516 0.028 zg 424 357.78839414036497 9.226988095291487 9.939225617085981
2458511 17.552 0.016 zg 424 346.1196444475387 5.100607575662734 -1.7295240757403008
2458539 17.344 0.025 zg 425 419.2048020541708 9.652547281214535 8.797721396097472
2458543 17.39 0.009 zg 425 401.8150959622903 3.33076842036987 -8.591984695783026
2458547 17.362 0.009 zg 425 412.3122602694075 3.4177826309580683 1.9051796113341766
2458547 17.555 0.01 zg 424 345.1646005765956 3.179083455667653 -2.684567946683387
2458560 17.378 0.028 zg 425 406.2807531979488 10.477555265900689 -4.126327460124514
2458561 17.562 0.036 zg 424 342.94640047354756 11.371151079739537 -4.902768049731435
2458573 17.531 0.011 zg 424 352.87935333757576 3.5751528499301153 5.030184814296774
2458581 17.37 0.01 zg 425 409.2853963373274 3.7696578095459605 -1.121684320745885
2458581 17.538 0.012 zg 424 350.61157438043665 3.87510232607792 2.7624058571576597
2458584 17.368 0.012 zg 425 410.04002272243935 4.531929810487818 -0.3670579356339658
2458584 17.556 0.014 zg 424 344.8468385882949 4.446619463437378 -3.002329934984118
2458587 17.533 0.016 zg 424 352.22992387695376 5.190651980963208 4.380755353674772
2458587 17.388 0.026 zg 425 402.55594886362087 9.639961000274248 -7.851131794452442
2458597 17.369 0.01 zg 425 409.6625357707487 3.7731313920954648 -0.7445448873245937
2458600 17.354 0.009 zg 425 415.36150932772205 3.4430587904934726 4.954428669648735
2458600 17.564 0.01 zg 424 342.315251346304 3.152839979418039 -5.533917176974967
2458606 17.359 0.009 zg 425 413.45309654412074 3.427239372316994 3.046015886047428
2458617 17.404 0.019 zg 425 396.6671619266477 6.941535193887414 -13.739918731425632
2458617 17.541 0.024 zg 424 349.6441359799712 7.728819603458542 1.794967456692234
2458634 17.539 0.01 zg 424 350.2887978534977 3.2262790567210744 2.439629330218736
2458634 17.382 0.009 zg 425 404.7867134014104 3.355401067632507 -5.620367256662917
2458634 17.359 0.009 zg 425 413.45309654412074 3.427239372316994 3.046015886047428
2458635 17.367 0.007 zg 425 410.4178575126203 2.646061713699919 0.0107768545469753
2458637 17.363 0.008 zg 425 411.9326814730743 3.0352321653662897 1.5256008150009848
2458637 17.548 0.011 zg 424 347.39714814528367 3.5196105765390873 -0.4520203779953249
2458640 17.367 0.009 zg 425 410.4178575126203 3.40207934618561 0.0107768545469753
2458640 17.548 0.01 zg 424 347.39714814528367 3.1996459786718976 -0.4520203779953249
2458643 17.553 0.014 zg 424 345.80100323628574 4.458922917087842 -2.048165286993253
2458643 17.367 0.012 zg 425 410.4178575126203 4.536105794914147 0.0107768545469753
2458649 17.341 0.027 zg 425 420.36470946125405 10.453595547163573 9.95762880318074
2458651 17.54 0.034 zg 424 349.9663184778637 10.959250300489044 2.117149954584704
2458652 17.403 0.019 zg 425 397.0326741829972 6.947931529240519 -13.374406475076114
2458654 17.525 0.016 zg 424 354.83483492905503 5.229039368848929 6.985666405776044
2458658 17.365 0.008 zg 425 411.17457189083103 3.029646207532916 0.7674912327577204
2458658 17.537 0.01 zg 424 350.9346483324909 3.2322275594620056 3.085479809211904
2458662 17.551 0.012 zg 424 346.43857927338723 3.8289806797101003 -1.410589249891757
2458667 17.548 0.011 zg 424 347.39714814528367 3.5196105765390873 -0.4520203779953249
2458667 17.373 0.012 zg 425 408.1560599488579 4.511107484416438 -2.2510207092154246
2458672 17.537 0.02 zg 424 350.9346483324909 6.464455118924011 3.085479809211904
2458676 17.556 0.026 zg 424 344.8468385882949 8.25800757495513 -3.002329934984118
2458679 17.371 0.023 zg 425 408.90860410224667 8.662231077066101 -1.4984765558266417
2458683 17.381 0.015 zg 425 405.15970748601455 5.597488216434752 -5.247373172058758
2458686 17.37 0.015 zg 425 409.2853963373274 5.65448671431894 -1.121684320745885
2458692 17.363 0.014 zg 425 411.9326814730743 5.311656289391007 1.5256008150009848
2458831 17.375 0.021 zg 425 407.40490075704275 7.879909390885438 -3.0021799010305585
2458836 17.521 0.031 zg 424 356.1445057928213 10.168657571879494 8.295337269542301
2458857 17.549 0.012 zg 424 347.077330851331 3.8360404230452985 -0.771837671947992
2458872 17.381 0.01 zg 425 405.15970748601455 3.7316588109565014 -5.247373172058758
2458873 17.551 0.011 zg 424 346.43857927338723 3.509898956400925 -1.410589249891757
2458877 17.563 0.01 zg 424 342.63068058247956 3.1557451900464883 -5.2184879407994345
2458882 17.37 0.008 zg 425 409.2853963373274 3.0157262476367683 -1.121684320745885
2458884 17.365 0.015 zg 425 411.17457189083103 5.6805866391242175 0.7674912327577204
2458887 17.395 0.021 zg 425 399.9689232944876 7.736084835685636 -10.43815736358573
2458894 17.554 0.017 zg 424 345.48265536932405 5.409421842561554 -2.3665131539549407
2458896 17.369 0.011 zg 425 409.6625357707487 4.150444531305011 -0.7445448873245937
2458898 17.549 0.009 zg 424 347.077330851331 2.8770303172839737 -0.771837671947992
2458915 17.386 0.017 zg 425 403.2981677241399 6.314672773427237 -7.108912933933425
2458937 17.363 0.007 zg 425 411.9326814730743 2.6558281446955037 1.5256008150009848
2458937 17.556 0.009 zg 424 344.8468385882949 2.8585410836383143 -3.002329934984118
2458940 17.456 0.054 zg 424 378.11703952097446 18.805967825933585 30.267870997695468
2458944 17.362 0.028 zg 425 412.3122602694075 10.633101518536213 1.9051796113341766
2458955 17.566 0.01 zg 424 341.6852637685635 3.1470375793969323 -6.163904754715475
2458956 17.377 0.02 zg 425 406.65512397795277 7.490864211690238 -3.751956680120543
2458963 17.545 0.01 zg 424 348.35836930343476 3.208499152711214 0.5092007801557656
2458963 17.359 0.01 zg 425 413.45309654412074 3.808043747018882 3.046015886047428
2458963 17.546 0.009 zg 424 348.0376670996582 2.88499083863075 0.1884985763792315
2458963 17.376 0.008 zg 425 407.0298397250257 2.99910669233472 -3.3772409330476307
2458966 17.389 0.023 zg 425 402.18535182528336 8.519807160747861 -8.22172883278995
2458966 17.569 0.016 zg 424 340.74245563216147 5.0213663928883205 -7.106712891117525
2458972 17.541 0.018 zg 424 349.6441359799712 5.7966147025939065 1.794967456692234
2458972 17.386 0.014 zg 425 403.2981677241399 5.200318754587136 -7.108912933933425
2458977 17.369 0.048 zg 425 409.6625357707487 18.11103068205823 -0.7445448873245937
2458980 17.543 0.008 zg 424 349.0006605244347 2.5715318987796447 1.1514920011557024
2458986 17.365 0.008 zg 425 411.17457189083103 3.029646207532916 0.7674912327577204
2458986 17.537 0.01 zg 424 350.9346483324909 3.2322275594620056 3.085479809211904
2458992 17.555 0.009 zg 424 345.1646005765956 2.8611751101008873 -2.684567946683387
2458992 17.377 0.008 zg 425 406.65512397795277 2.996345684676095 -3.751956680120543
2458995 17.357 0.01 zg 425 414.2154071920219 3.815064887555234 3.808326533948616
2458995 17.544 0.009 zg 424 348.6793670209258 2.89031008585314 0.8301984976467907
2458998 17.372 0.008 zg 425 408.53215874586954 3.0101761879581326 -1.8749219122037744
2458998 17.548 0.011 zg 424 347.39714814528367 3.5196105765390873 -0.4520203779953249
2459014 17.566 0.009 zg 424 341.6852637685635 2.832333821457239 -6.163904754715475
2459017 17.557 0.009 zg 424 344.52936913486457 2.8559094820868958 -3.319799388414424
2459018 17.379 0.007 zg 425 405.9067270674335 2.616977380896131 -4.500353590639804
2459020 17.556 0.01 zg 424 344.8468385882949 3.1761567595981273 -3.002329934984118
2459023 17.538 0.01 zg 424 350.61157438043665 3.2292519383982667 2.7624058571576597
2459024 17.375 0.008 zg 425 407.40490075704275 3.0018702441468337 -3.0021799010305585
2459026 17.552 0.02 zg 424 346.1196444475387 6.3757594695784165 -1.7295240757403008
2459027 17.353 0.013 zg 425 415.7442476460065 4.977889837064141 5.337166987933188
