jd mag magerr filt field flux fluxerr adjflux
2458204 18.576 0.049 zg 425 134.7802473050272 6.0827225701822885 7.554257104310395
2458207 18.598 0.076 zg 425 132.07671203683998 9.24518319533793 4.850721836123185
2458207 18.544 0.077 zg 425 138.8117562350853 9.844477123688309 11.585766034368518
2458223 18.642 0.024 zg 425 126.83124304932647 2.8035814038843245 -0.3947471513903196
2458229 18.661 0.026 zg 425 124.6310485659005 2.9845253833414183 -2.594941634816294
2458243 18.676 0.022 zg 425 122.92104647325519 2.4907182891760025 -4.304943727461605
2458246 18.665 0.026 zg 425 124.17273557672763 2.973550214910751 -3.0532546239891616
2458249 18.579 0.025 zg 425 134.4083497511674 3.094866625109681 7.182359550450613
2458267 18.805 0.092 zg 425 109.150630548431 9.248893024335214 -18.075359652285798
2458270 18.757 0.061 zg 425 114.08439638531719 6.409612343225347 -13.141593815399602
2458274 18.624 0.021 zg 425 128.9514556322845 2.494142275453764 1.725465431567713
2458277 18.648 0.025 zg 425 126.13228078127018 2.9043030947229216 -1.0937094194466113
2458280 18.624 0.021 zg 425 128.9514556322845 2.494142275453764 1.725465431567713
2458283 18.639 0.023 zg 425 127.18217533240534 2.6941995853375547 -0.043814868311457644
2458286 18.652 0.024 zg 425 125.66844722373132 2.7778780150758986 -1.5575429769854736
2458289 18.659 0.052 zg 425 124.86083902139622 5.9800562978914416 -2.365151179320577
2458293 18.63 0.063 zg 425 128.24080895145957 7.4411914501292316 1.0148187507427764
2458299 18.606 0.044 zg 425 131.10711138593786 5.31318093262476 3.881121185221062
2458302 18.557 0.026 zg 425 137.15961231886251 3.2845454583370555 9.93362211814572
2458305 18.683 0.035 zg 425 122.13109444023019 3.937041324287709 -5.094895760486608
2458338 18.664 0.046 zg 425 124.28715557695428 5.265744230951132 -2.938834623762517
2458472 18.677 0.084 zg 425 122.80788412675122 9.501260270624556 -4.418106073965575
2458472 18.652 0.034 zg 425 125.66844722373132 3.93532718802419 -1.5575429769854736
2458488 18.634 0.026 zg 425 127.76922158088973 3.0596748515383423 0.5432313801729407
2458492 18.707 0.031 zg 425 119.46102834222035 3.410857869876244 -7.764961858496449
2458495 18.589 0.023 zg 425 133.1760865937767 2.821173299953853 5.950096393059894
2458502 18.648 0.073 zg 425 126.13228078127018 8.48056503659093 -1.0937094194466113
2458526 18.603 0.043 zg 425 131.46987466744767 5.206793865697441 4.243884466730876
2458539 18.668 0.08 zg 425 123.83010720543112 9.12413948528257 -3.3958829952856746
2458543 18.619 0.024 zg 425 129.54666850757684 2.8636053864248416 2.320678306860046
2458547 18.665 0.027 zg 425 124.17273557672763 3.087917530868857 -3.0532546239891616
2458560 18.581 0.081 zg 425 134.1609883194027 10.0089137732056 6.934998118685897
2458568 18.653 0.032 zg 425 125.5527555925803 3.700427563671043 -1.6732346081364966
2458581 18.671 0.029 zg 425 123.48842424457655 3.2983742159454836 -3.7375659561402443
2458584 18.656 0.033 zg 425 125.20631934825762 3.80553629913534 -2.0196708524591713
2458587 18.706 0.07 zg 425 119.57110670061817 7.70903413956603 -7.65488350009862
2458597 18.623 0.028 zg 425 129.0702790238619 3.328587364803977 1.8442888231451064
2458600 18.674 0.026 zg 425 123.14768408550395 2.949003424765024 -4.07830611521284
2458606 18.644 0.024 zg 425 126.59782631642834 2.7984217697439093 -0.6281638842884547
2458617 18.651 0.053 zg 425 125.78424545989888 6.140133284824705 -1.44174474081791
2458634 18.607 0.023 zg 425 130.98641286608796 2.774787727182002 3.7604226653711663
2458634 18.634 0.025 zg 425 127.76922158088973 2.9419950495560987 0.5432313801729407
2458635 18.634 0.02 zg 425 127.76922158088973 2.353596039644879 0.5432313801729407
2458637 18.633 0.023 zg 425 127.88695559306566 2.7091294973402578 0.6609653923488708
2458640 18.668 0.027 zg 425 123.83010720543112 3.0793970762828673 -3.3958829952856746
2458643 18.623 0.031 zg 425 129.0702790238619 3.6852217253186885 1.8442888231451064
2458649 18.672 0.085 zg 425 123.3747395644137 9.65874842988342 -3.8512506363030923
2458652 18.652 0.055 zg 425 125.66844722373132 6.365970451215601 -1.5575429769854736
2458658 18.587 0.023 zg 425 133.42163209749816 2.826374882585844 6.195641896781368
2458667 18.588 0.025 zg 425 133.2988028066995 3.0693183625665923 6.072812605982719
2458679 18.67 0.069 zg 425 123.60221368043317 7.8550873652129924 -3.623776520283627
2458683 18.635 0.045 zg 425 127.65159595582487 5.290715915006065 0.4256057551080801
2458686 18.555 0.04 zg 425 137.4125025107764 5.062463677957131 10.186512310059598
2458692 18.562 0.037 zg 425 136.52942114403047 4.652685026243989 9.303430943313671
2458831 18.606 0.064 zg 425 131.10711138593786 7.728263174726924 3.881121185221062
2458872 18.669 0.032 zg 425 123.71610796851239 3.646295884435693 -3.5098822322044043
2458882 18.628 0.023 zg 425 128.4772549594256 2.7216342709369927 1.251264758708814
2458884 18.606 0.045 zg 425 131.10711138593786 5.433935044729868 3.881121185221062
2458887 18.585 0.056 zg 425 133.66763032960284 6.8942964834863245 6.44164012888605
2458896 18.603 0.031 zg 425 131.46987466744767 3.753735112479551 4.243884466730876
2458911 18.682 0.03 zg 425 122.2436331532471 3.377716408945194 -4.982357047469691
2458915 18.595 0.046 zg 425 132.44215812868828 5.611251837435833 5.216167927971483
2458937 18.655 0.02 zg 425 125.32169175284923 2.3085108740712443 -1.9042984478675606
2458944 18.742 0.088 zg 425 115.67146842996964 9.375287640983597 -11.554521770747158
2458956 18.736 0.057 zg 425 116.31246208696547 6.1062809823441055 -10.913528113751326
2458963 18.624 0.022 zg 425 128.9514556322845 2.6129109552372762 1.725465431567713
2458963 18.648 0.028 zg 425 126.13228078127018 3.252819466089672 -1.0937094194466113
2458966 18.56 0.062 zg 425 136.78114941105747 7.810765843785008 9.555159210340676
2458972 18.656 0.044 zg 425 125.20631934825762 5.07404839884712 -2.0196708524591713
2458986 18.627 0.023 zg 425 128.59564139484826 2.724142143478028 1.369651194131464
2458992 18.628 0.023 zg 425 128.4772549594256 2.7216342709369927 1.251264758708814
2458995 18.649 0.029 zg 425 126.01616214030003 3.3658900624786763 -1.2098280604167684
2458998 18.67 0.026 zg 425 123.60221368043317 2.9598879926889534 -3.623776520283627
2459012 18.644 0.022 zg 425 126.59782631642834 2.5652199555985833 -0.6281638842884547
2459018 18.603 0.022 zg 425 131.46987466744767 2.6639410475661327 4.243884466730876
2459024 18.556 0.021 zg 425 137.2859991847048 2.65534663967575 10.060008983987998
2459027 18.65 0.042 zg 425 125.90015039931424 4.870249599854845 -1.3258398014025516
2459033 18.562 0.056 zg 425 136.52942114403047 7.041901661342255 9.303430943313671
2459039 18.627 0.036 zg 425 128.59564139484826 4.2638746593569135 1.369651194131464
2459043 18.604 0.033 zg 425 131.34884218408754 3.992232895135419 4.122851983370751
2459199 18.571 0.032 zg 425 135.40236466025738 3.9907259702125115 8.176374459540583
2459217 18.704 0.123 zg 425 119.7915678087366 13.57084969249689 -7.434422391980192
2459218 18.599 0.052 zg 425 131.95512089291927 6.3198282016950715 4.7291306922024745
2459225 18.626 0.027 zg 425 128.71413691843645 3.2008527316006528 1.4881467177196583
2459227 18.672 0.028 zg 425 123.3747395644137 3.181705365138068 -3.8512506363030923
2459227 18.657 0.033 zg 425 125.0910531566567 3.8020328843038547 -2.134937044060095
2459231 18.683 0.027 zg 425 122.13109444023019 3.037146164450518 -5.094895760486608
2459250 18.69 0.036 zg 425 121.34621903348186 4.023503928542674 -5.879771167234935
2459252 18.676 0.023 zg 425 122.92104647325519 2.603932756865821 -4.304943727461605
2459255 18.684 0.031 zg 425 122.01865933147964 3.4838834909429197 -5.207330869237154
2459256 18.557 0.021 zg 425 137.15961231886251 2.6529021009645453 9.93362211814572
2459265 18.665 0.026 zg 425 124.17273557672763 2.973550214910751 -3.0532546239891616
2459269 18.576 0.034 zg 425 134.7802473050272 4.220664640534649 7.554257104310395
2459290 18.625 0.022 zg 425 128.83274163071118 2.610505483242175 1.6067514299943895
2459292 18.589 0.024 zg 425 133.1760865937767 2.9438330086474984 5.950096393059894
2459300 18.577 0.097 zg 425 134.6561672594612 12.030222596360312 7.430177058744405
2459305 18.657 0.059 zg 425 125.0910531566567 6.797573944664467 -2.134937044060095
2459306 18.715 0.039 zg 425 118.58404186177495 4.259577614103317 -8.641948338941845
2459307 18.685 0.034 zg 425 121.90632773161678 3.8175158244799583 -5.31966246910001
2459308 18.616 0.024 zg 425 129.90511416380167 2.8715287620216903 2.6791239630848764
2459309 18.649 0.024 zg 425 126.01616214030003 2.785564189637525 -1.2098280604167684
2459316 18.633 0.019 zg 425 127.88695559306566 2.2379765412810824 0.6609653923488708
2459319 18.647 0.031 zg 425 126.24850642072785 3.604654318324425 -0.977483779988944
2459322 18.623 0.028 zg 425 129.0702790238619 3.328587364803977 1.8442888231451064
2459324 18.597 0.028 zg 425 132.19841522193127 3.409258722323509 4.972425021214477
2459328 18.622 0.074 zg 425 129.18921190624252 8.805086943924504 1.9632217055257257
2459334 18.659 0.027 zg 425 124.86083902139622 3.1050292315974795 -2.365151179320577
2459336 18.582 0.021 zg 425 134.03747836986136 2.592514676614419 6.8114881691445675
2459338 18.627 0.027 zg 425 128.59564139484826 3.197905994517685 1.369651194131464
2459340 18.632 0.025 zg 425 128.00479809222603 2.9474193991887234 0.7788078915092314
2459342 18.621 0.022 zg 425 129.30825438031707 2.620140678647361 2.0822641796002728
2459344 18.661 0.022 zg 425 124.6310485659005 2.525367632058123 -2.594941634816294
2459346 18.608 0.024 zg 425 130.86582546250375 2.8927651093662896 3.6398352617869563
2459348 18.609 0.021 zg 425 130.74534907289132 2.528839250729757 3.5193588721745215
2459356 18.698 0.077 zg 425 120.45539300408697 8.54265080290006 -6.770597196629822
2459362 18.654 0.042 zg 425 125.4371704683031 4.8523399483048175 -1.7888197324136996
2459366 18.639 0.025 zg 425 127.18217533240534 2.9284778101495164 -0.043814868311457644
2459368 18.601 0.023 zg 425 131.71227431610174 2.7901642185223055 4.486284115384947
2459370 18.641 0.026 zg 425 126.94811275338117 3.040011852900493 -0.27787744733562647
2459374 18.594 0.021 zg 425 132.56419805712116 2.564018909012715 5.338207856404367
2459376 18.673 0.027 zg 425 123.26115954350655 3.065248531908421 -3.9648306572102427
2459378 18.567 0.022 zg 425 135.9021254346364 2.7537506315616063 8.676135233919595
2459387 18.48 0.116 zg 425 147.24014922130806 15.73112993268621 20.014159020591265
2459391 18.644 0.073 zg 425 126.59782631642834 8.51186621630439 -0.6281638842884547
2459399 18.577 0.035 zg 425 134.6561672594612 4.3408019677588765 7.430177058744405
2459401 18.628 0.035 zg 425 128.4772549594256 4.141617368817164 1.251264758708814
2459405 18.632 0.043 zg 425 128.00479809222603 5.069561366604604 0.7788078915092314
2459407 18.519 0.047 zg 425 142.0450974015473 6.148933367622175 14.819107200830516
2459409 18.604 0.048 zg 425 131.34884218408754 5.806884211106064 4.122851983370751
2459419 18.511 0.095 zg 425 143.095589761893 12.520611330639197 15.869599561176202
2459600 18.612 0.055 zg 425 130.38458496634777 6.604875237394016 3.15859476563098
2459673 18.677 0.027 zg 425 122.80788412675122 3.053976515557893 -4.418106073965575
2459675 18.637 0.024 zg 425 127.41666946799026 2.816522147673062 0.19067926727346673
2459677 18.752 0.038 zg 425 114.6109860330693 4.011303528583031 -12.615004167647498
2459679 18.521 0.031 zg 425 141.78368150935387 4.048215494268347 14.557691308637075
2459682 18.618 0.061 zg 425 129.66604036301047 7.285037035221345 2.440050162293673
2459684 18.658 0.107 zg 425 124.97589308026646 12.316454495102242 -2.2500971204503344
2459687 18.639 0.091 zg 425 127.18217533240534 10.659659228944237 -0.043814868311457644
2459696 18.637 0.028 zg 425 127.41666946799026 3.2859425056185727 0.19067926727346673
2459699 18.618 0.029 zg 425 129.66604036301047 3.4633782626462133 2.440050162293673
2459701 18.64 0.027 zg 425 127.0650901479964 3.1598443700789884 -0.1609000527203932
2459711 18.589 0.063 zg 425 133.1760865937767 7.727561647699684 5.950096393059894
2459715 18.565 0.082 zg 425 136.15269711533475 10.282904000557467 8.926706914617952
2459722 18.699 0.029 zg 425 120.34450056286157 3.21440005503036 -6.881489637855225
2459724 18.678 0.031 zg 425 122.6948259586371 3.503189437774223 -4.531164242079697
2459726 18.659 0.025 zg 425 124.86083902139622 2.8750270662939625 -2.365151179320577
2459730 18.639 0.026 zg 425 127.18217533240534 3.0456169225554963 -0.043814868311457644
2459732 18.659 0.024 zg 425 124.86083902139622 2.760025983642204 -2.365151179320577
2459734 18.625 0.03 zg 425 128.83274163071118 3.559780204421148 1.6067514299943895
2459736 18.621 0.03 zg 425 129.30825438031707 3.5729191072464017 2.0822641796002728
2459738 18.653 0.048 zg 425 125.5527555925803 5.550641345506564 -1.6732346081364966
2459742 18.63 0.108 zg 425 128.24080895145957 12.756328200221539 1.0148187507427764
2459753 18.625 0.031 zg 425 128.83274163071118 3.6784395445685196 1.6067514299943895
2459756 18.595 0.033 zg 425 132.44215812868828 4.025463274682228 5.216167927971483
2459758 18.636 0.029 zg 425 127.53407861808878 3.406433591987007 0.3080884173719909
2459760 18.659 0.031 zg 425 124.86083902139622 3.5650335622045133 -2.365151179320577
2459762 18.627 0.029 zg 425 128.59564139484826 3.434787920037514 1.369651194131464
2459764 18.664 0.034 zg 425 124.28715557695428 3.892071822876924 -2.938834623762517
2459770 18.627 0.061 zg 425 128.59564139484826 7.224898728354771 1.369651194131464
2459770 18.788 0.093 zg 425 110.87311490597189 9.496965875382614 -16.352875294744905
2459935 18.668 0.036 zg 425 123.83010720543112 4.105862768377156 -3.3958829952856746
2459938 18.72 0.032 zg 425 118.03919768065134 3.4789798011960986 -9.186792520065453
2459969 18.556 0.027 zg 425 137.2859991847048 3.414017108154535 10.060008983987998
2459978 18.688 0.034 zg 425 121.56995303287614 3.8069821978890226 -5.656037167840651
2460030 18.68 0.033 zg 425 122.46902177403516 3.7223385393540274 -4.756968426681638
2460036 18.693 0.049 zg 425 121.01138983609542 5.4613248374540575 -6.214600364621376
2460043 18.705 0.082 zg 425 119.68128649163509 9.038904154900429 -7.544703709081702
2460045 18.6 0.028 zg 425 131.83364168702343 3.3998515947609764 4.6076514863066365
2460049 18.662 0.024 zg 425 124.51631197434396 2.7524102763525162 -2.70967822637283
2460055 18.661 0.028 zg 425 124.6310485659005 3.214104258983066 -2.594941634816294
2460057 18.623 0.027 zg 425 129.0702790238619 3.209709244632406 1.8442888231451064
2460059 18.678 0.028 zg 425 122.6948259586371 3.164171105086395 -4.531164242079697
2460061 18.619 0.03 zg 425 129.54666850757684 3.5795067330310517 2.320678306860046
2460063 18.626 0.042 zg 425 128.71413691843645 4.979104249156571 1.4881467177196583
2460065 18.561 0.056 zg 425 136.65522731497254 7.048390480211776 9.429237114255741
2458218 17.722 0.015 zr 425 295.95538664257185 4.088774768846851 0.3908165070189398
2458219 17.727 0.028 zr 425 294.59559515838197 7.597311969782071 -0.9689749771709444
2458219 17.679 0.015 zr 425 307.91174070684707 4.253957904656604 12.347170571294157
2458219 17.74 0.016 zr 425 291.0893048160662 4.289650521596633 -4.475265319486709
2458231 17.687 0.017 zr 425 305.6513011516406 4.785759281864811 10.086731016087697
2458243 17.741 0.016 zr 425 290.82132508663653 4.2857014263632935 -4.743245048916378
2458256 17.735 0.015 zr 425 292.43291199938085 4.040109983223684 -3.1316581361720637
2458256 17.715 0.013 zr 425 297.86964574615683 3.566525070942694 2.3050756106039216
2458270 17.735 0.022 zr 425 292.43291199938085 5.925494642061404 -3.1316581361720637
2458274 17.729 0.013 zr 425 294.053429523994 3.5208318255017637 -1.5111406115589148
2458277 17.73 0.015 zr 425 293.78272099167026 4.058758283607894 -1.7818491438826527
2458283 17.701 0.014 zr 425 301.7353887032326 3.890719885118234 6.170818567679703
2458286 17.715 0.015 zr 425 297.86964574615683 4.115221235703109 2.3050756106039216
2458293 17.753 0.028 zr 425 287.62474650289994 7.417541081146211 -7.939823632652974
2458296 17.736 0.026 zr 425 292.16369533172127 6.996410403682705 -3.400874803831641
2458305 17.742 0.019 zr 425 290.5535920620291 5.08458521046405 -5.010978073523802
2458450 17.649 0.027 zr 425 316.53828783113113 7.871648503555669 20.973717695578216
2458450 17.666 0.031 zr 425 311.6206642051124 8.89741039123818 16.056094069559492
2458450 17.694 0.028 zr 425 303.6870332441596 7.831770639656199 8.122463108606667
2458450 17.714 0.029 zr 425 298.14412020929586 7.963425598389896 2.5795500737429506
2458451 17.772 0.025 zr 425 282.6352000367645 6.5079159836004425 -12.92937009878841
2458451 17.739 0.025 zr 425 291.35753147764643 6.708755087119723 -4.20703865790648
2458451 17.7 0.026 zr 425 302.0134252873798 7.232280753888234 6.448855151826876
2458451 17.729 0.029 zr 425 294.053429523994 7.854163303042397 -1.5111406115589148
2458457 17.698 0.026 zr 425 302.57026728912024 7.245615385248783 7.005697153567326
2458458 17.785 0.026 zr 425 279.2712628680675 6.687676806528991 -16.29330726748543
2458469 17.758 0.016 zr 425 286.30323083334645 4.219120328914539 -9.261339302206466
2458474 17.727 0.04 zr 425 294.59559515838197 10.853302813974388 -0.9689749771709444
2458477 17.735 0.022 zr 425 292.43291199938085 5.925494642061404 -3.1316581361720637
2458539 17.715 0.021 zr 425 297.86964574615683 5.761309729984353 2.3050756106039216
2458557 17.71 0.016 zr 425 299.24454956122077 4.409830649468064 3.6799794256678524
2458560 17.741 0.019 zr 425 290.82132508663653 5.089270443806411 -4.743245048916378
2458573 17.718 0.016 zr 425 297.0477375301007 4.377457231004274 1.4831673945477633
2458584 17.719 0.015 zr 425 296.7742724078369 4.100088093782637 1.2097022722840052
2458587 17.71 0.019 zr 425 299.24454956122077 5.2366738962433255 3.6799794256678524
