jd mag magerr filt field flux fluxerr adjflux
2458206 18.259 0.033 zg 430 180.4788225302308 5.485495571941802 3.799529648406434
2458206 18.256 0.031 zg 430 180.97819353468657 5.1672993633155135 4.298900652862216
2458230 18.248 0.029 zg 430 182.31661501613982 4.869674431319057 5.637322134315468
2458233 18.258 0.032 zg 430 180.64512624270796 5.324169917548632 3.9658333608836074
2458236 18.26 0.062 zg 430 180.31267191861656 10.29659470685577 3.6333790367922063
2458236 18.307 0.058 zg 430 172.67372142005215 9.224225735931954 -4.005571461772206
2458244 18.282 0.028 zg 430 176.69580908017844 4.5567999230044585 0.01651619835408269
2458247 18.296 0.018 zg 430 174.43203557176693 2.8918411549067353 -2.247257310057421
2458261 18.21 0.036 zg 430 188.81054634131937 6.260433831440402 12.131253459495014
2458269 18.245 0.06 zg 430 182.82107105088784 10.103065749287511 6.141778169063485
2458272 18.299 0.032 zg 430 173.95072730411616 5.126865300555908 -2.7285655777081956
2458275 18.311 0.016 zg 430 172.0387383213272 2.535256539367626 -4.640554560497151
2458278 18.318 0.017 zg 430 170.93313147046496 2.6763989468742517 -5.746161411359395
2458281 18.27 0.019 zg 430 178.6595554059349 3.126479100389736 1.9802625241105432
2458284 18.283 0.018 zg 430 176.53314114863525 2.926674570443482 -0.14615173318910024
2458287 18.276 0.018 zg 430 177.67496923415118 2.9456044960084724 0.995676352326825
2458290 18.284 0.028 zg 430 176.37062297081977 4.548413713700448 -0.30866991100458563
2458296 18.293 0.05 zg 430 174.91467558233225 8.055118490835358 -1.7646172994921017
2458300 18.263 0.02 zg 430 179.81513728014173 3.3123172367674587 3.1358443983173743
2458303 18.312 0.016 zg 430 171.88035773576806 2.532922556805526 -4.798935146056294
2458306 18.293 0.019 zg 430 174.91467558233225 3.060945026517436 -1.7646172994921017
2458316 18.302 0.035 zg 430 173.47074710471705 5.592036188954062 -3.208545777107304
2458331 18.22 0.035 zg 430 187.07952084763568 6.030731222715288 10.400227965811325
2458334 18.27 0.02 zg 430 178.6595554059349 3.2910306319891958 1.9802625241105432
2458337 18.243 0.017 zg 430 183.15815027532153 2.8678131400933675 6.478857393497179
2458345 18.269 0.023 zg 430 178.82418273958538 3.7881726564757146 2.1448898577610294
2458494 18.285 0.022 zg 430 176.20825440886614 3.570463598806347 -0.4710384729582131
2458560 18.214 0.028 zg 430 188.11622235964077 4.851320424783415 11.43692947781642
2458568 18.314 0.036 zg 430 171.56403385067858 5.688587330474376 -5.115259031145769
2458573 18.326 0.022 zg 430 169.67827834020093 3.4381483339371623 -7.0010145416234195
2458577 18.33 0.036 zg 430 169.05431055818644 5.605371869726391 -7.624982323637909
2458581 18.279 0.021 zg 430 177.1847127777229 3.4270561781266986 0.505419895898541
2458584 18.262 0.019 zg 430 179.98082943432416 3.149600929089359 3.3015365524998117
2458587 18.366 0.056 zg 430 163.5408493428325 8.435094568149564 -13.13844353899185
2458591 18.202 0.102 zg 430 190.2068918689904 17.86907619513252 13.527598987166044
2458598 18.258 0.046 zg 430 180.64512624270796 7.653494256476158 3.9658333608836074
2458606 18.271 0.017 zg 430 178.49507962985624 2.7948007447937466 1.8157867480318828
2458617 18.255 0.028 zg 430 181.1449573967306 4.671538800014838 4.465664514906251
2458636 18.3 0.017 zg 430 173.79058652234986 2.7211397740375722 -2.8887063594744973
2458639 18.325 0.019 zg 430 169.83462980138165 2.9720460200966605 -6.8446630804427
2458642 18.29 0.017 zg 430 175.39865102064152 2.7463181703654795 -1.2806418611828292
2458646 18.255 0.03 zg 430 181.1449573967306 5.005220142873041 4.465664514906251
2458651 18.296 0.083 zg 430 174.43203557176693 13.334600880958837 -2.247257310057421
2458654 18.329 0.035 zg 430 169.21008705906277 5.454688736649918 -7.46920582276158
2458657 18.272 0.019 zg 430 178.33075527182507 3.1207252142056805 1.6514623900007166
2458665 18.297 0.018 zg 430 174.27145169278887 2.8891788969761825 -2.40784118903548
2458672 18.294 0.022 zg 430 174.75364738012618 3.5409892619535857 -1.9256455016981704
2458682 18.231 0.029 zg 430 185.19371719967475 4.946521793465464 8.514424317850398
2458685 18.261 0.018 zg 430 180.1466742669202 2.9865819363801447 3.467381385095848
2458692 18.238 0.02 zg 430 184.00356988477108 3.389471016594897 7.3242770029467295
2458698 18.259 0.169 zg 430 180.4788225302308 28.092386413883773 3.799529648406434
2458705 18.325 0.056 zg 430 169.83462980138165 8.759714585548053 -6.8446630804427
2458708 18.353 0.041 zg 430 165.5107661042443 6.250083013291178 -11.168526777580041
2458715 18.348 0.025 zg 430 166.27472908939828 3.82861712542872 -10.404563792426075
2458718 18.265 0.021 zg 430 179.48421044491954 3.4715324061455357 2.804917563095188
2458723 18.306 0.027 zg 430 172.83283305717808 4.297992893755778 -3.8464598246462742
2458728 18.306 0.027 zg 430 172.83283305717808 4.297992893755778 -3.8464598246462742
2458729 18.257 0.042 zg 430 180.81158319712418 6.994412142653895 4.1322903152998265
2458734 18.235 0.048 zg 430 184.5126935937393 8.157238612552746 7.833400711914948
2458761 18.322 0.058 zg 430 170.30454914419587 9.09766461418114 -6.374743737628478
2458893 18.29 0.037 zg 430 175.39865102064152 5.977280723736631 -1.2806418611828292
2458901 18.351 0.059 zg 430 165.8159291817449 9.010604766470275 -10.863363700079447
2458913 18.307 0.018 zg 430 172.67372142005215 2.8626907456340547 -4.005571461772206
2458915 18.307 0.036 zg 430 172.67372142005215 5.725381491268109 -4.005571461772206
2458944 18.321 0.034 zg 430 170.4614776878184 5.338027981370426 -6.217815194005965
2458954 18.298 0.022 zg 430 174.11101564893846 3.5279677766018294 -2.5682772328858903
2458963 18.3 0.02 zg 430 173.79058652234986 3.201340910632438 -2.8887063594744973
2458963 18.321 0.019 zg 430 170.4614776878184 2.983015636648179 -6.217815194005965
2458972 18.295 0.031 zg 430 174.59276742209587 4.984982324772611 -2.0865254597284775
2458975 18.294 0.06 zg 430 174.75364738012618 9.657243441691596 -1.9256455016981704
2458986 18.277 0.016 zg 430 177.51139987796378 2.615904660451229 0.8321069961394301
2458995 18.307 0.017 zg 430 172.67372142005215 2.7036523708766076 -4.005571461772206
2459009 18.331 0.031 zg 430 168.8986774667167 4.8224043543197626 -7.780615415107661
2459016 18.359 0.024 zg 430 164.5986424217617 3.6384228515270967 -12.080650460062657
2459019 18.293 0.016 zg 430 174.91467558233225 2.5776379170673147 -1.7646172994921017
2459022 18.32 0.017 zg 430 170.61855083455362 2.671473375831252 -6.060742047270736
2459025 18.314 0.018 zg 430 171.56403385067858 2.844293665237188 -5.115259031145769
2459028 18.36 0.029 zg 430 164.4471112630046 4.392380216969481 -12.232181618819766
2459033 18.244 0.053 zg 430 182.98953304775063 8.93259818455747 6.310240165926274
2459036 18.26 0.035 zg 430 180.31267191861656 5.812593786128257 3.6333790367922063
2459039 18.289 0.016 zg 430 175.5602735668174 2.587151800556226 -1.119019315006966
2459042 18.242 0.017 zg 430 183.32692287663917 2.8704557103694857 6.647629994814821
2459051 18.307 0.028 zg 430 172.67372142005215 4.45307449320853 -4.005571461772206
2459064 18.255 0.065 zg 430 181.1449573967306 10.84464364289159 4.465664514906251
2459233 18.287 0.021 zg 430 175.88396558172082 3.401897496859245 -0.795327300103537
2459254 18.331 0.02 zg 430 168.8986774667167 3.1112286156901696 -7.780615415107661
2459275 18.179 0.045 zg 430 194.27917425066636 8.052197949157987 17.599881368842006
2459291 18.282 0.017 zg 430 176.69580908017844 2.7666285246812783 0.01651619835408269
2459301 18.297 0.047 zg 430 174.27145169278887 7.543967119882255 -2.40784118903548
2459302 18.241 0.065 zg 430 183.4958509948751 10.985385089303458 6.816558113050746
2459307 18.252 0.027 zg 430 181.64617154506735 4.517162281430402 4.966878663242994
2459309 18.31 0.022 zg 430 172.19726484799492 3.489189924821398 -4.482028033829437
2459311 18.308 0.019 zg 430 172.51475626269263 3.0189472862990274 -4.164536619131724
2459313 18.283 0.024 zg 430 176.53314114863525 3.9022327605913096 -0.14615173318910024
2459316 18.322 0.015 zg 430 170.30454914419587 2.352844296770984 -6.374743737628478
2459319 18.317 0.02 zg 430 171.09063922650202 3.151606043470128 -5.588653655322332
2459324 18.272 0.022 zg 430 178.33075527182507 3.613471300659209 1.6514623900007166
2459334 18.325 0.041 zg 430 169.83462980138165 6.4133624644191105 -6.8446630804427
2459339 18.326 0.019 zg 430 169.67827834020093 2.969309924763913 -7.0010145416234195
2459341 18.308 0.017 zg 430 172.51475626269263 2.7011633614254458 -4.164536619131724
2459343 18.305 0.02 zg 430 172.99209130904643 3.186632085232601 -3.687201572777923
2459345 18.326 0.018 zg 430 169.67827834020093 2.8130304550394967 -7.0010145416234195
2459349 18.301 0.016 zg 430 173.63059316779152 2.558714979301572 -3.0486997140328356
2459352 18.287 0.017 zg 430 175.88396558172082 2.7539170212670077 -0.795327300103537
2459358 18.214 0.062 zg 430 188.11622235964077 10.742209512020418 11.43692947781642
2459361 18.246 0.053 zg 430 182.65276414182736 8.916158876431137 5.973471260003009
2459363 18.281 0.033 zg 430 176.85862690344004 5.375462899953391 0.1793340216156878
2459368 18.306 0.018 zg 430 172.83283305717808 2.865328595837185 -3.8464598246462742
2459370 18.309 0.018 zg 430 172.35593745024872 2.8574223282860896 -4.323355431575635
2459376 18.277 0.018 zg 430 177.51139987796378 2.942892743007632 0.8321069961394301
2459378 18.256 0.019 zg 430 180.97819353468657 3.1670544484837015 4.298900652862216
2459386 18.239 0.054 zg 430 183.83417435544038 9.143146716200036 7.1548814736160296
2459390 18.198 0.042 zg 430 190.90893236740553 7.3850122380484216 14.229639485581174
2459392 18.258 0.026 zg 430 180.64512624270796 4.325888058008263 3.9658333608836074
2459396 18.273 0.022 zg 430 178.166582192443 3.6101447027889555 1.4872893106186496
2459399 18.307 0.019 zg 430 172.67372142005215 3.021729120391502 -4.005571461772206
2459405 18.324 0.021 zg 430 169.99112533391627 3.287919861535329 -6.68816754790808
2459407 18.32 0.023 zg 430 170.61855083455362 3.614346332006988 -6.060742047270736
2459409 18.317 0.02 zg 430 171.09063922650202 3.151606043470128 -5.588653655322332
2459412 18.264 0.029 zg 430 179.64959766381665 4.798438432299753 2.970304781992297
2459419 18.364 0.081 zg 430 163.84238035532854 12.223257132461619 -12.836912526495809
2459423 18.315 0.025 zg 430 171.40609028280952 3.946771083335888 -5.273202599014837
2459427 18.298 0.027 zg 430 174.11101564893846 4.3297786349204275 -2.5682772328858903
