jd mag magerr filt field flux fluxerr adjflux
2458203 20.418 0.188 zg 428 24.707354636555344 4.278187142803414 -0.3382836029815657
2458206 21.098 0.5 zg 428 13.207671203683997 6.0823573653539 -11.837967035852913
2458206 20.689 0.383 zg 428 19.249801207494805 6.790483572492573 -5.795837032042105
2458233 20.179 0.18 zg 428 30.791174070684704 5.1047494855879245 5.745535831147794
2458236 20.089 0.42 zg 428 33.45232049164521 12.940504834340413 8.4066822521083
2458237 20.458 0.53 zg 428 23.81366549568232 11.624594130139815 -1.231972743854591
2458244 20.333 0.14 zg 428 26.71937215072941 3.445323168472069 1.6737339111924996
2458247 20.432 0.093 zg 428 24.390811447555368 2.0892233810403065 -0.6548267919815416
2458262 20.337 0.167 zg 428 26.621115452578024 4.094665224478638 1.5754772130411148
2458267 21.293 1.412 zg 428 11.036369921604258 14.352799751000966 -14.009268317932651
2458270 19.928 0.186 zg 428 38.79951071472454 6.646834619046749 13.753872475187631
2458273 20.386 0.091 zg 428 25.446394094095027 2.1327665526991435 0.4007558545581169
2458279 20.426 0.099 zg 428 24.52597317446248 2.236336352818491 -0.519665065074431
2458282 20.623 0.124 zg 428 20.456260657397568 2.336273130066961 -4.589377582139342
2458295 19.966 0.206 zg 428 37.46504416656622 7.108355661799031 12.419405927029313
2458298 20.47 0.274 zg 428 23.551916282136503 5.943639931158963 -1.4937219574004068
2458304 20.402 0.102 zg 428 25.074151692616706 2.3556030106011385 0.028513453079796136
2458332 20.384 0.126 zg 428 25.49331128332577 2.9585061340149585 0.4476730437888605
2458336 20.351 0.109 zg 428 26.280053736176168 2.6383258149536752 1.234415496639258
2458493 20.304 0.113 zg 428 27.442662776737265 2.856145793224358 2.3970245372003554
2458540 20.347 0.17 zg 428 26.377051599092717 4.130007595025985 1.3314133595558069
2458544 20.22 0.295 zg 428 29.650105904030543 8.056083239517227 4.604467664493633
2458568 20.004 0.357 zg 428 36.176475129364775 11.895156083572171 11.130836889827865
2458584 20.324 0.111 zg 428 26.941777732052742 2.754386668835511 1.8961394925158324
2458587 20.944 0.489 zg 428 15.220406408011417 6.855052544900277 -9.825231831525493
2458591 21.113 1.238 zg 428 13.026455161155598 14.853287031266683 -12.019183078381312
2458597 20.622 0.257 zg 428 20.47511024896197 4.846576277849618 -4.570527990574941
2458616 20.951 0.31 zg 428 15.122592475162325 4.317810944090855 -9.923045764374585
2458619 20.324 0.438 zg 428 26.941777732052742 10.868660909459043 1.8961394925158324
2458633 20.16 0.088 zg 428 31.334751069418687 2.5397127608203194 6.289112829881777
2458636 20.386 0.085 zg 428 25.446394094095027 1.992144582191508 0.4007558545581169
2458642 20.449 0.082 zg 428 24.011884678682918 1.8134925730791396 -1.0337535608539916
2458645 20.283 0.203 zg 428 27.9786173650249 5.231159558104005 2.9329791254879893
2458650 19.864 0.31 zg 428 41.15534521207819 11.750696863412035 16.10970697254128
2458653 20.385 0.289 zg 428 25.469841885629055 6.779532885326014 0.42420364609214545
2458657 20.368 0.119 zg 428 25.87177638675483 2.835625611941051 0.8261381472179217
2458660 20.394 0.1 zg 428 25.259587200614437 2.3264939577327204 0.21394896107752714
2458665 20.451 0.103 zg 428 23.96769386624839 2.2737313699265767 -1.0779443732885206
2458674 20.558 0.272 zg 428 21.71832105685805 5.440901115369348 -3.3273171826788612
2458683 20.537 0.175 zg 428 22.142479379795883 3.5689460059292233 -2.9031588597410263
2458686 20.427 0.136 zg 428 24.5033943179172 3.069310586339999 -0.5422439216197112
2458690 20.489 0.133 zg 428 23.143351365226334 2.8350033075122574 -1.902286874310576
2458716 20.496 0.168 zg 428 22.99462063125932 3.5580431500045187 -2.05101760827759
2458720 20.396 0.165 zg 428 25.213100150760035 3.8316503646501956 0.16746191122312482
2458723 20.456 0.174 zg 428 23.85757231588667 3.8234126897233307 -1.1880659236502389
2458726 20.302 0.158 zg 428 27.4932606177409 4.000912153952503 2.4476223782039916
2458853 20.299 0.158 zg 428 27.569332352795335 4.011982369798605 2.5236941132584256
2458874 20.411 0.113 zg 428 24.86716344785979 2.5880959456759944 -0.1784747916771181
2458877 20.516 0.12 zg 428 22.574921505263685 2.4950725312094817 -2.470716734273225
2458893 20.491 0.296 zg 428 23.100758977624412 6.297869249833199 -1.9448792619124973
2458896 20.359 0.175 zg 428 26.087126786259127 4.2047480479960155 1.041488546722217
2458914 20.227 0.342 zg 428 29.45955951583825 9.27957390594812 4.413921276301341
2458943 20.166 0.189 zg 428 31.1620664205113 5.4245502062710305 6.116428180974392
2458954 20.348 0.123 zg 428 26.352768621210277 2.985431015566946 1.3071303816733675
2458963 20.518 0.139 zg 428 22.53337524034892 2.8848067741337315 -2.512262999187989
2458963 20.387 0.1 zg 428 25.422967888832723 2.341541875219702 0.37732964929581314
2458969 21.236 0.923 zg 428 11.631246208696547 9.887890081936158 -13.414392030840363
2458973 20.134 0.282 zg 428 32.09417740535776 8.335871999706495 7.048539165820852
2458978 20.392 0.719 zg 428 25.30615996169797 16.75833313167832 0.26052172216105873
2458986 20.382 0.093 zg 428 25.540314976861886 2.187685445542725 0.4946767373249763
2458992 20.474 0.099 zg 428 23.465307453307517 2.139622338922516 -1.5803307862293927
2458995 20.662 0.127 zg 428 19.734505519850245 2.308371213962887 -5.311132719686665
2458998 20.613 0.11 zg 428 20.64554010681541 2.09167696701761 -4.400098132721499
2459001 20.666 0.285 zg 428 19.661934677201163 5.161153656334655 -5.3837035623357465
2459012 20.395 0.092 zg 428 25.23633297164924 2.1384039909666153 0.19069473211233046
2459016 20.453 0.105 zg 428 23.92358438137018 2.3136157282361824 -1.1220538581667299
2459019 20.436 0.098 zg 428 24.30111770084043 2.1934513413531174 -0.7445205386964808
