jd mag magerr filt field flux fluxerr adjflux
2458206 20.055 0.248 zg 423 34.51646005765956 7.884126970055777 -2.0453677289548295
2458206 20.34 0.315 zg 423 26.547660121282828 7.702159052591431 -10.01416766533156
2458229 20.046 0.092 zg 423 34.80376670996582 2.949101746155878 -1.7580610766485663
2458243 19.972 0.075 zg 423 37.25857570017015 2.573731229802059 0.696747913555761
2458267 19.898 0.238 zg 423 39.88652937406962 8.743370580649774 3.3247015874552304
2458270 20.066 0.184 zg 423 34.168526376856285 5.790549146090343 -2.3933014097581022
2458275 20.024 0.077 zg 423 35.51618004396756 2.5187940232634354 -1.0456477426468282
2458278 19.858 0.083 zg 423 41.383407633956985 3.1635887415061466 4.821579847342598
2458284 20.043 0.088 zg 423 34.90006605244339 2.8286850886576027 -1.6617617341709945
2458293 20.322 0.262 zg 423 26.991452058379533 6.5133320674986805 -9.570375728234854
2458472 20.144 0.257 zg 423 31.79993621828431 7.527227674902563 -4.761891568330078
2458488 19.969 0.069 zg 423 37.36166731009509 2.374384342254531 0.7998395234807063
2458495 19.935 0.064 zg 423 38.55016568188567 2.272384942887951 1.988337895271286
2458502 20.141 0.277 zg 423 31.8879241930966 8.135452205405167 -4.673903593517785
2458508 20.047 0.212 zg 423 34.771726013754105 6.789499956444808 -1.7901017728602824
2458511 19.949 0.117 zg 423 38.05627256540581 4.100981316308216 1.4944447787914257
2458539 19.715 0.189 zg 423 47.20915737838876 8.21795451364096 10.647329591774373
2458560 20.156 0.285 zg 423 31.450405471014335 8.255564767904064 -5.111422315600052
2458573 20.075 0.082 zg 423 33.8864636619388 2.5592680874982827 -2.675364124675589
2458580 19.888 0.067 zg 423 40.25559488636208 2.4841437962245174 3.6937670997476957
2458600 20.017 0.082 zg 423 35.74590105612753 2.6997017081653234 -0.8159267304868578
2458606 19.757 0.134 zg 423 45.417816249262216 5.605401524541516 8.85598846264783
2458609 20.014 0.069 zg 423 35.844807211793515 2.277985837420546 -0.7170205748208716
2458617 20.296 0.312 zg 423 27.645614572482888 7.9443162241570064 -8.9162132141315
2458634 20.035 0.077 zg 423 35.15816896084586 2.493404012983257 -1.4036588257685239
2458637 19.992 0.068 zg 423 36.57853005349649 2.290924842274988 0.016702266882106187
2458640 20.009 0.077 zg 423 36.01025932445257 2.5538339385122972 -0.5515684621618178
2458643 20.042 0.186 zg 423 34.93222500865132 5.9843208904105545 -1.6296027779630649
2458651 19.836 0.251 zg 423 42.230502480056636 9.762828278214739 5.668674693442249
2458654 19.831 0.17 zg 423 42.425429622855795 6.642795003314992 5.863601836241408
2458658 19.994 0.078 zg 423 36.511211932392904 2.6229893764674364 -0.0506158542214834
2458662 19.81 0.086 zg 423 43.25399731147403 3.426102724110079 6.692169524859644
2458668 19.949 0.08 zg 423 38.05627256540581 2.8040897889286946 1.4944447787914257
2458676 19.893 0.231 zg 423 40.07063722859335 8.525383200118211 3.5088094419789613
2458831 20.103 0.222 zg 423 33.02373943294265 6.752349347829349 -3.538088353671739
2458854 20.128 0.081 zg 423 32.27202734901784 2.4076144866632463 -4.289800437596547
2458857 20.257 0.098 zg 423 28.656704732723902 2.5865924443705577 -7.905123053890485
2458872 19.851 0.077 zg 423 41.651078263977794 2.953878679067119 5.089250477363407
2458881 20.086 0.077 zg 423 33.544880486502805 2.378990206038237 -3.016947300111582
2458887 20.048 0.239 zg 423 34.73971481452836 7.647153889025834 -1.8221129720860247
2458894 20.197 0.128 zg 423 30.2849073179086 3.57035909800564 -6.276920468705786
2458898 20.034 0.062 zg 423 35.19056574812611 2.009525948220419 -1.3712620384882754
2458955 20.132 0.096 zg 423 32.153351549598554 2.8429757939674616 -4.408476237015833
2458963 19.893 0.067 zg 423 40.07063722859335 2.4727301922420786 3.5088094419789613
2458963 19.976 0.07 zg 423 37.12156257705228 2.393315585319854 0.5597347904378935
2458966 20.159 0.264 zg 423 31.363624736474726 7.626159000817212 -5.198203050139661
2458969 20.255 0.151 zg 423 28.70954098267363 3.9928121300417185 -7.852286803940757
2458980 20.039 0.065 zg 423 35.02887978534977 2.097081386868698 -1.5329480012646144
2458986 19.906 0.059 zg 423 39.593714658690295 2.1515623727248987 3.0318868720759085
2458992 20.035 0.069 zg 423 35.15816896084586 2.2343490505953865 -1.4036588257685239
2458995 20.116 0.081 zg 423 32.63068936517566 2.43437202056648 -3.9311384214387246
2458998 19.913 0.083 zg 423 39.33926567467153 3.0073226228327905 2.7774378880571433
2459014 19.969 0.071 zg 423 37.36166731009509 2.443207076812633 0.7998395234807063
2459017 20.079 0.075 zg 423 33.761851002155105 2.332186044883453 -2.7999767844592824
2459020 20.018 0.07 zg 423 35.71299302160075 2.3025017500166722 -0.8488347650136348
2459023 19.991 0.082 zg 423 36.6122356443219 2.765131446918269 0.050407857707511994
2459026 20.283 0.225 zg 423 27.9786173650249 5.798083254056163 -8.583210421589488
2459033 19.737 0.204 zg 423 46.262196495722925 8.692247752049381 9.700368709108538
2459185 19.949 0.263 zg 423 38.05627256540581 9.218445181103084 1.4944447787914257
2459186 20.474 0.386 zg 423 23.465307453307517 8.342365887112031 -13.09652033330687
2459190 20.648 0.549 zg 423 19.990619315982894 10.10821040725955 -16.571208470631493
2459200 19.909 0.095 zg 423 39.484464186724146 3.4548208683659154 2.9226364001097593
2459204 20.072 0.106 zg 423 33.98022489751794 3.3174760345578616 -2.5816028890964446
2459217 20.343 0.488 zg 423 26.474407474420897 11.899309234507374 -10.08742031219349
2459218 20.128 0.215 zg 423 32.27202734901784 6.390581662130838 -4.289800437596547
2459222 19.805 0.1 zg 423 43.453648691765956 4.0022289485544205 6.891820905151569
2459253 20.254 0.121 zg 423 28.735995628055218 3.2024864380102973 -7.8258321585591695
2459255 20.235 0.075 zg 423 29.24329119993815 2.0200549916118464 -7.318536586676238
2459264 20.184 0.087 zg 423 30.649701476573377 2.455959391218706 -5.91212631004101
2459268 19.857 0.1 zg 423 41.42154071920219 3.815064887555234 4.859712932587804
2459270 20.261 0.302 zg 423 28.551323769015156 7.94161578149033 -8.010504017599231
2459291 20.095 0.087 zg 423 33.26796599632979 2.665760825692886 -3.293861790284595
2459293 19.937 0.093 zg 423 38.47921901677518 3.295982350848559 1.9173912301607956
2459298 20.581 0.56 zg 423 21.263083708127635 10.967053345341915 -15.298744078486752
2459304 19.612 0.197 zg 423 51.90703820474483 9.418205344467369 15.345210418130442
2459306 20.155 0.123 zg 423 31.479385708780764 3.5662110420667013 -5.082442077833623
2459307 20.169 0.08 zg 423 31.076081296528077 2.2897702893458125 -5.48574649008631
2459307 20.06 0.074 zg 423 34.357871329192015 2.34171290154831 -2.203956457422372
2459308 20.311 0.144 zg 423 27.266302520507104 3.616299747347653 -9.295525266107283
2459309 20.062 0.095 zg 423 34.29464004735476 3.0007204238201566 -2.267187739259626
2459309 20.139 0.1 zg 423 31.946718054734166 2.942401470516586 -4.615109731880221
2459311 20.276 0.111 zg 423 28.159584920994412 2.878888916600786 -8.402242865619975
2459313 20.405 0.156 zg 423 25.00496488026062 3.592746105569572 -11.556862906353768
2459317 20.078 0.062 zg 423 33.79296114063593 1.9297169805497731 -2.7688666459784557
2459323 20.178 0.133 zg 423 30.819546854192957 3.775318271274561 -5.74228093242143
2459325 19.943 0.113 zg 423 38.26716147046115 3.982725478999214 1.70533368384676
2459334 20.161 0.091 zg 423 31.305903983749722 2.6238760852189347 -5.255923802864665
2459336 20.073 0.076 zg 423 33.94894236214698 2.376377989622209 -2.6128854244674073
2459339 20.069 0.081 zg 423 34.074245563216145 2.5420667363997125 -2.487582223398242
2459341 20.097 0.073 zg 423 33.206740546303905 2.2326712964501376 -3.355087240310482
2459343 20.259 0.091 zg 423 28.603965721156033 2.3974155685496954 -7.957862065458354
2459345 19.982 0.074 zg 423 36.91698702493411 2.5161333184552896 0.35515923831972174
2459348 20.13 0.075 zg 423 32.21263479709839 2.225169980695801 -4.349192989515998
2459362 19.995 0.065 zg 423 36.477599345008436 2.1838121884806707 -0.08422844160595133
2459366 19.969 0.074 zg 423 37.36166731009509 2.5464411786497863 0.7998395234807063
2459370 19.855 0.081 zg 423 41.497912336216594 3.095900168478172 4.9360845496022066
2459372 20.061 0.148 zg 423 34.32624112873372 4.6791141943952494 -2.235586657880667
2459374 20.035 0.077 zg 423 35.15816896084586 2.493404012983257 -1.4036588257685239
2459376 20.097 0.09 zg 423 33.206740546303905 2.752608447678252 -3.355087240310482
2459390 20.4 0.295 zg 423 25.120382554066577 6.8253345711175655 -11.44144523254781
2459392 20.365 0.254 zg 423 25.943361599801946 6.069258644476785 -10.61846618681244
2459394 20.165 0.133 zg 423 31.190780965860863 3.820793531872351 -5.371046820753524
2459396 20.205 0.201 zg 423 30.062579964394924 5.565420538029762 -6.499247822219463
2459636 20.262 0.101 zg 423 28.525039134396472 2.6535257274724975 -8.036788652217915
2459641 20.076 0.071 zg 423 33.85526744410038 2.2139116094655855 -2.7065603425140097
2459672 20.152 0.071 zg 423 31.566486745016878 2.064240419610468 -4.995341041597509
2459678 20.091 0.101 zg 423 33.39075576067437 3.106156280916688 -3.1710720259400205
2459683 20.555 0.525 zg 423 21.77841397883757 10.530796789112154 -14.783413807776817
2459697 20.217 0.088 zg 423 29.73214546390758 2.4098199814629297 -6.829682322706805
2459699 20.103 0.082 zg 423 33.02373943294265 2.4941110203693992 -3.538088353671739
2459702 20.119 0.084 zg 423 32.54065188714513 2.5175680303754047 -4.021175899469256
2459715 20.066 0.168 zg 423 34.168526376856285 5.287023133386835 -2.3933014097581022
2459722 20.108 0.084 zg 423 32.87200913275644 2.5432040997165304 -3.689818653857948
2459722 20.384 0.119 zg 423 25.49331128332577 2.7941446821252383 -11.068516503288617
2459724 19.994 0.086 zg 423 36.511211932392904 2.8920139278999937 -0.0506158542214834
2459726 20.21 0.079 zg 423 29.924454956122013 2.177353883174852 -6.6373728304923745
2459730 20.124 0.084 zg 423 32.39114117261453 2.5060008559866978 -4.170686613999855
2459730 20.124 0.088 zg 423 32.39114117261453 2.625334230081302 -4.170686613999855
2459734 20.062 0.132 zg 423 34.29464004735476 4.169422062571165 -2.267187739259626
2459736 20.201 0.116 zg 423 30.173538870323267 3.2237393333836803 -6.3882889162911205
2459741 20.069 0.241 zg 423 34.074245563216145 7.563433129288033 -2.487582223398242
2459743 19.77 0.228 zg 423 44.87725130837014 9.424032516800699 8.315423521755754
2459747 20.225 0.23 zg 423 29.51387604191833 6.252155412974765 -7.047951744696057
2459749 20.007 0.122 zg 423 36.07665380630827 4.053794784664202 -0.485173980306115
2459751 20.371 0.151 zg 423 25.800388697945557 3.588218460724227 -10.76143908866883
2459753 20.139 0.131 zg 423 31.946718054734166 3.854545926376727 -4.615109731880221
2459756 20.079 0.137 zg 423 33.761851002155105 4.260126508653775 -2.7999767844592824
2459758 20.346 0.138 zg 423 26.401356952727248 3.355683676669879 -10.160470833887139
2459924 19.768 0.183 zg 423 44.959994446121 7.577972391068078 8.398166659506614
2459932 20.019 0.124 zg 423 35.68011528254029 4.074962477667961 -0.8817125040740947
2460043 19.861 0.203 zg 423 41.26921888317795 7.7161021218330115 4.707391096563562
2460053 20.178 0.119 zg 423 30.819546854192957 3.3779163479825014 -5.74228093242143
2460055 20.073 0.102 zg 423 33.94894236214698 3.1893494071245434 -2.6128854244674073
2460057 20.182 0.105 zg 423 30.70621234560763 2.969554005990846 -5.8556154410067585
2460059 20.377 0.099 zg 423 25.658203714439274 2.3395758164805445 -10.903624072175113
2460061 20.076 0.107 zg 423 33.85526744410038 3.336458341025601 -2.7065603425140097
2460063 19.992 0.147 zg 423 36.57853005349649 4.952440467859164 0.016702266882106187
2460065 20.519 0.393 zg 423 22.51263078941882 8.148815394999705 -14.049196997195565
2458217 18.987 0.04 zr 423 92.30521727560146 3.400649876870023 -5.701158990351814
2458217 18.906 0.036 zr 423 99.454914624226 3.297649015277832 1.448538358272728
