jd mag magerr filt field flux fluxerr adjflux
2458207 19.072 0.128 zg 424 85.3544658597194 10.062639140303828 2.988194140595965
2458207 19.232 0.141 zg 424 73.65907299304608 9.56579438587772 -8.707198726077351
2458230 19.13 0.039 zg 424 80.9144802700047 2.9064746268023494 -1.4517914491187298
2458243 19.188 0.037 zg 424 76.70545473420532 2.6139883820101986 -5.660816984918114
2458246 19.127 0.039 zg 424 81.13836440622065 2.9145166182862448 -1.2279073129027864
2458267 19.049 0.113 zg 424 87.18188380500204 9.073615512489862 4.8156120858786124
2458270 19.055 0.075 zg 424 86.7014276825775 5.989122447696128 4.335155963454071
2458273 19.125 0.037 zg 424 81.28796454141634 2.770152339814829 -1.0783071777070887
2458279 19.06 0.033 zg 424 86.30307080734933 2.623106169032081 3.9367990882258965
2458283 19.116 0.034 zg 424 81.96458586718876 2.5667338965685826 -0.40168585193467266
2458286 19.098 0.04 zg 424 83.33477149443969 3.0701664411385923 0.9684997753162605
2458289 19.03 0.059 zg 424 88.72096336831791 4.821186597435847 6.3546916491944785
2458293 19.099 0.095 zg 424 83.25805266915916 7.284932536013322 0.8917809500357237
2458299 19.008 0.074 zg 424 90.53703108983221 6.1706888572810294 8.17075937070878
2458302 19.203 0.048 zg 424 75.65301644036008 3.3445921515956467 -6.713255278763356
2458305 19.083 0.051 zg 424 84.49407364597693 3.9689178062407775 2.1278019268534933
2458472 18.873 0.083 zg 424 102.52416689239477 7.837544529487656 20.157895173271342
2458487 19.1 0.036 zg 424 83.18140447199772 2.7580645721020347 0.8151327528742911
2458495 19.105 0.03 zg 424 82.79922063433511 2.2878270137297405 0.4329489152116821
2458503 19.266 0.127 zg 424 71.38816995615022 8.350368666623572 -10.97810176297321
2458511 19.149 0.063 zg 424 79.51082302562914 4.613626982928635 -2.8554486934942958
2458547 19.127 0.037 zg 424 81.13836440622065 2.7650542276048986 -1.2279073129027864
2458561 19.157 0.147 zg 424 78.92711871795477 10.686100731184517 -3.4391530011686626
2458568 19.121 0.04 zg 424 81.58799280317413 3.0058127359343083 -0.7782789159493007
2458573 19.061 0.037 zg 424 86.22361933599223 2.9383508640963236 3.8573476168687932
2458581 19.12 0.043 zg 424 81.6631727378971 3.2342261521175293 -0.7030989812263329
2458584 19.133 0.052 zg 424 80.69121389465708 3.8646064339881736 -1.67505782446635
2458587 19.229 0.066 zg 424 73.86288197601782 4.489995073437912 -8.503389743105615
2458596 19.133 0.044 zg 424 80.69121389465708 3.270051597989993 -1.67505782446635
2458600 19.108 0.035 zg 424 82.57075371702996 2.6617666127656228 0.20448199790652666
2458617 19.062 0.085 zg 424 86.14424100845555 6.744051136574109 3.7779692893321197
2458634 19.096 0.036 zg 424 83.48842128974049 2.7682443979108293 1.1221495706170543
2458637 19.122 0.035 zg 424 81.51288207985172 2.6276648602966737 -0.8533896392717111
2458640 19.145 0.033 zg 424 79.80429198081693 2.4255814845500483 -2.561979738306505
2458643 19.119 0.051 zg 424 81.73842194779652 3.839477306797814 -0.6278497713269076
2458651 19.108 0.134 zg 424 82.57075371702996 10.190763603159812 0.20448199790652666
2458654 19.216 0.079 zg 424 74.7525907541942 5.439124755812031 -7.61368096492923
2458658 19.177 0.037 zg 424 77.48653644984635 2.6406062873099083 -4.879735269277077
2458662 19.115 0.048 zg 424 82.0401128167237 3.626963343347285 -0.326158902399726
2458667 19.14 0.042 zg 424 80.17265185591614 3.101353130891131 -2.1936198632072887
2458672 19.106 0.085 zg 424 82.72299484254023 6.476208982256722 0.3567231234167991
2458676 19.138 0.108 zg 424 80.32047144341233 7.989611912979345 -2.045800275711102
2458836 19.196 0.131 zg 424 76.14234517695601 9.186989596983459 -6.223926542167419
2458857 19.149 0.043 zg 424 79.51082302562914 3.148983496284624 -2.8554486934942958
2458873 19.144 0.04 zg 424 79.87782830957832 2.9428079476219655 -2.4884434095451127
2458877 19.077 0.032 zg 424 84.96229771191052 2.5041013782779813 2.596025992787091
2458894 19.13 0.063 zg 424 80.9144802700047 4.695074397142257 -1.4517914491187298
2458898 19.153 0.029 zg 424 79.21843326086517 2.1159233287950174 -3.1478384582582635
2458937 19.151 0.031 zg 424 79.36449349282256 2.2660193954069925 -3.001778226300871
2458940 19.847 0.767 zg 424 41.80480951659767 29.532301454728966 -40.56146220252576
2458955 19.149 0.037 zg 424 79.51082302562914 2.7095904502914205 -2.8554486934942958
2458963 19.165 0.034 zg 424 78.34769949633325 2.4534705310566234 -4.0185722227901834
2458963 19.106 0.034 zg 424 82.72299484254023 2.5904835929026886 0.3567231234167991
2458966 19.207 0.072 zg 424 75.37481321168057 4.998439333106679 -6.991458507442857
2458972 19.079 0.071 zg 424 84.8059354349616 5.54574986953081 2.439663715838165
2458976 19.102 0.144 zg 424 83.02831970200772 11.01195482354996 0.6620479828842889
2458980 19.119 0.027 zg 424 81.73842194779652 2.032664456540019 -0.6278497713269076
2458986 19.093 0.032 zg 424 83.71942732255596 2.4674701484405217 1.3531556034325263
2458992 19.14 0.033 zg 424 80.17265185591614 2.4367774599858887 -2.1936198632072887
2458995 19.216 0.035 zg 424 74.7525907541942 2.40973881586609 -7.61368096492923
2458998 19.11 0.04 zg 424 82.41879277190155 3.0364205379063356 0.05252105277811836
2459014 19.16 0.035 zg 424 78.70933604600302 2.537289214025797 -3.6569356731204152
2459017 19.148 0.032 zg 424 79.58408893498033 2.3455889513113357 -2.782182784143103
2459020 19.125 0.033 zg 424 81.28796454141634 2.470676411186199 -1.0783071777070887
2459023 19.183 0.038 zg 424 77.0595110264673 2.6970284367168995 -5.306760692656127
2459026 19.088 0.144 zg 424 84.10585864130401 11.15486762923763 1.7395869221805782
2459033 19.122 0.099 zg 424 81.51288207985172 7.432537747696306 -0.8533896392717111
2459039 19.136 0.059 zg 424 80.46856357559746 4.372742872674018 -1.8977081435259748
2459043 19.133 0.053 zg 424 80.69121389465708 3.9389257884879463 -1.67505782446635
2459190 19.142 0.135 zg 424 80.02510431152497 9.950289061662593 -2.341167407598462
2459204 19.137 0.045 zg 424 80.39448341003362 3.3320725030602096 -1.971788309089817
2459217 19.037 0.094 zg 424 88.15079814929707 7.631849237154107 5.784526430173642
2459218 19.001 0.074 zg 424 91.12263062204994 6.2106012827801536 8.756358902926507
2459227 19.071 0.043 zg 424 85.43311644237473 3.3835327503336687 3.066844723251293
2459231 18.985 0.032 zg 424 92.47540647136277 2.7255359028419206 10.109134752239342
2459251 19.139 0.038 zg 424 80.24652761294895 2.808571765340892 -2.1197441061744797
2459253 19.187 0.048 zg 424 76.77613561360536 3.3942448389422784 -5.59013610551807
2459255 19.205 0.032 zg 424 75.51378670873528 2.225624570765642 -6.8524850103881505
2459258 19.203 0.052 zg 424 75.65301644036008 3.623308164228617 -6.713255278763356
2459264 19.095 0.031 zg 424 83.56535239010296 2.3859625503326436 1.1990806709795265
2459270 19.21 0.1 zg 424 75.16683237460255 6.923121108533684 -7.199439344520883
2459272 19.045 0.14 zg 424 87.50366611561002 11.283139682087386 5.1373943964865845
2459292 19.061 0.035 zg 424 86.22361933599223 2.7795210876586847 3.8573476168687932
2459304 19.081 0.131 zg 424 84.6498609228485 10.21346781317244 2.2835892037250716
2459306 19.082 0.048 zg 424 84.57193141306902 3.738894116302994 2.2056596939455915
2459307 19.193 0.035 zg 424 76.35302518284018 2.4613307262740958 -6.013246536283248
2459307 19.095 0.03 zg 424 83.56535239010296 2.3089960164509455 1.1990806709795265
2459308 19.059 0.033 zg 424 86.38259548992536 2.6255232520339264 4.016323770801932
2459309 19.145 0.038 zg 424 79.80429198081693 2.7930938306939948 -2.561979738306505
2459313 19.144 0.042 zg 424 79.87782830957832 3.089948345003064 -2.4884434095451127
2459323 19.144 0.051 zg 424 79.87782830957832 3.7520801332180054 -2.4884434095451127
2459325 19.125 0.055 zg 424 81.28796454141634 4.117794018643665 -1.0783071777070887
2459334 19.071 0.035 zg 424 85.43311644237473 2.7540382851553122 3.066844723251293
2459336 19.134 0.033 zg 424 80.61692875497955 2.450280866803163 -1.749342964143878
2459338 19.196 0.04 zg 424 76.14234517695601 2.8051876632010564 -6.223926542167419
2459340 19.18 0.039 zg 424 77.27272875963217 2.775661720055661 -5.093542959491259
2459342 19.119 0.034 zg 424 81.73842194779652 2.55965153786521 -0.6278497713269076
2459344 19.176 0.031 zg 424 77.5579370634915 2.2144384965994974 -4.808334655631938
2459346 19.1 0.043 zg 424 83.18140447199772 3.2943549055663195 0.8151327528742911
2459348 19.152 0.03 zg 424 79.29142974523481 2.190903169602748 -3.074841973888624
2459366 19.176 0.039 zg 424 77.5579370634915 2.785906495721948 -4.808334655631938
2459368 19.112 0.033 zg 424 82.26711149151889 2.5004367242454673 -0.09916022760454268
2459370 19.147 0.039 zg 424 79.6574223558132 2.861320694900088 -2.708849363310236
2459374 19.105 0.034 zg 424 82.79922063433511 2.592870615560373 0.4329489152116821
2459376 19.162 0.04 zg 424 78.56448154779949 2.8944224648123025 -3.801790171323944
2459379 19.149 0.044 zg 424 79.51082302562914 3.222215670616824 -2.8554486934942958
